Date,Change in OI,Close,Expiry,High,Last,Low,Number of Contracts,Open,Open Interest,Settle Price,Symbol,Turnover,Underlying,Volume,expiry
2008-08-29,,4360.0,,4368.8,,4230.6,,4230.6,,,,55934300000.0,,111455760.0,2008-10-29
2008-09-01,,4348.65,,4365.0,,4281.35,,4356.1,,,,42200100000.0,,82996531.0,2008-10-29
2008-09-02,,4504.0,,4522.4,,4343.1,,4358.85,,,,69215800000.0,,129292702.0,2008-10-29
2008-09-04,,4447.75,,4514.6,,4419.45,,4512.95,,,,65355000000.0,,114713208.0,2008-10-29
2008-09-05,,4352.3,,4444.7,,4328.9,,4444.7,,,,61267800000.0,,108583037.0,2008-10-29
2008-09-08,,4482.3,,4558.0,,4358.3,,4358.3,,,,66156700000.0,,117351175.0,2008-10-29
2008-09-09,,4468.7,,4497.5,,4418.95,,4485.15,,,,54882000000.0,,95544721.0,2008-10-29
2008-09-10,,4400.25,,4467.5,,4382.35,,4467.5,,,,67817400000.0,,134790277.0,2008-10-29
2008-09-11,,4290.3,,4399.3,,4272.75,,4397.25,,,,65379500000.0,,116723061.0,2008-10-29
2008-09-12,,4228.45,,4323.9,,4200.15,,4291.6,,,,79803700000.0,,145748456.0,2008-10-29
2008-09-15,,4072.9,,4237.25,,3955.4,,4231.95,,,,71140000000.0,,147158815.0,2008-10-29
2008-09-16,,4074.9,,4090.1,,3919.35,,4072.55,,,,77271900000.0,,159518028.0,2008-10-29
2008-09-17,,4008.25,,4116.7,,3974.6,,4074.8,,,,76749000000.0,,153414046.0,2008-10-29
2008-09-18,,4038.15,,4050.1,,3799.55,,4005.25,,,,101259500000.0,,203882671.0,2008-10-29
2008-09-19,,4245.25,,4262.65,,4040.8,,4040.8,,,,102219900000.0,,206052260.0,2008-10-29
2008-09-22,,4223.05,,4303.25,,4202.4,,4248.95,,,,68598100000.00001,,137082447.0,2008-10-29
2008-09-23,,4126.9,,4224.7,,4117.9,,4223.9,,,,62378700000.0,,125527290.0,2008-10-29
2008-09-24,,4161.25,,4207.95,,4115.85,,4125.75,,,,72608700000.0,,156072253.0,2008-10-29
2008-09-25,,4110.55,,4172.6,,4077.5,,4162.15,,,,92358300000.0,,217958856.0,2008-10-29
2008-09-26,,3985.25,,4110.7,,3970.35,,4108.75,,,,59687800000.0,,133851369.0,2008-10-29
2008-09-29,,3850.05,,3997.55,,3777.3,,3990.2,,,,83869800000.0,,187237452.0,2008-10-29
2008-09-30,,3921.2,,3966.85,,3715.05,,3848.7,,,,96590900000.0,,217095428.0,2008-10-29
2008-10-01,,3950.75,,4000.5,,3861.25,,3921.85,,,,64483700000.0,,149863209.0,2008-10-29
2008-10-03,,3818.3,,3969.55,,3804.85,,3953.55,,,,79194600000.0,,172679745.0,2008-10-29
2008-10-06,,3602.35,,3820.85,,3581.6,,3817.3,,,,65655600000.00001,,157489980.0,2008-10-29
2008-10-07,,3606.6,,3732.65,,3537.0,,3606.95,,,,82911299999.99998,,210246893.0,2008-10-29
2008-10-08,,3513.65,,3604.4,,3329.45,,3604.4,,,,86499500000.0,,228575994.0,2008-10-29
2008-10-10,,3279.95,,3502.05,,3198.95,,3502.05,,,,108579200000.0,,283977364.0,2008-10-29
2008-10-13,,3490.7,,3510.2,,3272.9,,3272.9,,,,77068300000.0,,195385035.0,2008-10-29
2008-10-14,,3518.65,,3648.25,,3491.5,,3494.1,,,,74295400000.0,,177533438.0,2008-10-29
2008-10-15,,3338.4,,3518.5,,3324.55,,3517.9,,,,66022500000.0,,163717675.0,2008-10-29
2008-10-16,,3269.3,,3333.85,,3099.9,,3333.85,,,,86312600000.0,,234077842.0,2008-10-29
2008-10-17,,3074.35,,3335.95,,3046.6,,3269.05,,,,70531800000.0,,194265455.0,2008-10-29
2008-10-20,,3122.8,,3238.4,,3058.95,,3108.2,,,,65445300000.0,,186324892.0,2008-10-29
2008-10-21,,3234.9,,3254.85,,3117.35,,3125.4,,,,74485800000.0,,225718997.0,2008-10-29
2008-10-22,,3065.15,,3235.75,,3051.8,,3234.7,,,,56225700000.0,,171324331.0,2008-10-29
2008-10-23,,2943.15,,3085.1,,2917.15,,3064.8,,,,72709100000.0,,234116773.0,2008-10-29
2008-10-24,,2584.0,,2936.25,,2525.05,,2936.25,,,,78434200000.0,,348595400.0,2008-10-29
2008-10-27,,2524.2,,2585.3,,2252.75,,2583.75,,,,70127800000.0,,341552313.0,2008-10-29
2008-10-28,,2684.6,,2695.95,,2526.2,,2526.2,,,,10382400000.0,,51206468.0,2008-10-29
2008-10-29,,2697.05,,2781.25,,2631.9,,2685.3,,,,81647600000.0,,361640496.0,2008-10-29
2008-09-01,,4348.65,,4365.0,,4281.35,,4356.1,,,,42200100000.0,,82996531.0,2008-11-27
2008-09-02,,4504.0,,4522.4,,4343.1,,4358.85,,,,69215800000.0,,129292702.0,2008-11-27
2008-09-04,,4447.75,,4514.6,,4419.45,,4512.95,,,,65355000000.0,,114713208.0,2008-11-27
2008-09-05,,4352.3,,4444.7,,4328.9,,4444.7,,,,61267800000.0,,108583037.0,2008-11-27
2008-09-08,,4482.3,,4558.0,,4358.3,,4358.3,,,,66156700000.0,,117351175.0,2008-11-27
2008-09-09,,4468.7,,4497.5,,4418.95,,4485.15,,,,54882000000.0,,95544721.0,2008-11-27
2008-09-10,,4400.25,,4467.5,,4382.35,,4467.5,,,,67817400000.0,,134790277.0,2008-11-27
2008-09-11,,4290.3,,4399.3,,4272.75,,4397.25,,,,65379500000.0,,116723061.0,2008-11-27
2008-09-12,,4228.45,,4323.9,,4200.15,,4291.6,,,,79803700000.0,,145748456.0,2008-11-27
2008-09-15,,4072.9,,4237.25,,3955.4,,4231.95,,,,71140000000.0,,147158815.0,2008-11-27
2008-09-16,,4074.9,,4090.1,,3919.35,,4072.55,,,,77271900000.0,,159518028.0,2008-11-27
2008-09-17,,4008.25,,4116.7,,3974.6,,4074.8,,,,76749000000.0,,153414046.0,2008-11-27
2008-09-18,,4038.15,,4050.1,,3799.55,,4005.25,,,,101259500000.0,,203882671.0,2008-11-27
2008-09-19,,4245.25,,4262.65,,4040.8,,4040.8,,,,102219900000.0,,206052260.0,2008-11-27
2008-09-22,,4223.05,,4303.25,,4202.4,,4248.95,,,,68598100000.00001,,137082447.0,2008-11-27
2008-09-23,,4126.9,,4224.7,,4117.9,,4223.9,,,,62378700000.0,,125527290.0,2008-11-27
2008-09-24,,4161.25,,4207.95,,4115.85,,4125.75,,,,72608700000.0,,156072253.0,2008-11-27
2008-09-25,,4110.55,,4172.6,,4077.5,,4162.15,,,,92358300000.0,,217958856.0,2008-11-27
2008-09-26,,3985.25,,4110.7,,3970.35,,4108.75,,,,59687800000.0,,133851369.0,2008-11-27
2008-09-29,,3850.05,,3997.55,,3777.3,,3990.2,,,,83869800000.0,,187237452.0,2008-11-27
2008-09-30,,3921.2,,3966.85,,3715.05,,3848.7,,,,96590900000.0,,217095428.0,2008-11-27
2008-10-01,,3950.75,,4000.5,,3861.25,,3921.85,,,,64483700000.0,,149863209.0,2008-11-27
2008-10-03,,3818.3,,3969.55,,3804.85,,3953.55,,,,79194600000.0,,172679745.0,2008-11-27
2008-10-06,,3602.35,,3820.85,,3581.6,,3817.3,,,,65655600000.00001,,157489980.0,2008-11-27
2008-10-07,,3606.6,,3732.65,,3537.0,,3606.95,,,,82911299999.99998,,210246893.0,2008-11-27
2008-10-08,,3513.65,,3604.4,,3329.45,,3604.4,,,,86499500000.0,,228575994.0,2008-11-27
2008-10-10,,3279.95,,3502.05,,3198.95,,3502.05,,,,108579200000.0,,283977364.0,2008-11-27
2008-10-13,,3490.7,,3510.2,,3272.9,,3272.9,,,,77068300000.0,,195385035.0,2008-11-27
2008-10-14,,3518.65,,3648.25,,3491.5,,3494.1,,,,74295400000.0,,177533438.0,2008-11-27
2008-10-15,,3338.4,,3518.5,,3324.55,,3517.9,,,,66022500000.0,,163717675.0,2008-11-27
2008-10-16,,3269.3,,3333.85,,3099.9,,3333.85,,,,86312600000.0,,234077842.0,2008-11-27
2008-10-17,,3074.35,,3335.95,,3046.6,,3269.05,,,,70531800000.0,,194265455.0,2008-11-27
2008-10-20,,3122.8,,3238.4,,3058.95,,3108.2,,,,65445300000.0,,186324892.0,2008-11-27
2008-10-21,,3234.9,,3254.85,,3117.35,,3125.4,,,,74485800000.0,,225718997.0,2008-11-27
2008-10-22,,3065.15,,3235.75,,3051.8,,3234.7,,,,56225700000.0,,171324331.0,2008-11-27
2008-10-23,,2943.15,,3085.1,,2917.15,,3064.8,,,,72709100000.0,,234116773.0,2008-11-27
2008-10-24,,2584.0,,2936.25,,2525.05,,2936.25,,,,78434200000.0,,348595400.0,2008-11-27
2008-10-27,,2524.2,,2585.3,,2252.75,,2583.75,,,,70127800000.0,,341552313.0,2008-11-27
2008-10-28,,2684.6,,2695.95,,2526.2,,2526.2,,,,10382400000.0,,51206468.0,2008-11-27
2008-10-29,,2697.05,,2781.25,,2631.9,,2685.3,,,,81647600000.0,,361640496.0,2008-11-27
2008-10-31,,2885.6,,2921.35,,2696.3,,2696.3,,,,89639599999.99998,,320836935.0,2008-11-27
2008-11-03,,3043.85,,3062.05,,2885.4,,2885.4,,,,66425300000.0,,240443755.0,2008-11-27
2008-11-04,,3142.1,,3152.3,,2985.0,,3050.25,,,,74784400000.0,,304637885.0,2008-11-27
2008-11-05,,2994.95,,3240.55,,2971.0,,3155.75,,,,85311900000.0,,305687563.0,2008-11-27
2008-11-06,,2892.65,,3007.8,,2860.25,,2998.45,,,,71782400000.0,,268176655.0,2008-11-27
2008-11-07,,2973.0,,3010.0,,2860.1,,2893.25,,,,61403300000.0,,246638152.0,2008-11-27
2008-11-10,,3148.25,,3161.25,,2973.3,,2973.3,,,,59854600000.0,,251108020.0,2008-11-27
2008-11-11,,2938.65,,3147.2,,2919.45,,3147.2,,,,58570100000.0,,221654127.0,2008-11-27
2008-11-12,,2848.45,,2975.2,,2794.95,,2937.9,,,,70106600000.0,,250791310.0,2008-11-27
2008-11-14,,2810.35,,2938.8,,2778.8,,2848.0,,,,74236200000.0,,257081847.0,2008-11-27
2008-11-17,,2799.55,,2835.7,,2694.5,,2813.4,,,,63679200000.0,,251219581.0,2008-11-27
2008-11-18,,2683.15,,2802.45,,2664.3,,2802.45,,,,57425300000.0,,220347375.0,2008-11-27
2008-11-19,,2635.0,,2772.4,,2617.9,,2682.75,,,,64473500000.0,,230509310.0,2008-11-27
2008-11-20,,2553.15,,2634.2,,2502.9,,2634.2,,,,53306100000.0,,204791432.0,2008-11-27
2008-11-21,,2693.45,,2718.6,,2539.8,,2553.6,,,,67002500000.0,,281247780.0,2008-11-27
2008-11-24,,2708.25,,2740.35,,2633.8,,2690.85,,,,59987900000.0,,236797126.0,2008-11-27
2008-11-25,,2654.0,,2790.7,,2638.2,,2708.3,,,,56192700000.00001,,214273358.0,2008-11-27
2008-11-26,,2752.25,,2762.6,,2643.35,,2652.45,,,,64292400000.0,,269948758.0,2008-11-27
2008-10-01,,3950.75,,4000.5,,3861.25,,3921.85,,,,64483700000.0,,149863209.0,2008-12-25
2008-10-03,,3818.3,,3969.55,,3804.85,,3953.55,,,,79194600000.0,,172679745.0,2008-12-25
2008-10-06,,3602.35,,3820.85,,3581.6,,3817.3,,,,65655600000.00001,,157489980.0,2008-12-25
2008-10-07,,3606.6,,3732.65,,3537.0,,3606.95,,,,82911299999.99998,,210246893.0,2008-12-25
2008-10-08,,3513.65,,3604.4,,3329.45,,3604.4,,,,86499500000.0,,228575994.0,2008-12-25
2008-10-10,,3279.95,,3502.05,,3198.95,,3502.05,,,,108579200000.0,,283977364.0,2008-12-25
2008-10-13,,3490.7,,3510.2,,3272.9,,3272.9,,,,77068300000.0,,195385035.0,2008-12-25
2008-10-14,,3518.65,,3648.25,,3491.5,,3494.1,,,,74295400000.0,,177533438.0,2008-12-25
2008-10-15,,3338.4,,3518.5,,3324.55,,3517.9,,,,66022500000.0,,163717675.0,2008-12-25
2008-10-16,,3269.3,,3333.85,,3099.9,,3333.85,,,,86312600000.0,,234077842.0,2008-12-25
2008-10-17,,3074.35,,3335.95,,3046.6,,3269.05,,,,70531800000.0,,194265455.0,2008-12-25
2008-10-20,,3122.8,,3238.4,,3058.95,,3108.2,,,,65445300000.0,,186324892.0,2008-12-25
2008-10-21,,3234.9,,3254.85,,3117.35,,3125.4,,,,74485800000.0,,225718997.0,2008-12-25
2008-10-22,,3065.15,,3235.75,,3051.8,,3234.7,,,,56225700000.0,,171324331.0,2008-12-25
2008-10-23,,2943.15,,3085.1,,2917.15,,3064.8,,,,72709100000.0,,234116773.0,2008-12-25
2008-10-24,,2584.0,,2936.25,,2525.05,,2936.25,,,,78434200000.0,,348595400.0,2008-12-25
2008-10-27,,2524.2,,2585.3,,2252.75,,2583.75,,,,70127800000.0,,341552313.0,2008-12-25
2008-10-28,,2684.6,,2695.95,,2526.2,,2526.2,,,,10382400000.0,,51206468.0,2008-12-25
2008-10-29,,2697.05,,2781.25,,2631.9,,2685.3,,,,81647600000.0,,361640496.0,2008-12-25
2008-10-31,,2885.6,,2921.35,,2696.3,,2696.3,,,,89639599999.99998,,320836935.0,2008-12-25
2008-11-03,,3043.85,,3062.05,,2885.4,,2885.4,,,,66425300000.0,,240443755.0,2008-12-25
2008-11-04,,3142.1,,3152.3,,2985.0,,3050.25,,,,74784400000.0,,304637885.0,2008-12-25
2008-11-05,,2994.95,,3240.55,,2971.0,,3155.75,,,,85311900000.0,,305687563.0,2008-12-25
2008-11-06,,2892.65,,3007.8,,2860.25,,2998.45,,,,71782400000.0,,268176655.0,2008-12-25
2008-11-07,,2973.0,,3010.0,,2860.1,,2893.25,,,,61403300000.0,,246638152.0,2008-12-25
2008-11-10,,3148.25,,3161.25,,2973.3,,2973.3,,,,59854600000.0,,251108020.0,2008-12-25
2008-11-11,,2938.65,,3147.2,,2919.45,,3147.2,,,,58570100000.0,,221654127.0,2008-12-25
2008-11-12,,2848.45,,2975.2,,2794.95,,2937.9,,,,70106600000.0,,250791310.0,2008-12-25
2008-11-14,,2810.35,,2938.8,,2778.8,,2848.0,,,,74236200000.0,,257081847.0,2008-12-25
2008-11-17,,2799.55,,2835.7,,2694.5,,2813.4,,,,63679200000.0,,251219581.0,2008-12-25
2008-11-18,,2683.15,,2802.45,,2664.3,,2802.45,,,,57425300000.0,,220347375.0,2008-12-25
2008-11-19,,2635.0,,2772.4,,2617.9,,2682.75,,,,64473500000.0,,230509310.0,2008-12-25
2008-11-20,,2553.15,,2634.2,,2502.9,,2634.2,,,,53306100000.0,,204791432.0,2008-12-25
2008-11-21,,2693.45,,2718.6,,2539.8,,2553.6,,,,67002500000.0,,281247780.0,2008-12-25
2008-11-24,,2708.25,,2740.35,,2633.8,,2690.85,,,,59987900000.0,,236797126.0,2008-12-25
2008-11-25,,2654.0,,2790.7,,2638.2,,2708.3,,,,56192700000.00001,,214273358.0,2008-12-25
2008-11-26,,2752.25,,2762.6,,2643.35,,2652.45,,,,64292400000.0,,269948758.0,2008-12-25
2008-11-28,,2755.1,,2779.0,,2690.3,,2745.7,,,,72377800000.0,,296322562.0,2008-12-25
2008-12-01,,2682.9,,2832.85,,2669.5,,2755.15,,,,61220200000.00001,,257834565.0,2008-12-25
2008-12-02,,2657.8,,2672.9,,2570.7,,2672.9,,,,56513100000.00001,,261046123.0,2008-12-25
2008-12-03,,2656.45,,2693.65,,2611.95,,2657.5,,,,59128200000.0,,282545081.0,2008-12-25
2008-12-04,,2788.0,,2793.8,,2646.35,,2656.5,,,,65385300000.0,,324695285.0,2008-12-25
2008-12-05,,2714.4,,2821.15,,2701.35,,2786.65,,,,64486100000.0,,319248265.0,2008-12-25
2008-12-08,,2784.0,,2861.55,,2714.7,,2714.7,,,,69519900000.0,,311403332.0,2008-12-25
2008-12-10,,2928.25,,2940.15,,2785.7,,2785.7,,,,81307900000.0,,370599341.0,2008-12-25
2008-12-11,,2920.15,,2945.3,,2861.55,,2934.05,,,,78449100000.0,,352245716.0,2008-12-25
2008-12-12,,2921.35,,2936.8,,2812.55,,2915.35,,,,71030300000.0,,284387903.0,2008-12-25
2008-12-15,,2981.2,,3012.1,,2917.9,,2917.9,,,,71330800000.0,,293737834.0,2008-12-25
2008-12-16,,3041.75,,3052.55,,2963.3,,2983.6,,,,68930600000.0,,270617321.0,2008-12-25
2008-12-17,,2954.35,,3076.2,,2943.5,,3040.45,,,,85676000000.0,,344614834.0,2008-12-25
2008-12-18,,3060.75,,3072.55,,2922.65,,2955.35,,,,90421900000.0,,377032468.0,2008-12-25
2008-12-19,,3077.5,,3106.8,,3036.3,,3063.0,,,,83448200000.0,,386314136.0,2008-12-25
2008-12-22,,3039.3,,3110.45,,3027.8,,3077.25,,,,61013600000.0,,315828829.0,2008-12-25
2008-12-23,,2968.65,,3040.0,,2957.05,,3039.25,,,,57053800000.0,,303129447.0,2008-12-25
2008-12-24,,2916.85,,2968.0,,2900.45,,2967.4,,,,69757100000.0,,380460882.0,2008-12-25
2008-11-03,,3043.85,,3062.05,,2885.4,,2885.4,,,,66425300000.0,,240443755.0,2009-01-29
2008-11-04,,3142.1,,3152.3,,2985.0,,3050.25,,,,74784400000.0,,304637885.0,2009-01-29
2008-11-05,,2994.95,,3240.55,,2971.0,,3155.75,,,,85311900000.0,,305687563.0,2009-01-29
2008-11-06,,2892.65,,3007.8,,2860.25,,2998.45,,,,71782400000.0,,268176655.0,2009-01-29
2008-11-07,,2973.0,,3010.0,,2860.1,,2893.25,,,,61403300000.0,,246638152.0,2009-01-29
2008-11-10,,3148.25,,3161.25,,2973.3,,2973.3,,,,59854600000.0,,251108020.0,2009-01-29
2008-11-11,,2938.65,,3147.2,,2919.45,,3147.2,,,,58570100000.0,,221654127.0,2009-01-29
2008-11-12,,2848.45,,2975.2,,2794.95,,2937.9,,,,70106600000.0,,250791310.0,2009-01-29
2008-11-14,,2810.35,,2938.8,,2778.8,,2848.0,,,,74236200000.0,,257081847.0,2009-01-29
2008-11-17,,2799.55,,2835.7,,2694.5,,2813.4,,,,63679200000.0,,251219581.0,2009-01-29
2008-11-18,,2683.15,,2802.45,,2664.3,,2802.45,,,,57425300000.0,,220347375.0,2009-01-29
2008-11-19,,2635.0,,2772.4,,2617.9,,2682.75,,,,64473500000.0,,230509310.0,2009-01-29
2008-11-20,,2553.15,,2634.2,,2502.9,,2634.2,,,,53306100000.0,,204791432.0,2009-01-29
2008-11-21,,2693.45,,2718.6,,2539.8,,2553.6,,,,67002500000.0,,281247780.0,2009-01-29
2008-11-24,,2708.25,,2740.35,,2633.8,,2690.85,,,,59987900000.0,,236797126.0,2009-01-29
2008-11-25,,2654.0,,2790.7,,2638.2,,2708.3,,,,56192700000.00001,,214273358.0,2009-01-29
2008-11-26,,2752.25,,2762.6,,2643.35,,2652.45,,,,64292400000.0,,269948758.0,2009-01-29
2008-11-28,,2755.1,,2779.0,,2690.3,,2745.7,,,,72377800000.0,,296322562.0,2009-01-29
2008-12-01,,2682.9,,2832.85,,2669.5,,2755.15,,,,61220200000.00001,,257834565.0,2009-01-29
2008-12-02,,2657.8,,2672.9,,2570.7,,2672.9,,,,56513100000.00001,,261046123.0,2009-01-29
2008-12-03,,2656.45,,2693.65,,2611.95,,2657.5,,,,59128200000.0,,282545081.0,2009-01-29
2008-12-04,,2788.0,,2793.8,,2646.35,,2656.5,,,,65385300000.0,,324695285.0,2009-01-29
2008-12-05,,2714.4,,2821.15,,2701.35,,2786.65,,,,64486100000.0,,319248265.0,2009-01-29
2008-12-08,,2784.0,,2861.55,,2714.7,,2714.7,,,,69519900000.0,,311403332.0,2009-01-29
2008-12-10,,2928.25,,2940.15,,2785.7,,2785.7,,,,81307900000.0,,370599341.0,2009-01-29
2008-12-11,,2920.15,,2945.3,,2861.55,,2934.05,,,,78449100000.0,,352245716.0,2009-01-29
2008-12-12,,2921.35,,2936.8,,2812.55,,2915.35,,,,71030300000.0,,284387903.0,2009-01-29
2008-12-15,,2981.2,,3012.1,,2917.9,,2917.9,,,,71330800000.0,,293737834.0,2009-01-29
2008-12-16,,3041.75,,3052.55,,2963.3,,2983.6,,,,68930600000.0,,270617321.0,2009-01-29
2008-12-17,,2954.35,,3076.2,,2943.5,,3040.45,,,,85676000000.0,,344614834.0,2009-01-29
2008-12-18,,3060.75,,3072.55,,2922.65,,2955.35,,,,90421900000.0,,377032468.0,2009-01-29
2008-12-19,,3077.5,,3106.8,,3036.3,,3063.0,,,,83448200000.0,,386314136.0,2009-01-29
2008-12-22,,3039.3,,3110.45,,3027.8,,3077.25,,,,61013600000.0,,315828829.0,2009-01-29
2008-12-23,,2968.65,,3040.0,,2957.05,,3039.25,,,,57053800000.0,,303129447.0,2009-01-29
2008-12-24,,2916.85,,2968.0,,2900.45,,2967.4,,,,69757100000.0,,380460882.0,2009-01-29
2008-12-26,,2857.25,,2960.95,,2844.8,,2919.85,,,,45589000000.0,,237935397.0,2009-01-29
2008-12-29,,2922.2,,2931.8,,2812.9,,2857.15,,,,63675500000.0,,335171811.0,2009-01-29
2008-12-30,,2979.5,,2999.15,,2899.75,,2922.55,,,,58195000000.0,,302749136.0,2009-01-29
2008-12-31,,2959.15,,3002.65,,2937.35,,2979.8,,,,57077500000.0,,288826411.0,2009-01-29
2009-01-01,,3033.45,,3039.25,,2963.3,,2963.3,,,,43025400000.0,,226681072.0,2009-01-29
2009-01-02,,3046.75,,3079.85,,3021.8,,3034.6,,,,61327200000.0,,318672508.0,2009-01-29
2009-01-05,,3121.45,,3131.95,,3056.45,,3058.75,,,,67379399999.99999,,311929372.0,2009-01-29
2009-01-06,,3112.8,,3141.8,,3056.1,,3121.5,,,,80917400000.0,,340452916.0,2009-01-29
2009-01-07,,2920.4,,3147.2,,2888.2,,3112.8,,,,108655500000.0,,686898999.0,2009-01-29
2009-01-09,,2873.0,,2929.85,,2810.25,,2919.95,,,,90808400000.0,,591981660.0,2009-01-29
2009-01-12,,2773.1,,2869.2,,2748.55,,2868.85,,,,68175200000.00001,,272867140.0,2009-01-29
2009-01-13,,2744.95,,2802.6,,2720.8,,2775.0,,,,64075800000.0,,252698258.0,2009-01-29
2009-01-14,,2835.3,,2853.25,,2748.4,,2748.4,,,,56834100000.0,,217953716.0,2009-01-29
2009-01-15,,2736.7,,2832.3,,2701.75,,2832.3,,,,56704300000.0,,218127929.0,2009-01-29
2009-01-16,,2828.45,,2835.65,,2724.2,,2737.0,,,,48179200000.0,,229499649.0,2009-01-29
2009-01-19,,2846.2,,2868.2,,2819.9,,2828.7,,,,45315000000.0,,328336119.0,2009-01-29
2009-01-20,,2796.6,,2842.9,,2758.0,,2842.9,,,,46007900000.0,,233289325.0,2009-01-29
2009-01-21,,2706.15,,2787.3,,2690.2,,2777.4,,,,52540600000.00001,,220067231.0,2009-01-29
2009-01-22,,2713.8,,2744.85,,2681.4,,2714.7,,,,53195200000.00001,,229581189.0,2009-01-29
2009-01-23,,2678.55,,2765.55,,2661.65,,2705.45,,,,50908800000.0,,211289358.0,2009-01-29
2009-01-27,,2771.35,,2777.3,,2685.25,,2686.05,,,,52079500000.0,,220453539.0,2009-01-29
2009-01-28,,2849.5,,2855.4,,2765.6,,2771.1,,,,55615900000.0,,280820341.0,2009-01-29
2009-01-29,,2823.95,,2873.85,,2795.35,,2849.35,,,,71892700000.0,,347987447.0,2009-01-29
2008-12-01,,2682.9,,2832.85,,2669.5,,2755.15,,,,61220200000.00001,,257834565.0,2009-02-26
2008-12-02,,2657.8,,2672.9,,2570.7,,2672.9,,,,56513100000.00001,,261046123.0,2009-02-26
2008-12-03,,2656.45,,2693.65,,2611.95,,2657.5,,,,59128200000.0,,282545081.0,2009-02-26
2008-12-04,,2788.0,,2793.8,,2646.35,,2656.5,,,,65385300000.0,,324695285.0,2009-02-26
2008-12-05,,2714.4,,2821.15,,2701.35,,2786.65,,,,64486100000.0,,319248265.0,2009-02-26
2008-12-08,,2784.0,,2861.55,,2714.7,,2714.7,,,,69519900000.0,,311403332.0,2009-02-26
2008-12-10,,2928.25,,2940.15,,2785.7,,2785.7,,,,81307900000.0,,370599341.0,2009-02-26
2008-12-11,,2920.15,,2945.3,,2861.55,,2934.05,,,,78449100000.0,,352245716.0,2009-02-26
2008-12-12,,2921.35,,2936.8,,2812.55,,2915.35,,,,71030300000.0,,284387903.0,2009-02-26
2008-12-15,,2981.2,,3012.1,,2917.9,,2917.9,,,,71330800000.0,,293737834.0,2009-02-26
2008-12-16,,3041.75,,3052.55,,2963.3,,2983.6,,,,68930600000.0,,270617321.0,2009-02-26
2008-12-17,,2954.35,,3076.2,,2943.5,,3040.45,,,,85676000000.0,,344614834.0,2009-02-26
2008-12-18,,3060.75,,3072.55,,2922.65,,2955.35,,,,90421900000.0,,377032468.0,2009-02-26
2008-12-19,,3077.5,,3106.8,,3036.3,,3063.0,,,,83448200000.0,,386314136.0,2009-02-26
2008-12-22,,3039.3,,3110.45,,3027.8,,3077.25,,,,61013600000.0,,315828829.0,2009-02-26
2008-12-23,,2968.65,,3040.0,,2957.05,,3039.25,,,,57053800000.0,,303129447.0,2009-02-26
2008-12-24,,2916.85,,2968.0,,2900.45,,2967.4,,,,69757100000.0,,380460882.0,2009-02-26
2008-12-26,,2857.25,,2960.95,,2844.8,,2919.85,,,,45589000000.0,,237935397.0,2009-02-26
2008-12-29,,2922.2,,2931.8,,2812.9,,2857.15,,,,63675500000.0,,335171811.0,2009-02-26
2008-12-30,,2979.5,,2999.15,,2899.75,,2922.55,,,,58195000000.0,,302749136.0,2009-02-26
2008-12-31,,2959.15,,3002.65,,2937.35,,2979.8,,,,57077500000.0,,288826411.0,2009-02-26
2009-01-01,,3033.45,,3039.25,,2963.3,,2963.3,,,,43025400000.0,,226681072.0,2009-02-26
2009-01-02,,3046.75,,3079.85,,3021.8,,3034.6,,,,61327200000.0,,318672508.0,2009-02-26
2009-01-05,,3121.45,,3131.95,,3056.45,,3058.75,,,,67379399999.99999,,311929372.0,2009-02-26
2009-01-06,,3112.8,,3141.8,,3056.1,,3121.5,,,,80917400000.0,,340452916.0,2009-02-26
2009-01-07,,2920.4,,3147.2,,2888.2,,3112.8,,,,108655500000.0,,686898999.0,2009-02-26
2009-01-09,,2873.0,,2929.85,,2810.25,,2919.95,,,,90808400000.0,,591981660.0,2009-02-26
2009-01-12,,2773.1,,2869.2,,2748.55,,2868.85,,,,68175200000.00001,,272867140.0,2009-02-26
2009-01-13,,2744.95,,2802.6,,2720.8,,2775.0,,,,64075800000.0,,252698258.0,2009-02-26
2009-01-14,,2835.3,,2853.25,,2748.4,,2748.4,,,,56834100000.0,,217953716.0,2009-02-26
2009-01-15,,2736.7,,2832.3,,2701.75,,2832.3,,,,56704300000.0,,218127929.0,2009-02-26
2009-01-16,,2828.45,,2835.65,,2724.2,,2737.0,,,,48179200000.0,,229499649.0,2009-02-26
