Date,Option Type,Strike Price,close,Underlying,expiry,futures,days2expiry,atm_strike
2017-09-25,CE,10600.0,0.55,9872.6,2017-09-28,9872.6,3,3500
2017-09-26,CE,10600.0,0.45,9871.5,2017-09-28,9871.5,2,3500
2017-09-27,CE,10600.0,0.3,9735.75,2017-09-28,9735.75,1,3500
2017-09-28,CE,10600.0,0.05,9768.95,2017-09-28,9768.95,0,3500
2017-07-03,PE,10700.0,1524.9,9615.0,2017-09-28,9615.0,87,3500
2017-07-04,PE,10700.0,1524.9,9613.3,2017-09-28,9613.3,86,3500
2017-07-05,PE,10700.0,1524.9,9637.6,2017-09-28,9637.6,85,3500
2017-07-06,PE,10700.0,1524.9,9674.55,2017-09-28,9674.55,84,3500
2017-07-07,PE,10700.0,1524.9,9665.8,2017-09-28,9665.8,83,3500
2017-07-10,PE,10700.0,1524.9,9771.05,2017-09-28,9771.05,80,3500
2017-07-11,PE,10700.0,1524.9,9786.05,2017-09-28,9786.05,79,3500
2017-07-12,PE,10700.0,1524.9,9816.1,2017-09-28,9816.1,78,3500
2017-07-13,PE,10700.0,1524.9,9891.7,2017-09-28,9891.7,77,3500
2017-07-14,PE,10700.0,1524.9,9886.35,2017-09-28,9886.35,76,3500
2017-07-17,PE,10700.0,1524.9,9915.95,2017-09-28,9915.95,73,3500
2017-07-18,PE,10700.0,1524.9,9827.15,2017-09-28,9827.15,72,3500
2017-07-19,PE,10700.0,1524.9,9899.6,2017-09-28,9899.6,71,3500
2017-07-20,PE,10700.0,1524.9,9873.3,2017-09-28,9873.3,70,3500
2017-07-21,PE,10700.0,1524.9,9915.25,2017-09-28,9915.25,69,3500
2017-07-24,PE,10700.0,1524.9,9966.4,2017-09-28,9966.4,66,3500
2017-07-25,PE,10700.0,1524.9,9964.55,2017-09-28,9964.55,65,3500
2017-07-26,PE,10700.0,1524.9,10020.65,2017-09-28,10020.65,64,3500
2017-07-27,PE,10700.0,1524.9,10020.55,2017-09-28,10020.55,63,3500
2017-07-28,PE,10700.0,1524.9,10014.5,2017-09-28,10014.5,62,3500
2017-07-31,PE,10700.0,1524.9,10077.1,2017-09-28,10077.1,59,3500
2017-08-01,PE,10700.0,540.0,10114.65,2017-09-28,10114.65,58,3500
2017-08-02,PE,10700.0,540.0,10081.5,2017-09-28,10081.5,57,3500
2017-08-03,PE,10700.0,540.0,10013.65,2017-09-28,10013.65,56,3500
2017-08-04,PE,10700.0,540.0,10066.4,2017-09-28,10066.4,55,3500
2017-08-07,PE,10700.0,540.0,10057.4,2017-09-28,10057.4,52,3500
2017-08-08,PE,10700.0,540.0,9978.55,2017-09-28,9978.55,51,3500
2017-08-09,PE,10700.0,540.0,9908.05,2017-09-28,9908.05,50,3500
2017-08-10,PE,10700.0,540.0,9820.25,2017-09-28,9820.25,49,3500
2017-08-11,PE,10700.0,540.0,9710.8,2017-09-28,9710.8,48,3500
2017-08-14,PE,10700.0,540.0,9794.15,2017-09-28,9794.15,45,3500
2017-08-16,PE,10700.0,540.0,9897.3,2017-09-28,9897.3,43,3500
2017-08-17,PE,10700.0,540.0,9904.15,2017-09-28,9904.15,42,3500
2017-08-18,PE,10700.0,540.0,9837.4,2017-09-28,9837.4,41,3500
2017-08-21,PE,10700.0,540.0,9754.35,2017-09-28,9754.35,38,3500
2017-08-22,PE,10700.0,540.0,9765.55,2017-09-28,9765.55,37,3500
2017-08-23,PE,10700.0,850.0,9852.5,2017-09-28,9852.5,36,3500
2017-08-24,PE,10700.0,850.0,9857.05,2017-09-28,9857.05,35,3500
2017-08-28,PE,10700.0,750.0,9912.8,2017-09-28,9912.8,31,3500
2017-08-29,PE,10700.0,865.0,9796.05,2017-09-28,9796.05,30,3500
2017-08-30,PE,10700.0,775.0,9884.4,2017-09-28,9884.4,29,3500
2017-08-31,PE,10700.0,750.3,9917.9,2017-09-28,9917.9,28,3500
2017-09-01,PE,10700.0,700.7,9974.4,2017-09-28,9974.4,27,3500
2017-09-04,PE,10700.0,794.0,9912.85,2017-09-28,9912.85,24,3500
2017-09-05,PE,10700.0,794.0,9952.2,2017-09-28,9952.2,23,3500
2017-09-06,PE,10700.0,770.7,9916.2,2017-09-28,9916.2,22,3500
2017-09-07,PE,10700.0,770.7,9929.9,2017-09-28,9929.9,21,3500
2017-09-08,PE,10700.0,770.7,9934.8,2017-09-28,9934.8,20,3500
2017-09-11,PE,10700.0,656.6,10006.05,2017-09-28,10006.05,17,3500
2017-09-12,PE,10700.0,591.2,10093.05,2017-09-28,10093.05,16,3500
2017-09-13,PE,10700.0,601.45,10079.3,2017-09-28,10079.3,15,3500
2017-09-14,PE,10700.0,580.0,10086.6,2017-09-28,10086.6,14,3500
2017-09-15,PE,10700.0,593.0,10085.4,2017-09-28,10085.4,13,3500
2017-09-18,PE,10700.0,515.7,10153.1,2017-09-28,10153.1,10,3500
2017-09-19,PE,10700.0,523.25,10147.55,2017-09-28,10147.55,9,3500
2017-09-20,PE,10700.0,525.05,10141.15,2017-09-28,10141.15,8,3500
2017-09-21,PE,10700.0,553.8,10121.9,2017-09-28,10121.9,7,3500
2017-09-22,PE,10700.0,656.5,9964.4,2017-09-28,9964.4,6,3500
2017-09-25,PE,10700.0,810.4,9872.6,2017-09-28,9872.6,3,3500
2017-09-26,PE,10700.0,834.95,9871.5,2017-09-28,9871.5,2,3500
2017-09-27,PE,10700.0,950.15,9735.75,2017-09-28,9735.75,1,3500
2017-09-28,PE,10700.0,929.55,9768.95,2017-09-28,9768.95,0,3500
2017-07-03,CE,10700.0,7.05,9615.0,2017-09-28,9615.0,87,3500
2017-07-04,CE,10700.0,7.05,9613.3,2017-09-28,9613.3,86,3500
2017-07-05,CE,10700.0,7.05,9637.6,2017-09-28,9637.6,85,3500
2017-07-06,CE,10700.0,7.05,9674.55,2017-09-28,9674.55,84,3500
2017-07-07,CE,10700.0,7.05,9665.8,2017-09-28,9665.8,83,3500
2017-07-10,CE,10700.0,7.05,9771.05,2017-09-28,9771.05,80,3500
2017-07-11,CE,10700.0,7.05,9786.05,2017-09-28,9786.05,79,3500
2017-07-12,CE,10700.0,7.05,9816.1,2017-09-28,9816.1,78,3500
2017-07-13,CE,10700.0,12.0,9891.7,2017-09-28,9891.7,77,3500
2017-07-14,CE,10700.0,12.0,9886.35,2017-09-28,9886.35,76,3500
2017-07-17,CE,10700.0,12.0,9915.95,2017-09-28,9915.95,73,3500
2017-07-18,CE,10700.0,12.0,9827.15,2017-09-28,9827.15,72,3500
2017-07-19,CE,10700.0,12.0,9899.6,2017-09-28,9899.6,71,3500
2017-07-20,CE,10700.0,12.0,9873.3,2017-09-28,9873.3,70,3500
2017-07-21,CE,10700.0,10.05,9915.25,2017-09-28,9915.25,69,3500
2017-07-24,CE,10700.0,13.0,9966.4,2017-09-28,9966.4,66,3500
2017-07-25,CE,10700.0,15.2,9964.55,2017-09-28,9964.55,65,3500
2017-07-26,CE,10700.0,17.3,10020.65,2017-09-28,10020.65,64,3500
2017-07-27,CE,10700.0,17.1,10020.55,2017-09-28,10020.55,63,3500
2017-07-28,CE,10700.0,16.75,10014.5,2017-09-28,10014.5,62,3500
2017-07-31,CE,10700.0,16.25,10077.1,2017-09-28,10077.1,59,3500
2017-08-01,CE,10700.0,20.1,10114.65,2017-09-28,10114.65,58,3500
2017-08-02,CE,10700.0,17.05,10081.5,2017-09-28,10081.5,57,3500
2017-08-03,CE,10700.0,12.45,10013.65,2017-09-28,10013.65,56,3500
2017-08-04,CE,10700.0,14.95,10066.4,2017-09-28,10066.4,55,3500
2017-08-07,CE,10700.0,14.4,10057.4,2017-09-28,10057.4,52,3500
2017-08-08,CE,10700.0,10.95,9978.55,2017-09-28,9978.55,51,3500
2017-08-09,CE,10700.0,9.45,9908.05,2017-09-28,9908.05,50,3500
2017-08-10,CE,10700.0,7.6,9820.25,2017-09-28,9820.25,49,3500
2017-08-11,CE,10700.0,5.5,9710.8,2017-09-28,9710.8,48,3500
2017-08-14,CE,10700.0,6.85,9794.15,2017-09-28,9794.15,45,3500
2017-08-16,CE,10700.0,7.8,9897.3,2017-09-28,9897.3,43,3500
2017-08-17,CE,10700.0,7.6,9904.15,2017-09-28,9904.15,42,3500
2017-08-18,CE,10700.0,5.95,9837.4,2017-09-28,9837.4,41,3500
2017-08-21,CE,10700.0,4.95,9754.35,2017-09-28,9754.35,38,3500
2017-08-22,CE,10700.0,4.05,9765.55,2017-09-28,9765.55,37,3500
2017-08-23,CE,10700.0,3.95,9852.5,2017-09-28,9852.5,36,3500
2017-08-24,CE,10700.0,3.3,9857.05,2017-09-28,9857.05,35,3500
2017-08-28,CE,10700.0,3.5,9912.8,2017-09-28,9912.8,31,3500
2017-08-29,CE,10700.0,2.45,9796.05,2017-09-28,9796.05,30,3500
2017-08-30,CE,10700.0,2.5,9884.4,2017-09-28,9884.4,29,3500
2017-08-31,CE,10700.0,1.35,9917.9,2017-09-28,9917.9,28,3500
2017-09-01,CE,10700.0,1.6,9974.4,2017-09-28,9974.4,27,3500
2017-09-04,CE,10700.0,1.35,9912.85,2017-09-28,9912.85,24,3500
2017-09-05,CE,10700.0,1.3,9952.2,2017-09-28,9952.2,23,3500
2017-09-06,CE,10700.0,1.1,9916.2,2017-09-28,9916.2,22,3500
2017-09-07,CE,10700.0,1.15,9929.9,2017-09-28,9929.9,21,3500
2017-09-08,CE,10700.0,0.95,9934.8,2017-09-28,9934.8,20,3500
2017-09-11,CE,10700.0,1.05,10006.05,2017-09-28,10006.05,17,3500
2017-09-12,CE,10700.0,0.75,10093.05,2017-09-28,10093.05,16,3500
2017-09-13,CE,10700.0,0.7,10079.3,2017-09-28,10079.3,15,3500
2017-09-14,CE,10700.0,0.7,10086.6,2017-09-28,10086.6,14,3500
2017-09-15,CE,10700.0,0.55,10085.4,2017-09-28,10085.4,13,3500
2017-09-18,CE,10700.0,0.7,10153.1,2017-09-28,10153.1,10,3500
2017-09-19,CE,10700.0,0.7,10147.55,2017-09-28,10147.55,9,3500
2017-09-20,CE,10700.0,0.55,10141.15,2017-09-28,10141.15,8,3500
2017-09-21,CE,10700.0,0.5,10121.9,2017-09-28,10121.9,7,3500
2017-09-22,CE,10700.0,0.5,9964.4,2017-09-28,9964.4,6,3500
2017-09-25,CE,10700.0,0.3,9872.6,2017-09-28,9872.6,3,3500
2017-09-26,CE,10700.0,0.2,9871.5,2017-09-28,9871.5,2,3500
2017-09-27,CE,10700.0,0.2,9735.75,2017-09-28,9735.75,1,3500
2017-09-28,CE,10700.0,0.05,9768.95,2017-09-28,9768.95,0,3500
2017-07-03,PE,10800.0,1605.15,9615.0,2017-09-28,9615.0,87,3500
2017-07-04,PE,10800.0,1605.15,9613.3,2017-09-28,9613.3,86,3500
2017-07-05,PE,10800.0,1605.15,9637.6,2017-09-28,9637.6,85,3500
2017-07-06,PE,10800.0,1605.15,9674.55,2017-09-28,9674.55,84,3500
2017-07-07,PE,10800.0,1605.15,9665.8,2017-09-28,9665.8,83,3500
2017-07-10,PE,10800.0,1605.15,9771.05,2017-09-28,9771.05,80,3500
2017-07-11,PE,10800.0,1605.15,9786.05,2017-09-28,9786.05,79,3500
2017-07-12,PE,10800.0,1605.15,9816.1,2017-09-28,9816.1,78,3500
2017-07-13,PE,10800.0,1605.15,9891.7,2017-09-28,9891.7,77,3500
2017-07-14,PE,10800.0,1605.15,9886.35,2017-09-28,9886.35,76,3500
2017-07-17,PE,10800.0,1605.15,9915.95,2017-09-28,9915.95,73,3500
2017-07-18,PE,10800.0,1605.15,9827.15,2017-09-28,9827.15,72,3500
2017-07-19,PE,10800.0,1605.15,9899.6,2017-09-28,9899.6,71,3500
2017-07-20,PE,10800.0,1605.15,9873.3,2017-09-28,9873.3,70,3500
2017-07-21,PE,10800.0,1605.15,9915.25,2017-09-28,9915.25,69,3500
2017-07-24,PE,10800.0,1605.15,9966.4,2017-09-28,9966.4,66,3500
2017-07-25,PE,10800.0,1605.15,9964.55,2017-09-28,9964.55,65,3500
2017-07-26,PE,10800.0,1605.15,10020.65,2017-09-28,10020.65,64,3500
2017-07-27,PE,10800.0,1605.15,10020.55,2017-09-28,10020.55,63,3500
2017-07-28,PE,10800.0,1605.15,10014.5,2017-09-28,10014.5,62,3500
2017-07-31,PE,10800.0,1605.15,10077.1,2017-09-28,10077.1,59,3500
2017-08-01,PE,10800.0,1605.15,10114.65,2017-09-28,10114.65,58,3500
2017-08-02,PE,10800.0,1605.15,10081.5,2017-09-28,10081.5,57,3500
2017-08-03,PE,10800.0,1605.15,10013.65,2017-09-28,10013.65,56,3500
2017-08-04,PE,10800.0,1605.15,10066.4,2017-09-28,10066.4,55,3500
2017-08-07,PE,10800.0,1605.15,10057.4,2017-09-28,10057.4,52,3500
2017-08-08,PE,10800.0,1605.15,9978.55,2017-09-28,9978.55,51,3500
2017-08-09,PE,10800.0,1605.15,9908.05,2017-09-28,9908.05,50,3500
2017-08-10,PE,10800.0,1605.15,9820.25,2017-09-28,9820.25,49,3500
2017-08-11,PE,10800.0,1605.15,9710.8,2017-09-28,9710.8,48,3500
2017-08-14,PE,10800.0,1605.15,9794.15,2017-09-28,9794.15,45,3500
2017-08-16,PE,10800.0,1605.15,9897.3,2017-09-28,9897.3,43,3500
2017-08-17,PE,10800.0,1605.15,9904.15,2017-09-28,9904.15,42,3500
2017-08-18,PE,10800.0,1605.15,9837.4,2017-09-28,9837.4,41,3500
2017-08-21,PE,10800.0,1605.15,9754.35,2017-09-28,9754.35,38,3500
2017-08-22,PE,10800.0,940.0,9765.55,2017-09-28,9765.55,37,3500
2017-08-23,PE,10800.0,940.0,9852.5,2017-09-28,9852.5,36,3500
2017-08-24,PE,10800.0,940.0,9857.05,2017-09-28,9857.05,35,3500
2017-08-28,PE,10800.0,940.0,9912.8,2017-09-28,9912.8,31,3500
2017-08-29,PE,10800.0,945.0,9796.05,2017-09-28,9796.05,30,3500
2017-08-30,PE,10800.0,874.0,9884.4,2017-09-28,9884.4,29,3500
2017-08-31,PE,10800.0,865.0,9917.9,2017-09-28,9917.9,28,3500
2017-09-01,PE,10800.0,785.0,9974.4,2017-09-28,9974.4,27,3500
2017-09-04,PE,10800.0,861.7,9912.85,2017-09-28,9912.85,24,3500
2017-09-05,PE,10800.0,861.7,9952.2,2017-09-28,9952.2,23,3500
2017-09-06,PE,10800.0,852.0,9916.2,2017-09-28,9916.2,22,3500
2017-09-07,PE,10800.0,829.0,9929.9,2017-09-28,9929.9,21,3500
2017-09-08,PE,10800.0,856.4,9934.8,2017-09-28,9934.8,20,3500
2017-09-11,PE,10800.0,765.0,10006.05,2017-09-28,10006.05,17,3500
2017-09-12,PE,10800.0,715.0,10093.05,2017-09-28,10093.05,16,3500
2017-09-13,PE,10800.0,706.3,10079.3,2017-09-28,10079.3,15,3500
2017-09-14,PE,10800.0,695.1,10086.6,2017-09-28,10086.6,14,3500
2017-09-15,PE,10800.0,695.1,10085.4,2017-09-28,10085.4,13,3500
2017-09-18,PE,10800.0,695.1,10153.1,2017-09-28,10153.1,10,3500
2017-09-19,PE,10800.0,695.1,10147.55,2017-09-28,10147.55,9,3500
2017-09-20,PE,10800.0,695.1,10141.15,2017-09-28,10141.15,8,3500
2017-09-21,PE,10800.0,678.0,10121.9,2017-09-28,10121.9,7,3500
2017-09-22,PE,10800.0,678.0,9964.4,2017-09-28,9964.4,6,3500
2017-09-25,PE,10800.0,678.0,9872.6,2017-09-28,9872.6,3,3500
2017-09-26,PE,10800.0,958.2,9871.5,2017-09-28,9871.5,2,3500
2017-09-27,PE,10800.0,1003.0,9735.75,2017-09-28,9735.75,1,3500
2017-09-28,PE,10800.0,1055.0,9768.95,2017-09-28,9768.95,0,3500
2017-07-03,CE,10800.0,113.6,9615.0,2017-09-28,9615.0,87,3500
2017-07-04,CE,10800.0,113.6,9613.3,2017-09-28,9613.3,86,3500
2017-07-05,CE,10800.0,113.6,9637.6,2017-09-28,9637.6,85,3500
2017-07-06,CE,10800.0,113.6,9674.55,2017-09-28,9674.55,84,3500
2017-07-07,CE,10800.0,113.6,9665.8,2017-09-28,9665.8,83,3500
2017-07-10,CE,10800.0,113.6,9771.05,2017-09-28,9771.05,80,3500
2017-07-11,CE,10800.0,113.6,9786.05,2017-09-28,9786.05,79,3500
2017-07-12,CE,10800.0,113.6,9816.1,2017-09-28,9816.1,78,3500
2017-07-13,CE,10800.0,113.6,9891.7,2017-09-28,9891.7,77,3500
2017-07-14,CE,10800.0,113.6,9886.35,2017-09-28,9886.35,76,3500
2017-07-17,CE,10800.0,113.6,9915.95,2017-09-28,9915.95,73,3500
2017-07-18,CE,10800.0,113.6,9827.15,2017-09-28,9827.15,72,3500
2017-07-19,CE,10800.0,113.6,9899.6,2017-09-28,9899.6,71,3500
2017-07-20,CE,10800.0,113.6,9873.3,2017-09-28,9873.3,70,3500
2017-07-21,CE,10800.0,113.6,9915.25,2017-09-28,9915.25,69,3500
2017-07-24,CE,10800.0,8.9,9966.4,2017-09-28,9966.4,66,3500
2017-07-25,CE,10800.0,11.0,9964.55,2017-09-28,9964.55,65,3500
2017-07-26,CE,10800.0,13.5,10020.65,2017-09-28,10020.65,64,3500
2017-07-27,CE,10800.0,14.2,10020.55,2017-09-28,10020.55,63,3500
2017-07-28,CE,10800.0,9.4,10014.5,2017-09-28,10014.5,62,3500
2017-07-31,CE,10800.0,11.05,10077.1,2017-09-28,10077.1,59,3500
2017-08-01,CE,10800.0,13.05,10114.65,2017-09-28,10114.65,58,3500
2017-08-02,CE,10800.0,11.85,10081.5,2017-09-28,10081.5,57,3500
2017-08-03,CE,10800.0,8.7,10013.65,2017-09-28,10013.65,56,3500
2017-08-04,CE,10800.0,10.25,10066.4,2017-09-28,10066.4,55,3500
2017-08-07,CE,10800.0,10.45,10057.4,2017-09-28,10057.4,52,3500
2017-08-08,CE,10800.0,8.25,9978.55,2017-09-28,9978.55,51,3500
2017-08-09,CE,10800.0,6.9,9908.05,2017-09-28,9908.05,50,3500
2017-08-10,CE,10800.0,6.65,9820.25,2017-09-28,9820.25,49,3500
2017-08-11,CE,10800.0,5.0,9710.8,2017-09-28,9710.8,48,3500
2017-08-14,CE,10800.0,5.4,9794.15,2017-09-28,9794.15,45,3500
2017-08-16,CE,10800.0,5.95,9897.3,2017-09-28,9897.3,43,3500
2017-08-17,CE,10800.0,5.6,9904.15,2017-09-28,9904.15,42,3500
2017-08-18,CE,10800.0,4.4,9837.4,2017-09-28,9837.4,41,3500
2017-08-21,CE,10800.0,3.9,9754.35,2017-09-28,9754.35,38,3500
2017-08-22,CE,10800.0,3.4,9765.55,2017-09-28,9765.55,37,3500
2017-08-23,CE,10800.0,3.35,9852.5,2017-09-28,9852.5,36,3500
2017-08-24,CE,10800.0,3.0,9857.05,2017-09-28,9857.05,35,3500
2017-08-28,CE,10800.0,2.9,9912.8,2017-09-28,9912.8,31,3500
2017-08-29,CE,10800.0,2.2,9796.05,2017-09-28,9796.05,30,3500
2017-08-30,CE,10800.0,2.15,9884.4,2017-09-28,9884.4,29,3500
2017-08-31,CE,10800.0,1.45,9917.9,2017-09-28,9917.9,28,3500
2017-09-01,CE,10800.0,1.4,9974.4,2017-09-28,9974.4,27,3500
2017-09-04,CE,10800.0,1.3,9912.85,2017-09-28,9912.85,24,3500
2017-09-05,CE,10800.0,1.2,9952.2,2017-09-28,9952.2,23,3500
2017-09-06,CE,10800.0,0.95,9916.2,2017-09-28,9916.2,22,3500
2017-09-07,CE,10800.0,0.95,9929.9,2017-09-28,9929.9,21,3500
2017-09-08,CE,10800.0,0.9,9934.8,2017-09-28,9934.8,20,3500
2017-09-11,CE,10800.0,0.85,10006.05,2017-09-28,10006.05,17,3500
2017-09-12,CE,10800.0,0.75,10093.05,2017-09-28,10093.05,16,3500
2017-09-13,CE,10800.0,0.7,10079.3,2017-09-28,10079.3,15,3500
2017-09-14,CE,10800.0,0.55,10086.6,2017-09-28,10086.6,14,3500
2017-09-15,CE,10800.0,0.5,10085.4,2017-09-28,10085.4,13,3500
2017-09-18,CE,10800.0,0.6,10153.1,2017-09-28,10153.1,10,3500
2017-09-19,CE,10800.0,0.6,10147.55,2017-09-28,10147.55,9,3500
2017-09-20,CE,10800.0,0.45,10141.15,2017-09-28,10141.15,8,3500
2017-09-21,CE,10800.0,0.3,10121.9,2017-09-28,10121.9,7,3500
2017-09-22,CE,10800.0,0.55,9964.4,2017-09-28,9964.4,6,3500
2017-09-25,CE,10800.0,0.45,9872.6,2017-09-28,9872.6,3,3500
2017-09-26,CE,10800.0,0.55,9871.5,2017-09-28,9871.5,2,3500
2017-09-27,CE,10800.0,0.25,9735.75,2017-09-28,9735.75,1,3500
2017-09-28,CE,10800.0,0.05,9768.95,2017-09-28,9768.95,0,3500
2017-07-03,PE,10900.0,1686.6,9615.0,2017-09-28,9615.0,87,3500
2017-07-04,PE,10900.0,1686.6,9613.3,2017-09-28,9613.3,86,3500
2017-07-05,PE,10900.0,1686.6,9637.6,2017-09-28,9637.6,85,3500
2017-07-06,PE,10900.0,1686.6,9674.55,2017-09-28,9674.55,84,3500
2017-07-07,PE,10900.0,1686.6,9665.8,2017-09-28,9665.8,83,3500
2017-07-10,PE,10900.0,1686.6,9771.05,2017-09-28,9771.05,80,3500
2017-07-11,PE,10900.0,1686.6,9786.05,2017-09-28,9786.05,79,3500
2017-07-12,PE,10900.0,1686.6,9816.1,2017-09-28,9816.1,78,3500
2017-07-13,PE,10900.0,1686.6,9891.7,2017-09-28,9891.7,77,3500
2017-07-14,PE,10900.0,1686.6,9886.35,2017-09-28,9886.35,76,3500
2017-07-17,PE,10900.0,1686.6,9915.95,2017-09-28,9915.95,73,3500
2017-07-18,PE,10900.0,1686.6,9827.15,2017-09-28,9827.15,72,3500
2017-07-19,PE,10900.0,1686.6,9899.6,2017-09-28,9899.6,71,3500
2017-07-20,PE,10900.0,1686.6,9873.3,2017-09-28,9873.3,70,3500
2017-07-21,PE,10900.0,1686.6,9915.25,2017-09-28,9915.25,69,3500
2017-07-24,PE,10900.0,1686.6,9966.4,2017-09-28,9966.4,66,3500
2017-07-25,PE,10900.0,1686.6,9964.55,2017-09-28,9964.55,65,3500
2017-07-26,PE,10900.0,1686.6,10020.65,2017-09-28,10020.65,64,3500
2017-07-27,PE,10900.0,1686.6,10020.55,2017-09-28,10020.55,63,3500
2017-07-28,PE,10900.0,1686.6,10014.5,2017-09-28,10014.5,62,3500
2017-07-31,PE,10900.0,1686.6,10077.1,2017-09-28,10077.1,59,3500
2017-08-01,PE,10900.0,1686.6,10114.65,2017-09-28,10114.65,58,3500
2017-08-02,PE,10900.0,1686.6,10081.5,2017-09-28,10081.5,57,3500
2017-08-03,PE,10900.0,1686.6,10013.65,2017-09-28,10013.65,56,3500
2017-08-04,PE,10900.0,1686.6,10066.4,2017-09-28,10066.4,55,3500
2017-08-07,PE,10900.0,1686.6,10057.4,2017-09-28,10057.4,52,3500
2017-08-08,PE,10900.0,1686.6,9978.55,2017-09-28,9978.55,51,3500
2017-08-09,PE,10900.0,1686.6,9908.05,2017-09-28,9908.05,50,3500
2017-08-10,PE,10900.0,1686.6,9820.25,2017-09-28,9820.25,49,3500
2017-08-11,PE,10900.0,1686.6,9710.8,2017-09-28,9710.8,48,3500
2017-08-14,PE,10900.0,1686.6,9794.15,2017-09-28,9794.15,45,3500
2017-08-16,PE,10900.0,1686.6,9897.3,2017-09-28,9897.3,43,3500
2017-08-17,PE,10900.0,1686.6,9904.15,2017-09-28,9904.15,42,3500
2017-08-18,PE,10900.0,1686.6,9837.4,2017-09-28,9837.4,41,3500
2017-08-21,PE,10900.0,1686.6,9754.35,2017-09-28,9754.35,38,3500
2017-08-22,PE,10900.0,1060.5,9765.55,2017-09-28,9765.55,37,3500
2017-08-23,PE,10900.0,1060.5,9852.5,2017-09-28,9852.5,36,3500
2017-08-24,PE,10900.0,1060.5,9857.05,2017-09-28,9857.05,35,3500
2017-08-28,PE,10900.0,1060.5,9912.8,2017-09-28,9912.8,31,3500
2017-08-29,PE,10900.0,1060.5,9796.05,2017-09-28,9796.05,30,3500
2017-08-30,PE,10900.0,1060.5,9884.4,2017-09-28,9884.4,29,3500
2017-08-31,PE,10900.0,950.0,9917.9,2017-09-28,9917.9,28,3500
2017-09-01,PE,10900.0,950.0,9974.4,2017-09-28,9974.4,27,3500
2017-09-04,PE,10900.0,950.0,9912.85,2017-09-28,9912.85,24,3500
2017-09-05,PE,10900.0,908.75,9952.2,2017-09-28,9952.2,23,3500
2017-09-06,PE,10900.0,950.8,9916.2,2017-09-28,9916.2,22,3500
2017-09-07,PE,10900.0,950.8,9929.9,2017-09-28,9929.9,21,3500
2017-09-08,PE,10900.0,948.25,9934.8,2017-09-28,9934.8,20,3500
2017-09-11,PE,10900.0,850.0,10006.05,2017-09-28,10006.05,17,3500
2017-09-12,PE,10900.0,797.15,10093.05,2017-09-28,10093.05,16,3500
2017-09-13,PE,10900.0,800.0,10079.3,2017-09-28,10079.3,15,3500
2017-09-14,PE,10900.0,800.0,10086.6,2017-09-28,10086.6,14,3500
2017-09-15,PE,10900.0,813.5,10085.4,2017-09-28,10085.4,13,3500
2017-09-18,PE,10900.0,813.5,10153.1,2017-09-28,10153.1,10,3500
