Date,Option Type,Strike Price,close,Underlying,expiry,futures,days2expiry,atm_strike
2014-11-07,CE,9500.0,13.3,8337.0,2015-01-29,8337.0,83,3500
2014-11-10,CE,9500.0,13.3,8344.25,2015-01-29,8344.25,80,3500
2014-11-11,CE,9500.0,13.3,8362.65,2015-01-29,8362.65,79,3500
2014-11-12,CE,9500.0,13.3,8383.3,2015-01-29,8383.3,78,3500
2014-11-13,CE,9500.0,13.3,8357.85,2015-01-29,8357.85,77,3500
2014-11-14,CE,9500.0,13.3,8389.9,2015-01-29,8389.9,76,3500
2014-11-17,CE,9500.0,13.3,8430.75,2015-01-29,8430.75,73,3500
2014-11-18,CE,9500.0,13.3,8425.9,2015-01-29,8425.9,72,3500
2014-11-19,CE,9500.0,13.3,8382.3,2015-01-29,8382.3,71,3500
2014-11-20,CE,9500.0,13.3,8401.9,2015-01-29,8401.9,70,3500
2014-11-21,CE,9500.0,10.0,8477.35,2015-01-29,8477.35,69,3500
2014-11-24,CE,9500.0,10.0,8530.15,2015-01-29,8530.15,66,3500
2014-11-25,CE,9500.0,10.0,8463.1,2015-01-29,8463.1,65,3500
2014-11-26,CE,9500.0,10.0,8475.75,2015-01-29,8475.75,64,3500
2014-11-27,CE,9500.0,10.0,8494.2,2015-01-29,8494.2,63,3500
2014-11-28,CE,9500.0,10.0,8588.25,2015-01-29,8588.25,62,3500
2014-12-01,CE,9500.0,10.0,8555.9,2015-01-29,8555.9,59,3500
2014-12-02,CE,9500.0,10.0,8524.7,2015-01-29,8524.7,58,3500
2014-12-03,CE,9500.0,3.0,8537.65,2015-01-29,8537.65,57,3500
2014-12-04,CE,9500.0,4.1,8564.4,2015-01-29,8564.4,56,3500
2014-12-05,CE,9500.0,3.6,8538.3,2015-01-29,8538.3,55,3500
2014-12-08,CE,9500.0,2.1,8438.25,2015-01-29,8438.25,52,3500
2014-12-09,CE,9500.0,1.7,8340.7,2015-01-29,8340.7,51,3500
2014-12-10,CE,9500.0,2.1,8355.65,2015-01-29,8355.65,50,3500
2014-12-11,CE,9500.0,1.75,8292.9,2015-01-29,8292.9,49,3500
2014-12-12,CE,9500.0,1.75,8224.1,2015-01-29,8224.1,48,3500
2014-12-15,CE,9500.0,1.5,8219.6,2015-01-29,8219.6,45,3500
2014-12-16,CE,9500.0,1.7,8067.6,2015-01-29,8067.6,44,3500
2014-12-17,CE,9500.0,1.7,8029.8,2015-01-29,8029.8,43,3500
2014-12-18,CE,9500.0,1.75,8159.3,2015-01-29,8159.3,42,3500
2014-12-19,CE,9500.0,1.6,8225.2,2015-01-29,8225.2,41,3500
2014-12-22,CE,9500.0,1.7,8324.0,2015-01-29,8324.0,38,3500
2014-12-23,CE,9500.0,1.65,8267.0,2015-01-29,8267.0,37,3500
2014-12-24,CE,9500.0,1.5,8174.1,2015-01-29,8174.1,36,3500
2014-12-26,CE,9500.0,1.25,8200.7,2015-01-29,8200.7,34,3500
2014-12-29,CE,9500.0,1.0,8246.3,2015-01-29,8246.3,31,3500
2014-12-30,CE,9500.0,1.05,8248.25,2015-01-29,8248.25,30,3500
2014-12-31,CE,9500.0,1.25,8282.7,2015-01-29,8282.7,29,3500
2015-01-01,CE,9500.0,1.15,8284.0,2015-01-29,8284.0,28,3500
2015-01-02,CE,9500.0,1.45,8395.45,2015-01-29,8395.45,27,3500
2015-01-05,CE,9500.0,1.75,8378.4,2015-01-29,8378.4,24,3500
2015-01-06,CE,9500.0,1.45,8127.35,2015-01-29,8127.35,23,3500
2015-01-07,CE,9500.0,1.55,8102.1,2015-01-29,8102.1,22,3500
2015-01-08,CE,9500.0,1.5,8234.6,2015-01-29,8234.6,21,3500
2015-01-09,CE,9500.0,1.6,8284.5,2015-01-29,8284.5,20,3500
2015-01-12,CE,9500.0,1.35,8323.0,2015-01-29,8323.0,17,3500
2015-01-13,CE,9500.0,1.4,8299.4,2015-01-29,8299.4,16,3500
2015-01-14,CE,9500.0,1.1,8277.55,2015-01-29,8277.55,15,3500
2015-01-15,CE,9500.0,1.5,8494.15,2015-01-29,8494.15,14,3500
2015-01-16,CE,9500.0,1.4,8513.8,2015-01-29,8513.8,13,3500
2015-01-19,CE,9500.0,1.25,8550.7,2015-01-29,8550.7,10,3500
2015-01-20,CE,9500.0,1.5,8695.6,2015-01-29,8695.6,9,3500
2015-01-21,CE,9500.0,1.25,8729.5,2015-01-29,8729.5,8,3500
2015-01-22,CE,9500.0,1.15,8761.4,2015-01-29,8761.4,7,3500
2015-01-23,CE,9500.0,1.1,8835.6,2015-01-29,8835.6,6,3500
2015-01-27,CE,9500.0,0.75,8910.5,2015-01-29,8910.5,2,3500
2015-01-28,CE,9500.0,0.4,8914.3,2015-01-29,8914.3,1,3500
2015-01-29,CE,9500.0,0.1,8952.35,2015-01-29,8952.35,0,3500
2014-11-03,PE,9600.0,1233.25,8324.15,2015-01-29,8324.15,87,3500
2014-11-05,PE,9600.0,1233.25,8338.3,2015-01-29,8338.3,85,3500
2014-11-07,PE,9600.0,1233.25,8337.0,2015-01-29,8337.0,83,3500
2014-11-10,PE,9600.0,1233.25,8344.25,2015-01-29,8344.25,80,3500
2014-11-11,PE,9600.0,1233.25,8362.65,2015-01-29,8362.65,79,3500
2014-11-12,PE,9600.0,1233.25,8383.3,2015-01-29,8383.3,78,3500
2014-11-13,PE,9600.0,1233.25,8357.85,2015-01-29,8357.85,77,3500
2014-11-14,PE,9600.0,1233.25,8389.9,2015-01-29,8389.9,76,3500
2014-11-17,PE,9600.0,1233.25,8430.75,2015-01-29,8430.75,73,3500
2014-11-18,PE,9600.0,1233.25,8425.9,2015-01-29,8425.9,72,3500
2014-11-19,PE,9600.0,1233.25,8382.3,2015-01-29,8382.3,71,3500
2014-11-20,PE,9600.0,1233.25,8401.9,2015-01-29,8401.9,70,3500
2014-11-21,PE,9600.0,1233.25,8477.35,2015-01-29,8477.35,69,3500
2014-11-24,PE,9600.0,1233.25,8530.15,2015-01-29,8530.15,66,3500
2014-11-25,PE,9600.0,1233.25,8463.1,2015-01-29,8463.1,65,3500
2014-11-26,PE,9600.0,1233.25,8475.75,2015-01-29,8475.75,64,3500
2014-11-27,PE,9600.0,1233.25,8494.2,2015-01-29,8494.2,63,3500
2014-11-28,PE,9600.0,1233.25,8588.25,2015-01-29,8588.25,62,3500
2014-12-01,PE,9600.0,1233.25,8555.9,2015-01-29,8555.9,59,3500
2014-12-02,PE,9600.0,1233.25,8524.7,2015-01-29,8524.7,58,3500
2014-12-03,PE,9600.0,1233.25,8537.65,2015-01-29,8537.65,57,3500
2014-12-04,PE,9600.0,1233.25,8564.4,2015-01-29,8564.4,56,3500
2014-12-05,PE,9600.0,1233.25,8538.3,2015-01-29,8538.3,55,3500
2014-12-08,PE,9600.0,1233.25,8438.25,2015-01-29,8438.25,52,3500
2014-12-09,PE,9600.0,1233.25,8340.7,2015-01-29,8340.7,51,3500
2014-12-10,PE,9600.0,1233.25,8355.65,2015-01-29,8355.65,50,3500
2014-12-11,PE,9600.0,1233.25,8292.9,2015-01-29,8292.9,49,3500
2014-12-12,PE,9600.0,1233.25,8224.1,2015-01-29,8224.1,48,3500
2014-12-15,PE,9600.0,1233.25,8219.6,2015-01-29,8219.6,45,3500
2014-12-16,PE,9600.0,1233.25,8067.6,2015-01-29,8067.6,44,3500
2014-12-17,PE,9600.0,1233.25,8029.8,2015-01-29,8029.8,43,3500
2014-12-18,PE,9600.0,1233.25,8159.3,2015-01-29,8159.3,42,3500
2014-12-19,PE,9600.0,1233.25,8225.2,2015-01-29,8225.2,41,3500
2014-12-22,PE,9600.0,1233.25,8324.0,2015-01-29,8324.0,38,3500
2014-12-23,PE,9600.0,1233.25,8267.0,2015-01-29,8267.0,37,3500
2014-12-24,PE,9600.0,1233.25,8174.1,2015-01-29,8174.1,36,3500
2014-12-26,PE,9600.0,1233.25,8200.7,2015-01-29,8200.7,34,3500
2014-12-29,PE,9600.0,1233.25,8246.3,2015-01-29,8246.3,31,3500
2014-12-30,PE,9600.0,1233.25,8248.25,2015-01-29,8248.25,30,3500
2014-12-31,PE,9600.0,1233.25,8282.7,2015-01-29,8282.7,29,3500
2015-01-01,PE,9600.0,1233.25,8284.0,2015-01-29,8284.0,28,3500
2015-01-02,PE,9600.0,1233.25,8395.45,2015-01-29,8395.45,27,3500
2015-01-05,PE,9600.0,1233.25,8378.4,2015-01-29,8378.4,24,3500
2015-01-06,PE,9600.0,1233.25,8127.35,2015-01-29,8127.35,23,3500
2015-01-07,PE,9600.0,1233.25,8102.1,2015-01-29,8102.1,22,3500
2015-01-08,PE,9600.0,1233.25,8234.6,2015-01-29,8234.6,21,3500
2015-01-09,PE,9600.0,1233.25,8284.5,2015-01-29,8284.5,20,3500
2015-01-12,PE,9600.0,1233.25,8323.0,2015-01-29,8323.0,17,3500
2015-01-13,PE,9600.0,1233.25,8299.4,2015-01-29,8299.4,16,3500
2015-01-14,PE,9600.0,1233.25,8277.55,2015-01-29,8277.55,15,3500
2015-01-15,PE,9600.0,1233.25,8494.15,2015-01-29,8494.15,14,3500
2015-01-16,PE,9600.0,1233.25,8513.8,2015-01-29,8513.8,13,3500
2015-01-19,PE,9600.0,1233.25,8550.7,2015-01-29,8550.7,10,3500
2015-01-20,PE,9600.0,1233.25,8695.6,2015-01-29,8695.6,9,3500
2015-01-21,PE,9600.0,1233.25,8729.5,2015-01-29,8729.5,8,3500
2015-01-22,PE,9600.0,1233.25,8761.4,2015-01-29,8761.4,7,3500
2015-01-23,PE,9600.0,1233.25,8835.6,2015-01-29,8835.6,6,3500
2015-01-27,PE,9600.0,1233.25,8910.5,2015-01-29,8910.5,2,3500
2015-01-28,PE,9600.0,1233.25,8914.3,2015-01-29,8914.3,1,3500
2015-01-29,PE,9600.0,1233.25,8952.35,2015-01-29,8952.35,0,3500
2014-11-03,CE,9600.0,9.6,8324.15,2015-01-29,8324.15,87,3500
2014-11-05,CE,9600.0,9.6,8338.3,2015-01-29,8338.3,85,3500
2014-11-07,CE,9600.0,9.6,8337.0,2015-01-29,8337.0,83,3500
2014-11-10,CE,9600.0,9.6,8344.25,2015-01-29,8344.25,80,3500
2014-11-11,CE,9600.0,9.6,8362.65,2015-01-29,8362.65,79,3500
2014-11-12,CE,9600.0,9.6,8383.3,2015-01-29,8383.3,78,3500
2014-11-13,CE,9600.0,9.6,8357.85,2015-01-29,8357.85,77,3500
2014-11-14,CE,9600.0,9.6,8389.9,2015-01-29,8389.9,76,3500
2014-11-17,CE,9600.0,9.6,8430.75,2015-01-29,8430.75,73,3500
2014-11-18,CE,9600.0,9.6,8425.9,2015-01-29,8425.9,72,3500
2014-11-19,CE,9600.0,9.6,8382.3,2015-01-29,8382.3,71,3500
2014-11-20,CE,9600.0,9.6,8401.9,2015-01-29,8401.9,70,3500
2014-11-21,CE,9600.0,9.6,8477.35,2015-01-29,8477.35,69,3500
2014-11-24,CE,9600.0,9.6,8530.15,2015-01-29,8530.15,66,3500
2014-11-25,CE,9600.0,9.6,8463.1,2015-01-29,8463.1,65,3500
2014-11-26,CE,9600.0,9.6,8475.75,2015-01-29,8475.75,64,3500
2014-11-27,CE,9600.0,9.6,8494.2,2015-01-29,8494.2,63,3500
2014-11-28,CE,9600.0,9.6,8588.25,2015-01-29,8588.25,62,3500
2014-12-01,CE,9600.0,9.6,8555.9,2015-01-29,8555.9,59,3500
2014-12-02,CE,9600.0,9.6,8524.7,2015-01-29,8524.7,58,3500
2014-12-03,CE,9600.0,9.6,8537.65,2015-01-29,8537.65,57,3500
2014-12-04,CE,9600.0,9.6,8564.4,2015-01-29,8564.4,56,3500
2014-12-05,CE,9600.0,9.6,8538.3,2015-01-29,8538.3,55,3500
2014-12-08,CE,9600.0,9.6,8438.25,2015-01-29,8438.25,52,3500
2014-12-09,CE,9600.0,9.6,8340.7,2015-01-29,8340.7,51,3500
2014-12-10,CE,9600.0,9.6,8355.65,2015-01-29,8355.65,50,3500
2014-12-11,CE,9600.0,9.6,8292.9,2015-01-29,8292.9,49,3500
2014-12-12,CE,9600.0,9.6,8224.1,2015-01-29,8224.1,48,3500
2014-12-15,CE,9600.0,9.6,8219.6,2015-01-29,8219.6,45,3500
2014-12-16,CE,9600.0,9.6,8067.6,2015-01-29,8067.6,44,3500
2014-12-17,CE,9600.0,9.6,8029.8,2015-01-29,8029.8,43,3500
2014-12-18,CE,9600.0,9.6,8159.3,2015-01-29,8159.3,42,3500
2014-12-19,CE,9600.0,9.6,8225.2,2015-01-29,8225.2,41,3500
2014-12-22,CE,9600.0,9.6,8324.0,2015-01-29,8324.0,38,3500
2014-12-23,CE,9600.0,9.6,8267.0,2015-01-29,8267.0,37,3500
2014-12-24,CE,9600.0,9.6,8174.1,2015-01-29,8174.1,36,3500
2014-12-26,CE,9600.0,9.6,8200.7,2015-01-29,8200.7,34,3500
2014-12-29,CE,9600.0,9.6,8246.3,2015-01-29,8246.3,31,3500
2014-12-30,CE,9600.0,9.6,8248.25,2015-01-29,8248.25,30,3500
2014-12-31,CE,9600.0,9.6,8282.7,2015-01-29,8282.7,29,3500
2015-01-01,CE,9600.0,9.6,8284.0,2015-01-29,8284.0,28,3500
2015-01-02,CE,9600.0,9.6,8395.45,2015-01-29,8395.45,27,3500
2015-01-05,CE,9600.0,9.6,8378.4,2015-01-29,8378.4,24,3500
2015-01-06,CE,9600.0,9.6,8127.35,2015-01-29,8127.35,23,3500
2015-01-07,CE,9600.0,9.6,8102.1,2015-01-29,8102.1,22,3500
2015-01-08,CE,9600.0,9.6,8234.6,2015-01-29,8234.6,21,3500
2015-01-09,CE,9600.0,9.6,8284.5,2015-01-29,8284.5,20,3500
2015-01-12,CE,9600.0,9.6,8323.0,2015-01-29,8323.0,17,3500
2015-01-13,CE,9600.0,9.6,8299.4,2015-01-29,8299.4,16,3500
2015-01-14,CE,9600.0,9.6,8277.55,2015-01-29,8277.55,15,3500
2015-01-15,CE,9600.0,9.6,8494.15,2015-01-29,8494.15,14,3500
2015-01-16,CE,9600.0,9.6,8513.8,2015-01-29,8513.8,13,3500
2015-01-19,CE,9600.0,9.6,8550.7,2015-01-29,8550.7,10,3500
2015-01-20,CE,9600.0,9.6,8695.6,2015-01-29,8695.6,9,3500
2015-01-21,CE,9600.0,9.6,8729.5,2015-01-29,8729.5,8,3500
2015-01-22,CE,9600.0,9.6,8761.4,2015-01-29,8761.4,7,3500
2015-01-23,CE,9600.0,9.6,8835.6,2015-01-29,8835.6,6,3500
2015-01-27,CE,9600.0,9.6,8910.5,2015-01-29,8910.5,2,3500
2015-01-28,CE,9600.0,9.6,8914.3,2015-01-29,8914.3,1,3500
2015-01-29,CE,9600.0,9.6,8952.35,2015-01-29,8952.35,0,3500
2014-11-03,PE,9700.0,1195.1,8324.15,2015-01-29,8324.15,87,3500
2014-11-05,PE,9700.0,1195.1,8338.3,2015-01-29,8338.3,85,3500
2014-11-07,PE,9700.0,1195.1,8337.0,2015-01-29,8337.0,83,3500
2014-11-10,PE,9700.0,1195.1,8344.25,2015-01-29,8344.25,80,3500
2014-11-11,PE,9700.0,1195.1,8362.65,2015-01-29,8362.65,79,3500
2014-11-12,PE,9700.0,1195.1,8383.3,2015-01-29,8383.3,78,3500
2014-11-13,PE,9700.0,1195.1,8357.85,2015-01-29,8357.85,77,3500
2014-11-14,PE,9700.0,1195.1,8389.9,2015-01-29,8389.9,76,3500
2014-11-17,PE,9700.0,1195.1,8430.75,2015-01-29,8430.75,73,3500
2014-11-18,PE,9700.0,1195.1,8425.9,2015-01-29,8425.9,72,3500
2014-11-19,PE,9700.0,1195.1,8382.3,2015-01-29,8382.3,71,3500
2014-11-20,PE,9700.0,1195.1,8401.9,2015-01-29,8401.9,70,3500
2014-11-21,PE,9700.0,1195.1,8477.35,2015-01-29,8477.35,69,3500
2014-11-24,PE,9700.0,1195.1,8530.15,2015-01-29,8530.15,66,3500
2014-11-25,PE,9700.0,1195.1,8463.1,2015-01-29,8463.1,65,3500
2014-11-26,PE,9700.0,1195.1,8475.75,2015-01-29,8475.75,64,3500
2014-11-27,PE,9700.0,1195.1,8494.2,2015-01-29,8494.2,63,3500
2014-11-28,PE,9700.0,1195.1,8588.25,2015-01-29,8588.25,62,3500
2014-12-01,PE,9700.0,1195.1,8555.9,2015-01-29,8555.9,59,3500
2014-12-02,PE,9700.0,1195.1,8524.7,2015-01-29,8524.7,58,3500
2014-12-03,PE,9700.0,1195.1,8537.65,2015-01-29,8537.65,57,3500
2014-12-04,PE,9700.0,1195.1,8564.4,2015-01-29,8564.4,56,3500
2014-12-05,PE,9700.0,1195.1,8538.3,2015-01-29,8538.3,55,3500
2014-12-08,PE,9700.0,1195.1,8438.25,2015-01-29,8438.25,52,3500
2014-12-09,PE,9700.0,1195.1,8340.7,2015-01-29,8340.7,51,3500
2014-12-10,PE,9700.0,1195.1,8355.65,2015-01-29,8355.65,50,3500
2014-12-11,PE,9700.0,1195.1,8292.9,2015-01-29,8292.9,49,3500
2014-12-12,PE,9700.0,1195.1,8224.1,2015-01-29,8224.1,48,3500
2014-12-15,PE,9700.0,1195.1,8219.6,2015-01-29,8219.6,45,3500
2014-12-16,PE,9700.0,1195.1,8067.6,2015-01-29,8067.6,44,3500
2014-12-17,PE,9700.0,1195.1,8029.8,2015-01-29,8029.8,43,3500
2014-12-18,PE,9700.0,1195.1,8159.3,2015-01-29,8159.3,42,3500
2014-12-19,PE,9700.0,1195.1,8225.2,2015-01-29,8225.2,41,3500
2014-12-22,PE,9700.0,1195.1,8324.0,2015-01-29,8324.0,38,3500
2014-12-23,PE,9700.0,1195.1,8267.0,2015-01-29,8267.0,37,3500
2014-12-24,PE,9700.0,1195.1,8174.1,2015-01-29,8174.1,36,3500
2014-12-26,PE,9700.0,1195.1,8200.7,2015-01-29,8200.7,34,3500
2014-12-29,PE,9700.0,1195.1,8246.3,2015-01-29,8246.3,31,3500
2014-12-30,PE,9700.0,1195.1,8248.25,2015-01-29,8248.25,30,3500
2014-12-31,PE,9700.0,1195.1,8282.7,2015-01-29,8282.7,29,3500
2015-01-01,PE,9700.0,1195.1,8284.0,2015-01-29,8284.0,28,3500
2015-01-02,PE,9700.0,1195.1,8395.45,2015-01-29,8395.45,27,3500
2015-01-05,PE,9700.0,1195.1,8378.4,2015-01-29,8378.4,24,3500
2015-01-06,PE,9700.0,1195.1,8127.35,2015-01-29,8127.35,23,3500
2015-01-07,PE,9700.0,1195.1,8102.1,2015-01-29,8102.1,22,3500
2015-01-08,PE,9700.0,1195.1,8234.6,2015-01-29,8234.6,21,3500
2015-01-09,PE,9700.0,1195.1,8284.5,2015-01-29,8284.5,20,3500
2015-01-12,PE,9700.0,1195.1,8323.0,2015-01-29,8323.0,17,3500
2015-01-13,PE,9700.0,1195.1,8299.4,2015-01-29,8299.4,16,3500
2015-01-14,PE,9700.0,1195.1,8277.55,2015-01-29,8277.55,15,3500
2015-01-15,PE,9700.0,1195.1,8494.15,2015-01-29,8494.15,14,3500
2015-01-16,PE,9700.0,1195.1,8513.8,2015-01-29,8513.8,13,3500
2015-01-19,PE,9700.0,1195.1,8550.7,2015-01-29,8550.7,10,3500
2015-01-20,PE,9700.0,1195.1,8695.6,2015-01-29,8695.6,9,3500
2015-01-21,PE,9700.0,1195.1,8729.5,2015-01-29,8729.5,8,3500
2015-01-22,PE,9700.0,1195.1,8761.4,2015-01-29,8761.4,7,3500
2015-01-23,PE,9700.0,1195.1,8835.6,2015-01-29,8835.6,6,3500
2015-01-27,PE,9700.0,1195.1,8910.5,2015-01-29,8910.5,2,3500
2015-01-28,PE,9700.0,1195.1,8914.3,2015-01-29,8914.3,1,3500
2015-01-29,PE,9700.0,1195.1,8952.35,2015-01-29,8952.35,0,3500
2014-11-03,CE,9700.0,19.8,8324.15,2015-01-29,8324.15,87,3500
2014-11-05,CE,9700.0,19.8,8338.3,2015-01-29,8338.3,85,3500
2014-11-07,CE,9700.0,19.8,8337.0,2015-01-29,8337.0,83,3500
2014-11-10,CE,9700.0,19.8,8344.25,2015-01-29,8344.25,80,3500
2014-11-11,CE,9700.0,19.8,8362.65,2015-01-29,8362.65,79,3500
2014-11-12,CE,9700.0,19.8,8383.3,2015-01-29,8383.3,78,3500
2014-11-13,CE,9700.0,19.8,8357.85,2015-01-29,8357.85,77,3500
2014-11-14,CE,9700.0,19.8,8389.9,2015-01-29,8389.9,76,3500
2014-11-17,CE,9700.0,19.8,8430.75,2015-01-29,8430.75,73,3500
2014-11-18,CE,9700.0,19.8,8425.9,2015-01-29,8425.9,72,3500
2014-11-19,CE,9700.0,19.8,8382.3,2015-01-29,8382.3,71,3500
2014-11-20,CE,9700.0,19.8,8401.9,2015-01-29,8401.9,70,3500
2014-11-21,CE,9700.0,19.8,8477.35,2015-01-29,8477.35,69,3500
2014-11-24,CE,9700.0,19.8,8530.15,2015-01-29,8530.15,66,3500
2014-11-25,CE,9700.0,19.8,8463.1,2015-01-29,8463.1,65,3500
2014-11-26,CE,9700.0,19.8,8475.75,2015-01-29,8475.75,64,3500
2014-11-27,CE,9700.0,19.8,8494.2,2015-01-29,8494.2,63,3500
2014-11-28,CE,9700.0,19.8,8588.25,2015-01-29,8588.25,62,3500
2014-12-01,CE,9700.0,19.8,8555.9,2015-01-29,8555.9,59,3500
2014-12-02,CE,9700.0,19.8,8524.7,2015-01-29,8524.7,58,3500
2014-12-03,CE,9700.0,19.8,8537.65,2015-01-29,8537.65,57,3500
2014-12-04,CE,9700.0,19.8,8564.4,2015-01-29,8564.4,56,3500
2014-12-05,CE,9700.0,19.8,8538.3,2015-01-29,8538.3,55,3500
2014-12-08,CE,9700.0,19.8,8438.25,2015-01-29,8438.25,52,3500
2014-12-09,CE,9700.0,19.8,8340.7,2015-01-29,8340.7,51,3500
2014-12-10,CE,9700.0,19.8,8355.65,2015-01-29,8355.65,50,3500
2014-12-11,CE,9700.0,19.8,8292.9,2015-01-29,8292.9,49,3500
2014-12-12,CE,9700.0,19.8,8224.1,2015-01-29,8224.1,48,3500
2014-12-15,CE,9700.0,19.8,8219.6,2015-01-29,8219.6,45,3500
2014-12-16,CE,9700.0,19.8,8067.6,2015-01-29,8067.6,44,3500
2014-12-17,CE,9700.0,19.8,8029.8,2015-01-29,8029.8,43,3500
2014-12-18,CE,9700.0,19.8,8159.3,2015-01-29,8159.3,42,3500
2014-12-19,CE,9700.0,19.8,8225.2,2015-01-29,8225.2,41,3500
2014-12-22,CE,9700.0,19.8,8324.0,2015-01-29,8324.0,38,3500
2014-12-23,CE,9700.0,19.8,8267.0,2015-01-29,8267.0,37,3500
2014-12-24,CE,9700.0,19.8,8174.1,2015-01-29,8174.1,36,3500
2014-12-26,CE,9700.0,19.8,8200.7,2015-01-29,8200.7,34,3500
2014-12-29,CE,9700.0,19.8,8246.3,2015-01-29,8246.3,31,3500
2014-12-30,CE,9700.0,19.8,8248.25,2015-01-29,8248.25,30,3500
2014-12-31,CE,9700.0,19.8,8282.7,2015-01-29,8282.7,29,3500
2015-01-01,CE,9700.0,19.8,8284.0,2015-01-29,8284.0,28,3500
2015-01-02,CE,9700.0,19.8,8395.45,2015-01-29,8395.45,27,3500
2015-01-05,CE,9700.0,19.8,8378.4,2015-01-29,8378.4,24,3500
2015-01-06,CE,9700.0,19.8,8127.35,2015-01-29,8127.35,23,3500
2015-01-07,CE,9700.0,19.8,8102.1,2015-01-29,8102.1,22,3500
2015-01-08,CE,9700.0,19.8,8234.6,2015-01-29,8234.6,21,3500
2015-01-09,CE,9700.0,19.8,8284.5,2015-01-29,8284.5,20,3500
2015-01-12,CE,9700.0,19.8,8323.0,2015-01-29,8323.0,17,3500
2015-01-13,CE,9700.0,19.8,8299.4,2015-01-29,8299.4,16,3500
2015-01-14,CE,9700.0,19.8,8277.55,2015-01-29,8277.55,15,3500
2015-01-15,CE,9700.0,19.8,8494.15,2015-01-29,8494.15,14,3500
2015-01-16,CE,9700.0,19.8,8513.8,2015-01-29,8513.8,13,3500
2015-01-19,CE,9700.0,19.8,8550.7,2015-01-29,8550.7,10,3500
2015-01-20,CE,9700.0,19.8,8695.6,2015-01-29,8695.6,9,3500
2015-01-21,CE,9700.0,19.8,8729.5,2015-01-29,8729.5,8,3500
2015-01-22,CE,9700.0,19.8,8761.4,2015-01-29,8761.4,7,3500
2015-01-23,CE,9700.0,19.8,8835.6,2015-01-29,8835.6,6,3500
2015-01-27,CE,9700.0,19.8,8910.5,2015-01-29,8910.5,2,3500
2015-01-28,CE,9700.0,19.8,8914.3,2015-01-29,8914.3,1,3500
2015-01-29,CE,9700.0,19.8,8952.35,2015-01-29,8952.35,0,3500
2014-11-03,PE,9800.0,1288.2,8324.15,2015-01-29,8324.15,87,3500
2014-11-05,PE,9800.0,1288.2,8338.3,2015-01-29,8338.3,85,3500
2014-11-07,PE,9800.0,1288.2,8337.0,2015-01-29,8337.0,83,3500
2014-11-10,PE,9800.0,1288.2,8344.25,2015-01-29,8344.25,80,3500
2014-11-11,PE,9800.0,1288.2,8362.65,2015-01-29,8362.65,79,3500
2014-11-12,PE,9800.0,1288.2,8383.3,2015-01-29,8383.3,78,3500
2014-11-13,PE,9800.0,1288.2,8357.85,2015-01-29,8357.85,77,3500
2014-11-14,PE,9800.0,1288.2,8389.9,2015-01-29,8389.9,76,3500
2014-11-17,PE,9800.0,1288.2,8430.75,2015-01-29,8430.75,73,3500
2014-11-18,PE,9800.0,1288.2,8425.9,2015-01-29,8425.9,72,3500
2014-11-19,PE,9800.0,1288.2,8382.3,2015-01-29,8382.3,71,3500
2014-11-20,PE,9800.0,1288.2,8401.9,2015-01-29,8401.9,70,3500
