Date,Option Type,Strike Price,close,Underlying,expiry,futures,days2expiry,atm_strike
2011-10-31,PE,5500.0,239.1,5326.6,2011-12-29,5326.6,59,3500
2011-11-01,PE,5500.0,279.8,5257.95,2011-12-29,5257.95,58,3500
2011-11-02,PE,5500.0,288.0,5258.45,2011-12-29,5258.45,57,3500
2011-11-03,PE,5500.0,278.1,5265.75,2011-12-29,5265.75,56,3500
2011-11-04,PE,5500.0,252.25,5284.2,2011-12-29,5284.2,55,3500
2011-11-08,PE,5500.0,247.1,5289.35,2011-12-29,5289.35,51,3500
2011-11-09,PE,5500.0,299.5,5221.05,2011-12-29,5221.05,50,3500
2011-11-11,PE,5500.0,336.1,5168.85,2011-12-29,5168.85,48,3500
2011-11-14,PE,5500.0,356.75,5148.35,2011-12-29,5148.35,45,3500
2011-11-15,PE,5500.0,417.45,5068.5,2011-12-29,5068.5,44,3500
2011-11-16,PE,5500.0,424.7,5030.45,2011-12-29,5030.45,43,3500
2011-11-17,PE,5500.0,551.65,4934.75,2011-12-29,4934.75,42,3500
2011-11-18,PE,5500.0,564.15,4905.8,2011-12-29,4905.8,41,3500
2011-11-21,PE,5500.0,694.55,4778.35,2011-12-29,4778.35,38,3500
2011-11-22,PE,5500.0,668.6,4812.35,2011-12-29,4812.35,37,3500
2011-11-23,PE,5500.0,775.5,4706.45,2011-12-29,4706.45,36,3500
2011-11-24,PE,5500.0,710.05,4756.45,2011-12-29,4756.45,35,3500
2011-11-25,PE,5500.0,780.75,4710.05,2011-12-29,4710.05,34,3500
2011-11-28,PE,5500.0,627.8,4851.3,2011-12-29,4851.3,31,3500
2011-11-29,PE,5500.0,676.35,4805.1,2011-12-29,4805.1,30,3500
2011-11-30,PE,5500.0,660.65,4832.05,2011-12-29,4832.05,29,3500
2011-12-01,PE,5500.0,533.55,4936.85,2011-12-29,4936.85,28,3500
2011-12-02,PE,5500.0,422.15,5050.15,2011-12-29,5050.15,27,3500
2011-12-05,PE,5500.0,432.85,5039.15,2011-12-29,5039.15,24,3500
2011-12-07,PE,5500.0,417.75,5062.6,2011-12-29,5062.6,22,3500
2011-12-08,PE,5500.0,546.95,4943.65,2011-12-29,4943.65,21,3500
2011-12-09,PE,5500.0,603.5,4866.7,2011-12-29,4866.7,20,3500
2011-12-12,PE,5500.0,719.85,4764.6,2011-12-29,4764.6,17,3500
2011-12-13,PE,5500.0,689.25,4800.6,2011-12-29,4800.6,16,3500
2011-12-14,PE,5500.0,728.7,4763.25,2011-12-29,4763.25,15,3500
2011-12-15,PE,5500.0,742.0,4746.35,2011-12-29,4746.35,14,3500
2011-12-16,PE,5500.0,849.45,4651.6,2011-12-29,4651.6,13,3500
2011-12-19,PE,5500.0,860.0,4613.1,2011-12-29,4613.1,10,3500
2011-12-20,PE,5500.0,938.55,4544.2,2011-12-29,4544.2,9,3500
2011-12-21,PE,5500.0,777.45,4693.15,2011-12-29,4693.15,8,3500
2011-12-22,PE,5500.0,746.95,4733.85,2011-12-29,4733.85,7,3500
2011-12-23,PE,5500.0,772.5,4714.0,2011-12-29,4714.0,6,3500
2011-12-26,PE,5500.0,706.8,4779.0,2011-12-29,4779.0,3,3500
2011-12-27,PE,5500.0,745.25,4750.5,2011-12-29,4750.5,2,3500
2011-12-28,PE,5500.0,785.45,4705.8,2011-12-29,4705.8,1,3500
2011-12-29,PE,5500.0,849.9,4646.25,2011-12-29,4646.25,0,3500
2011-10-03,CE,5500.0,65.5,4849.5,2011-12-29,4849.5,87,3500
2011-10-04,CE,5500.0,56.9,4772.15,2011-12-29,4772.15,86,3500
2011-10-05,CE,5500.0,53.95,4751.3,2011-12-29,4751.3,85,3500
2011-10-07,CE,5500.0,64.85,4888.05,2011-12-29,4888.05,83,3500
2011-10-10,CE,5500.0,71.5,4979.6,2011-12-29,4979.6,80,3500
2011-10-11,CE,5500.0,65.8,4974.35,2011-12-29,4974.35,79,3500
2011-10-12,CE,5500.0,88.8,5099.4,2011-12-29,5099.4,78,3500
2011-10-13,CE,5500.0,76.45,5077.85,2011-12-29,5077.85,77,3500
2011-10-14,CE,5500.0,87.15,5132.3,2011-12-29,5132.3,76,3500
2011-10-17,CE,5500.0,71.2,5118.25,2011-12-29,5118.25,73,3500
2011-10-18,CE,5500.0,53.4,5037.5,2011-12-29,5037.5,72,3500
2011-10-19,CE,5500.0,73.85,5139.15,2011-12-29,5139.15,71,3500
2011-10-20,CE,5500.0,63.25,5091.9,2011-12-29,5091.9,70,3500
2011-10-21,CE,5500.0,52.6,5049.95,2011-12-29,5049.95,69,3500
2011-10-24,CE,5500.0,60.45,5098.35,2011-12-29,5098.35,66,3500
2011-10-25,CE,5500.0,76.6,5191.6,2011-12-29,5191.6,65,3500
2011-10-26,CE,5500.0,75.5,5201.8,2011-12-29,5201.8,64,3500
2011-10-28,CE,5500.0,124.2,5360.7,2011-12-29,5360.7,62,3500
2011-10-31,CE,5500.0,112.25,5326.6,2011-12-29,5326.6,59,3500
2011-11-01,CE,5500.0,97.1,5257.95,2011-12-29,5257.95,58,3500
2011-11-02,CE,5500.0,96.1,5258.45,2011-12-29,5258.45,57,3500
2011-11-03,CE,5500.0,100.65,5265.75,2011-12-29,5265.75,56,3500
2011-11-04,CE,5500.0,98.2,5284.2,2011-12-29,5284.2,55,3500
2011-11-08,CE,5500.0,93.15,5289.35,2011-12-29,5289.35,51,3500
2011-11-09,CE,5500.0,65.55,5221.05,2011-12-29,5221.05,50,3500
2011-11-11,CE,5500.0,51.3,5168.85,2011-12-29,5168.85,48,3500
2011-11-14,CE,5500.0,38.9,5148.35,2011-12-29,5148.35,45,3500
2011-11-15,CE,5500.0,25.95,5068.5,2011-12-29,5068.5,44,3500
2011-11-16,CE,5500.0,21.5,5030.45,2011-12-29,5030.45,43,3500
2011-11-17,CE,5500.0,13.25,4934.75,2011-12-29,4934.75,42,3500
2011-11-18,CE,5500.0,11.2,4905.8,2011-12-29,4905.8,41,3500
2011-11-21,CE,5500.0,6.05,4778.35,2011-12-29,4778.35,38,3500
2011-11-22,CE,5500.0,4.8,4812.35,2011-12-29,4812.35,37,3500
2011-11-23,CE,5500.0,3.8,4706.45,2011-12-29,4706.45,36,3500
2011-11-24,CE,5500.0,3.5,4756.45,2011-12-29,4756.45,35,3500
2011-11-25,CE,5500.0,2.75,4710.05,2011-12-29,4710.05,34,3500
2011-11-28,CE,5500.0,3.25,4851.3,2011-12-29,4851.3,31,3500
2011-11-29,CE,5500.0,2.55,4805.1,2011-12-29,4805.1,30,3500
2011-11-30,CE,5500.0,2.4,4832.05,2011-12-29,4832.05,29,3500
2011-12-01,CE,5500.0,4.3,4936.85,2011-12-29,4936.85,28,3500
2011-12-02,CE,5500.0,8.5,5050.15,2011-12-29,5050.15,27,3500
2011-12-05,CE,5500.0,8.25,5039.15,2011-12-29,5039.15,24,3500
2011-12-07,CE,5500.0,9.85,5062.6,2011-12-29,5062.6,22,3500
2011-12-08,CE,5500.0,5.1,4943.65,2011-12-29,4943.65,21,3500
2011-12-09,CE,5500.0,3.5,4866.7,2011-12-29,4866.7,20,3500
2011-12-12,CE,5500.0,1.85,4764.6,2011-12-29,4764.6,17,3500
2011-12-13,CE,5500.0,1.95,4800.6,2011-12-29,4800.6,16,3500
2011-12-14,CE,5500.0,1.35,4763.25,2011-12-29,4763.25,15,3500
2011-12-15,CE,5500.0,1.3,4746.35,2011-12-29,4746.35,14,3500
2011-12-16,CE,5500.0,1.1,4651.6,2011-12-29,4651.6,13,3500
2011-12-19,CE,5500.0,1.0,4613.1,2011-12-29,4613.1,10,3500
2011-12-20,CE,5500.0,0.8,4544.2,2011-12-29,4544.2,9,3500
2011-12-21,CE,5500.0,0.7,4693.15,2011-12-29,4693.15,8,3500
2011-12-22,CE,5500.0,0.6,4733.85,2011-12-29,4733.85,7,3500
2011-12-23,CE,5500.0,0.55,4714.0,2011-12-29,4714.0,6,3500
2011-12-26,CE,5500.0,0.35,4779.0,2011-12-29,4779.0,3,3500
2011-12-27,CE,5500.0,0.4,4750.5,2011-12-29,4750.5,2,3500
2011-12-28,CE,5500.0,0.1,4705.8,2011-12-29,4705.8,1,3500
2011-12-29,CE,5500.0,0.05,4646.25,2011-12-29,4646.25,0,3500
2011-10-03,PE,5600.0,750.0,4849.5,2011-12-29,4849.5,87,3500
2011-10-04,PE,5600.0,800.05,4772.15,2011-12-29,4772.15,86,3500
2011-10-05,PE,5600.0,820.0,4751.3,2011-12-29,4751.3,85,3500
2011-10-07,PE,5600.0,722.65,4888.05,2011-12-29,4888.05,83,3500
2011-10-10,PE,5600.0,630.1,4979.6,2011-12-29,4979.6,80,3500
2011-10-11,PE,5600.0,602.6,4974.35,2011-12-29,4974.35,79,3500
2011-10-12,PE,5600.0,520.15,5099.4,2011-12-29,5099.4,78,3500
2011-10-13,PE,5600.0,525.9,5077.85,2011-12-29,5077.85,77,3500
2011-10-14,PE,5600.0,525.9,5132.3,2011-12-29,5132.3,76,3500
2011-10-17,PE,5600.0,504.35,5118.25,2011-12-29,5118.25,73,3500
2011-10-18,PE,5600.0,580.0,5037.5,2011-12-29,5037.5,72,3500
2011-10-19,PE,5600.0,458.0,5139.15,2011-12-29,5139.15,71,3500
2011-10-20,PE,5600.0,540.0,5091.9,2011-12-29,5091.9,70,3500
2011-10-21,PE,5600.0,501.15,5049.95,2011-12-29,5049.95,69,3500
2011-10-24,PE,5600.0,456.05,5098.35,2011-12-29,5098.35,66,3500
2011-10-25,PE,5600.0,460.0,5191.6,2011-12-29,5191.6,65,3500
2011-10-26,PE,5600.0,391.65,5201.8,2011-12-29,5201.8,64,3500
2011-10-28,PE,5600.0,272.8,5360.7,2011-12-29,5360.7,62,3500
2011-10-31,PE,5600.0,297.5,5326.6,2011-12-29,5326.6,59,3500
2011-11-01,PE,5600.0,345.9,5257.95,2011-12-29,5257.95,58,3500
2011-11-02,PE,5600.0,356.6,5258.45,2011-12-29,5258.45,57,3500
2011-11-03,PE,5600.0,344.4,5265.75,2011-12-29,5265.75,56,3500
2011-11-04,PE,5600.0,317.25,5284.2,2011-12-29,5284.2,55,3500
2011-11-08,PE,5600.0,315.2,5289.35,2011-12-29,5289.35,51,3500
2011-11-09,PE,5600.0,369.9,5221.05,2011-12-29,5221.05,50,3500
2011-11-11,PE,5600.0,415.05,5168.85,2011-12-29,5168.85,48,3500
2011-11-14,PE,5600.0,437.25,5148.35,2011-12-29,5148.35,45,3500
2011-11-15,PE,5600.0,505.3,5068.5,2011-12-29,5068.5,44,3500
2011-11-16,PE,5600.0,537.2,5030.45,2011-12-29,5030.45,43,3500
2011-11-17,PE,5600.0,640.4,4934.75,2011-12-29,4934.75,42,3500
2011-11-18,PE,5600.0,662.35,4905.8,2011-12-29,4905.8,41,3500
2011-11-21,PE,5600.0,797.0,4778.35,2011-12-29,4778.35,38,3500
2011-11-22,PE,5600.0,763.25,4812.35,2011-12-29,4812.35,37,3500
2011-11-23,PE,5600.0,871.75,4706.45,2011-12-29,4706.45,36,3500
2011-11-24,PE,5600.0,809.3,4756.45,2011-12-29,4756.45,35,3500
2011-11-25,PE,5600.0,885.3,4710.05,2011-12-29,4710.05,34,3500
2011-11-28,PE,5600.0,723.75,4851.3,2011-12-29,4851.3,31,3500
2011-11-29,PE,5600.0,796.0,4805.1,2011-12-29,4805.1,30,3500
2011-11-30,PE,5600.0,762.1,4832.05,2011-12-29,4832.05,29,3500
2011-12-01,PE,5600.0,632.3,4936.85,2011-12-29,4936.85,28,3500
2011-12-02,PE,5600.0,517.6,5050.15,2011-12-29,5050.15,27,3500
2011-12-05,PE,5600.0,534.95,5039.15,2011-12-29,5039.15,24,3500
2011-12-07,PE,5600.0,522.1,5062.6,2011-12-29,5062.6,22,3500
2011-12-08,PE,5600.0,653.55,4943.65,2011-12-29,4943.65,21,3500
2011-12-09,PE,5600.0,712.35,4866.7,2011-12-29,4866.7,20,3500
2011-12-12,PE,5600.0,818.5,4764.6,2011-12-29,4764.6,17,3500
2011-12-13,PE,5600.0,762.8,4800.6,2011-12-29,4800.6,16,3500
2011-12-14,PE,5600.0,824.75,4763.25,2011-12-29,4763.25,15,3500
2011-12-15,PE,5600.0,828.4,4746.35,2011-12-29,4746.35,14,3500
2011-12-16,PE,5600.0,945.2,4651.6,2011-12-29,4651.6,13,3500
2011-12-19,PE,5600.0,975.0,4613.1,2011-12-29,4613.1,10,3500
2011-12-20,PE,5600.0,1043.45,4544.2,2011-12-29,4544.2,9,3500
2011-12-21,PE,5600.0,886.9,4693.15,2011-12-29,4693.15,8,3500
2011-12-22,PE,5600.0,847.95,4733.85,2011-12-29,4733.85,7,3500
2011-12-23,PE,5600.0,868.0,4714.0,2011-12-29,4714.0,6,3500
2011-12-26,PE,5600.0,800.0,4779.0,2011-12-29,4779.0,3,3500
2011-12-27,PE,5600.0,838.6,4750.5,2011-12-29,4750.5,2,3500
2011-12-28,PE,5600.0,886.65,4705.8,2011-12-29,4705.8,1,3500
2011-12-29,PE,5600.0,951.45,4646.25,2011-12-29,4646.25,0,3500
2011-10-03,CE,5600.0,49.45,4849.5,2011-12-29,4849.5,87,3500
2011-10-04,CE,5600.0,43.15,4772.15,2011-12-29,4772.15,86,3500
2011-10-05,CE,5600.0,42.4,4751.3,2011-12-29,4751.3,85,3500
2011-10-07,CE,5600.0,46.75,4888.05,2011-12-29,4888.05,83,3500
2011-10-10,CE,5600.0,51.35,4979.6,2011-12-29,4979.6,80,3500
2011-10-11,CE,5600.0,47.95,4974.35,2011-12-29,4974.35,79,3500
2011-10-12,CE,5600.0,64.55,5099.4,2011-12-29,5099.4,78,3500
2011-10-13,CE,5600.0,56.75,5077.85,2011-12-29,5077.85,77,3500
2011-10-14,CE,5600.0,63.4,5132.3,2011-12-29,5132.3,76,3500
2011-10-17,CE,5600.0,50.3,5118.25,2011-12-29,5118.25,73,3500
2011-10-18,CE,5600.0,35.65,5037.5,2011-12-29,5037.5,72,3500
2011-10-19,CE,5600.0,50.7,5139.15,2011-12-29,5139.15,71,3500
2011-10-20,CE,5600.0,42.25,5091.9,2011-12-29,5091.9,70,3500
2011-10-21,CE,5600.0,34.55,5049.95,2011-12-29,5049.95,69,3500
2011-10-24,CE,5600.0,39.3,5098.35,2011-12-29,5098.35,66,3500
2011-10-25,CE,5600.0,51.5,5191.6,2011-12-29,5191.6,65,3500
2011-10-26,CE,5600.0,50.35,5201.8,2011-12-29,5201.8,64,3500
2011-10-28,CE,5600.0,85.85,5360.7,2011-12-29,5360.7,62,3500
2011-10-31,CE,5600.0,76.55,5326.6,2011-12-29,5326.6,59,3500
2011-11-01,CE,5600.0,65.6,5257.95,2011-12-29,5257.95,58,3500
2011-11-02,CE,5600.0,65.55,5258.45,2011-12-29,5258.45,57,3500
2011-11-03,CE,5600.0,68.35,5265.75,2011-12-29,5265.75,56,3500
2011-11-04,CE,5600.0,63.75,5284.2,2011-12-29,5284.2,55,3500
2011-11-08,CE,5600.0,59.0,5289.35,2011-12-29,5289.35,51,3500
2011-11-09,CE,5600.0,39.0,5221.05,2011-12-29,5221.05,50,3500
2011-11-11,CE,5600.0,29.45,5168.85,2011-12-29,5168.85,48,3500
2011-11-14,CE,5600.0,21.5,5148.35,2011-12-29,5148.35,45,3500
2011-11-15,CE,5600.0,14.4,5068.5,2011-12-29,5068.5,44,3500
2011-11-16,CE,5600.0,11.5,5030.45,2011-12-29,5030.45,43,3500
2011-11-17,CE,5600.0,7.5,4934.75,2011-12-29,4934.75,42,3500
2011-11-18,CE,5600.0,6.3,4905.8,2011-12-29,4905.8,41,3500
2011-11-21,CE,5600.0,4.05,4778.35,2011-12-29,4778.35,38,3500
2011-11-22,CE,5600.0,3.2,4812.35,2011-12-29,4812.35,37,3500
2011-11-23,CE,5600.0,3.0,4706.45,2011-12-29,4706.45,36,3500
2011-11-24,CE,5600.0,2.35,4756.45,2011-12-29,4756.45,35,3500
2011-11-25,CE,5600.0,2.05,4710.05,2011-12-29,4710.05,34,3500
2011-11-28,CE,5600.0,2.1,4851.3,2011-12-29,4851.3,31,3500
2011-11-29,CE,5600.0,1.8,4805.1,2011-12-29,4805.1,30,3500
2011-11-30,CE,5600.0,1.75,4832.05,2011-12-29,4832.05,29,3500
2011-12-01,CE,5600.0,2.55,4936.85,2011-12-29,4936.85,28,3500
2011-12-02,CE,5600.0,4.6,5050.15,2011-12-29,5050.15,27,3500
2011-12-05,CE,5600.0,4.4,5039.15,2011-12-29,5039.15,24,3500
2011-12-07,CE,5600.0,5.1,5062.6,2011-12-29,5062.6,22,3500
2011-12-08,CE,5600.0,2.9,4943.65,2011-12-29,4943.65,21,3500
2011-12-09,CE,5600.0,2.05,4866.7,2011-12-29,4866.7,20,3500
2011-12-12,CE,5600.0,1.4,4764.6,2011-12-29,4764.6,17,3500
2011-12-13,CE,5600.0,1.35,4800.6,2011-12-29,4800.6,16,3500
2011-12-14,CE,5600.0,1.0,4763.25,2011-12-29,4763.25,15,3500
2011-12-15,CE,5600.0,1.05,4746.35,2011-12-29,4746.35,14,3500
2011-12-16,CE,5600.0,0.95,4651.6,2011-12-29,4651.6,13,3500
2011-12-19,CE,5600.0,0.9,4613.1,2011-12-29,4613.1,10,3500
2011-12-20,CE,5600.0,0.75,4544.2,2011-12-29,4544.2,9,3500
2011-12-21,CE,5600.0,0.7,4693.15,2011-12-29,4693.15,8,3500
2011-12-22,CE,5600.0,0.55,4733.85,2011-12-29,4733.85,7,3500
2011-12-23,CE,5600.0,0.45,4714.0,2011-12-29,4714.0,6,3500
2011-12-26,CE,5600.0,0.35,4779.0,2011-12-29,4779.0,3,3500
2011-12-27,CE,5600.0,0.35,4750.5,2011-12-29,4750.5,2,3500
2011-12-28,CE,5600.0,0.2,4705.8,2011-12-29,4705.8,1,3500
2011-12-29,CE,5600.0,0.05,4646.25,2011-12-29,4646.25,0,3500
2011-10-03,PE,5700.0,840.0,4849.5,2011-12-29,4849.5,87,3500
2011-10-04,PE,5700.0,915.0,4772.15,2011-12-29,4772.15,86,3500
2011-10-05,PE,5700.0,918.0,4751.3,2011-12-29,4751.3,85,3500
2011-10-07,PE,5700.0,715.15,4888.05,2011-12-29,4888.05,83,3500
2011-10-10,PE,5700.0,711.2,4979.6,2011-12-29,4979.6,80,3500
2011-10-11,PE,5700.0,718.0,4974.35,2011-12-29,4974.35,79,3500
2011-10-12,PE,5700.0,570.15,5099.4,2011-12-29,5099.4,78,3500
2011-10-13,PE,5700.0,599.7,5077.85,2011-12-29,5077.85,77,3500
2011-10-14,PE,5700.0,601.0,5132.3,2011-12-29,5132.3,76,3500
2011-10-17,PE,5700.0,530.15,5118.25,2011-12-29,5118.25,73,3500
2011-10-18,PE,5700.0,590.15,5037.5,2011-12-29,5037.5,72,3500
2011-10-19,PE,5700.0,562.0,5139.15,2011-12-29,5139.15,71,3500
2011-10-20,PE,5700.0,560.15,5091.9,2011-12-29,5091.9,70,3500
2011-10-21,PE,5700.0,570.15,5049.95,2011-12-29,5049.95,69,3500
2011-10-24,PE,5700.0,550.0,5098.35,2011-12-29,5098.35,66,3500
2011-10-25,PE,5700.0,540.0,5191.6,2011-12-29,5191.6,65,3500
2011-10-26,PE,5700.0,540.0,5201.8,2011-12-29,5201.8,64,3500
2011-10-28,PE,5700.0,340.35,5360.7,2011-12-29,5360.7,62,3500
2011-10-31,PE,5700.0,376.05,5326.6,2011-12-29,5326.6,59,3500
2011-11-01,PE,5700.0,426.0,5257.95,2011-12-29,5257.95,58,3500
2011-11-02,PE,5700.0,400.0,5258.45,2011-12-29,5258.45,57,3500
2011-11-03,PE,5700.0,415.3,5265.75,2011-12-29,5265.75,56,3500
2011-11-04,PE,5700.0,392.0,5284.2,2011-12-29,5284.2,55,3500
2011-11-08,PE,5700.0,387.0,5289.35,2011-12-29,5289.35,51,3500
2011-11-09,PE,5700.0,459.8,5221.05,2011-12-29,5221.05,50,3500
2011-11-11,PE,5700.0,492.5,5168.85,2011-12-29,5168.85,48,3500
2011-11-14,PE,5700.0,524.0,5148.35,2011-12-29,5148.35,45,3500
2011-11-15,PE,5700.0,600.8,5068.5,2011-12-29,5068.5,44,3500
2011-11-16,PE,5700.0,648.75,5030.45,2011-12-29,5030.45,43,3500
2011-11-17,PE,5700.0,728.35,4934.75,2011-12-29,4934.75,42,3500
2011-11-18,PE,5700.0,774.0,4905.8,2011-12-29,4905.8,41,3500
2011-11-21,PE,5700.0,882.45,4778.35,2011-12-29,4778.35,38,3500
2011-11-22,PE,5700.0,859.4,4812.35,2011-12-29,4812.35,37,3500
2011-11-23,PE,5700.0,971.9,4706.45,2011-12-29,4706.45,36,3500
2011-11-24,PE,5700.0,905.05,4756.45,2011-12-29,4756.45,35,3500
2011-11-25,PE,5700.0,978.7,4710.05,2011-12-29,4710.05,34,3500
2011-11-28,PE,5700.0,824.0,4851.3,2011-12-29,4851.3,31,3500
2011-11-29,PE,5700.0,890.35,4805.1,2011-12-29,4805.1,30,3500
2011-11-30,PE,5700.0,895.0,4832.05,2011-12-29,4832.05,29,3500
2011-12-01,PE,5700.0,732.45,4936.85,2011-12-29,4936.85,28,3500
2011-12-02,PE,5700.0,617.7,5050.15,2011-12-29,5050.15,27,3500
2011-12-05,PE,5700.0,644.0,5039.15,2011-12-29,5039.15,24,3500
2011-12-07,PE,5700.0,620.5,5062.6,2011-12-29,5062.6,22,3500
2011-12-08,PE,5700.0,744.55,4943.65,2011-12-29,4943.65,21,3500
2011-12-09,PE,5700.0,793.45,4866.7,2011-12-29,4866.7,20,3500
2011-12-12,PE,5700.0,919.95,4764.6,2011-12-29,4764.6,17,3500
2011-12-13,PE,5700.0,860.0,4800.6,2011-12-29,4800.6,16,3500
2011-12-14,PE,5700.0,927.7,4763.25,2011-12-29,4763.25,15,3500
2011-12-15,PE,5700.0,939.3,4746.35,2011-12-29,4746.35,14,3500
2011-12-16,PE,5700.0,1064.9,4651.6,2011-12-29,4651.6,13,3500
