Date,Option Type,Strike Price,close,Underlying,expiry,futures,days2expiry,atm_strike
2006-06-07,PE,3700.0,753.1,2860.45,2006-06-29,2860.45,22,3500
2006-06-08,PE,3700.0,714.1,2724.35,2006-06-29,2724.35,21,3500
2006-06-09,PE,3700.0,862.5,2866.3,2006-06-29,2866.3,20,3500
2006-06-12,PE,3700.0,1094.95,2776.85,2006-06-29,2776.85,17,3500
2006-06-13,PE,3700.0,1105.0,2663.3,2006-06-29,2663.3,16,3500
2006-06-14,PE,3700.0,955.05,2632.8,2006-06-29,2632.8,15,3500
2006-06-15,PE,3700.0,941.0,2798.8,2006-06-29,2798.8,14,3500
2006-06-16,PE,3700.0,941.0,2890.35,2006-06-29,2890.35,13,3500
2006-06-19,PE,3700.0,785.0,2916.9,2006-06-29,2916.9,10,3500
2006-06-20,PE,3700.0,785.0,2861.3,2006-06-29,2861.3,9,3500
2006-06-21,PE,3700.0,781.25,2923.45,2006-06-29,2923.45,8,3500
2006-06-22,PE,3700.0,720.0,2994.75,2006-06-29,2994.75,7,3500
2006-06-23,PE,3700.0,700.45,3042.7,2006-06-29,3042.7,6,3500
2006-06-25,PE,3700.0,650.0,3050.3,2006-06-29,3050.3,4,3500
2006-06-26,PE,3700.0,650.0,2943.2,2006-06-29,2943.2,3,3500
2006-06-27,PE,3700.0,650.0,2982.45,2006-06-29,2982.45,2,3500
2006-06-28,PE,3700.0,701.0,2981.1,2006-06-29,2981.1,1,3500
2006-06-29,PE,3700.0,665.0,2997.9,2006-06-29,2997.9,0,3500
2006-05-03,CE,3700.0,90.0,3634.25,2006-06-29,3634.25,57,3500
2006-05-04,CE,3700.0,90.0,3648.4,2006-06-29,3648.4,56,3500
2006-05-05,CE,3700.0,98.75,3663.95,2006-06-29,3663.95,55,3500
2006-05-08,CE,3700.0,110.3,3693.15,2006-06-29,3693.15,52,3500
2006-05-09,CE,3700.0,123.65,3720.55,2006-06-29,3720.55,51,3500
2006-05-10,CE,3700.0,138.75,3754.25,2006-06-29,3754.25,50,3500
2006-05-11,CE,3700.0,128.75,3701.05,2006-06-29,3701.05,49,3500
2006-05-12,CE,3700.0,101.8,3650.05,2006-06-29,3650.05,48,3500
2006-05-15,CE,3700.0,54.6,3502.95,2006-06-29,3502.95,45,3500
2006-05-16,CE,3700.0,72.4,3523.3,2006-06-29,3523.3,44,3500
2006-05-17,CE,3700.0,98.85,3635.1,2006-06-29,3635.1,43,3500
2006-05-18,CE,3700.0,58.75,3388.9,2006-06-29,3388.9,42,3500
2006-05-19,CE,3700.0,51.9,3246.9,2006-06-29,3246.9,41,3500
2006-05-22,CE,3700.0,40.7,3081.35,2006-06-29,3081.35,38,3500
2006-05-23,CE,3700.0,50.85,3199.35,2006-06-29,3199.35,37,3500
2006-05-24,CE,3700.0,29.95,3115.55,2006-06-29,3115.55,36,3500
2006-05-25,CE,3700.0,19.75,3177.7,2006-06-29,3177.7,35,3500
2006-05-26,CE,3700.0,18.75,3209.6,2006-06-29,3209.6,34,3500
2006-05-29,CE,3700.0,14.5,3214.9,2006-06-29,3214.9,31,3500
2006-05-30,CE,3700.0,10.1,3185.3,2006-06-29,3185.3,30,3500
2006-05-31,CE,3700.0,6.2,3071.05,2006-06-29,3071.05,29,3500
2006-06-01,CE,3700.0,7.25,2962.25,2006-06-29,2962.25,28,3500
2006-06-02,CE,3700.0,7.3,3091.35,2006-06-29,3091.35,27,3500
2006-06-05,CE,3700.0,6.95,3016.65,2006-06-29,3016.65,24,3500
2006-06-06,CE,3700.0,6.95,2937.3,2006-06-29,2937.3,23,3500
2006-06-07,CE,3700.0,5.9,2860.45,2006-06-29,2860.45,22,3500
2006-06-08,CE,3700.0,3.75,2724.35,2006-06-29,2724.35,21,3500
2006-06-09,CE,3700.0,3.5,2866.3,2006-06-29,2866.3,20,3500
2006-06-12,CE,3700.0,5.0,2776.85,2006-06-29,2776.85,17,3500
2006-06-13,CE,3700.0,3.0,2663.3,2006-06-29,2663.3,16,3500
2006-06-14,CE,3700.0,1.5,2632.8,2006-06-29,2632.8,15,3500
2006-06-15,CE,3700.0,2.05,2798.8,2006-06-29,2798.8,14,3500
2006-06-16,CE,3700.0,3.0,2890.35,2006-06-29,2890.35,13,3500
2006-06-19,CE,3700.0,2.0,2916.9,2006-06-29,2916.9,10,3500
2006-06-20,CE,3700.0,1.05,2861.3,2006-06-29,2861.3,9,3500
2006-06-21,CE,3700.0,1.5,2923.45,2006-06-29,2923.45,8,3500
2006-06-22,CE,3700.0,0.6,2994.75,2006-06-29,2994.75,7,3500
2006-06-23,CE,3700.0,1.95,3042.7,2006-06-29,3042.7,6,3500
2006-06-25,CE,3700.0,1.95,3050.3,2006-06-29,3050.3,4,3500
2006-06-26,CE,3700.0,0.9,2943.2,2006-06-29,2943.2,3,3500
2006-06-27,CE,3700.0,0.4,2982.45,2006-06-29,2982.45,2,3500
2006-06-28,CE,3700.0,0.4,2981.1,2006-06-29,2981.1,1,3500
2006-06-29,CE,3700.0,0.05,2997.9,2006-06-29,2997.9,0,3500
2006-05-10,PE,3800.0,158.75,3754.25,2006-06-29,3754.25,50,3500
2006-05-11,PE,3800.0,198.85,3701.05,2006-06-29,3701.05,49,3500
2006-05-12,PE,3800.0,198.85,3650.05,2006-06-29,3650.05,48,3500
2006-05-15,PE,3800.0,384.0,3502.95,2006-06-29,3502.95,45,3500
2006-05-16,PE,3800.0,384.0,3523.3,2006-06-29,3523.3,44,3500
2006-05-17,PE,3800.0,384.0,3635.1,2006-06-29,3635.1,43,3500
2006-05-18,PE,3800.0,448.75,3388.9,2006-06-29,3388.9,42,3500
2006-05-19,PE,3800.0,600.0,3246.9,2006-06-29,3246.9,41,3500
2006-05-22,PE,3800.0,750.0,3081.35,2006-06-29,3081.35,38,3500
2006-05-23,PE,3800.0,750.0,3199.35,2006-06-29,3199.35,37,3500
2006-05-24,PE,3800.0,710.0,3115.55,2006-06-29,3115.55,36,3500
2006-05-25,PE,3800.0,710.0,3177.7,2006-06-29,3177.7,35,3500
2006-05-26,PE,3800.0,574.95,3209.6,2006-06-29,3209.6,34,3500
2006-05-29,PE,3800.0,574.95,3214.9,2006-06-29,3214.9,31,3500
2006-05-30,PE,3800.0,574.95,3185.3,2006-06-29,3185.3,30,3500
2006-05-31,PE,3800.0,851.05,3071.05,2006-06-29,3071.05,29,3500
2006-06-01,PE,3800.0,805.0,2962.25,2006-06-29,2962.25,28,3500
2006-06-02,PE,3800.0,805.0,3091.35,2006-06-29,3091.35,27,3500
2006-06-05,PE,3800.0,838.0,3016.65,2006-06-29,3016.65,24,3500
2006-06-06,PE,3800.0,904.3,2937.3,2006-06-29,2937.3,23,3500
2006-06-07,PE,3800.0,973.35,2860.45,2006-06-29,2860.45,22,3500
2006-06-08,PE,3800.0,1100.0,2724.35,2006-06-29,2724.35,21,3500
2006-06-09,PE,3800.0,969.35,2866.3,2006-06-29,2866.3,20,3500
2006-06-12,PE,3800.0,1050.0,2776.85,2006-06-29,2776.85,17,3500
2006-06-13,PE,3800.0,1150.0,2663.3,2006-06-29,2663.3,16,3500
2006-06-14,PE,3800.0,1190.0,2632.8,2006-06-29,2632.8,15,3500
2006-06-15,PE,3800.0,1018.3,2798.8,2006-06-29,2798.8,14,3500
2006-06-16,PE,3800.0,820.0,2890.35,2006-06-29,2890.35,13,3500
2006-06-19,PE,3800.0,820.0,2916.9,2006-06-29,2916.9,10,3500
2006-06-20,PE,3800.0,940.0,2861.3,2006-06-29,2861.3,9,3500
2006-06-21,PE,3800.0,900.0,2923.45,2006-06-29,2923.45,8,3500
2006-06-22,PE,3800.0,819.65,2994.75,2006-06-29,2994.75,7,3500
2006-06-23,PE,3800.0,775.0,3042.7,2006-06-29,3042.7,6,3500
2006-06-25,PE,3800.0,775.0,3050.3,2006-06-29,3050.3,4,3500
2006-06-26,PE,3800.0,800.0,2943.2,2006-06-29,2943.2,3,3500
2006-06-27,PE,3800.0,830.0,2982.45,2006-06-29,2982.45,2,3500
2006-06-28,PE,3800.0,830.0,2981.1,2006-06-29,2981.1,1,3500
2006-06-29,PE,3800.0,800.0,2997.9,2006-06-29,2997.9,0,3500
2006-05-10,CE,3800.0,102.8,3754.25,2006-06-29,3754.25,50,3500
2006-05-11,CE,3800.0,75.85,3701.05,2006-06-29,3701.05,49,3500
2006-05-12,CE,3800.0,66.1,3650.05,2006-06-29,3650.05,48,3500
2006-05-15,CE,3800.0,39.15,3502.95,2006-06-29,3502.95,45,3500
2006-05-16,CE,3800.0,50.95,3523.3,2006-06-29,3523.3,44,3500
2006-05-17,CE,3800.0,65.9,3635.1,2006-06-29,3635.1,43,3500
2006-05-18,CE,3800.0,38.5,3388.9,2006-06-29,3388.9,42,3500
2006-05-19,CE,3800.0,40.0,3246.9,2006-06-29,3246.9,41,3500
2006-05-22,CE,3800.0,30.0,3081.35,2006-06-29,3081.35,38,3500
2006-05-23,CE,3800.0,41.65,3199.35,2006-06-29,3199.35,37,3500
2006-05-24,CE,3800.0,26.5,3115.55,2006-06-29,3115.55,36,3500
2006-05-25,CE,3800.0,13.0,3177.7,2006-06-29,3177.7,35,3500
2006-05-26,CE,3800.0,12.5,3209.6,2006-06-29,3209.6,34,3500
2006-05-29,CE,3800.0,8.95,3214.9,2006-06-29,3214.9,31,3500
2006-05-30,CE,3800.0,8.25,3185.3,2006-06-29,3185.3,30,3500
2006-05-31,CE,3800.0,5.4,3071.05,2006-06-29,3071.05,29,3500
2006-06-01,CE,3800.0,4.25,2962.25,2006-06-29,2962.25,28,3500
2006-06-02,CE,3800.0,6.25,3091.35,2006-06-29,3091.35,27,3500
2006-06-05,CE,3800.0,4.35,3016.65,2006-06-29,3016.65,24,3500
2006-06-06,CE,3800.0,4.5,2937.3,2006-06-29,2937.3,23,3500
2006-06-07,CE,3800.0,3.0,2860.45,2006-06-29,2860.45,22,3500
2006-06-08,CE,3800.0,2.5,2724.35,2006-06-29,2724.35,21,3500
2006-06-09,CE,3800.0,3.0,2866.3,2006-06-29,2866.3,20,3500
2006-06-12,CE,3800.0,3.0,2776.85,2006-06-29,2776.85,17,3500
2006-06-13,CE,3800.0,2.4,2663.3,2006-06-29,2663.3,16,3500
2006-06-14,CE,3800.0,1.2,2632.8,2006-06-29,2632.8,15,3500
2006-06-15,CE,3800.0,2.3,2798.8,2006-06-29,2798.8,14,3500
2006-06-16,CE,3800.0,2.5,2890.35,2006-06-29,2890.35,13,3500
2006-06-19,CE,3800.0,1.45,2916.9,2006-06-29,2916.9,10,3500
2006-06-20,CE,3800.0,1.0,2861.3,2006-06-29,2861.3,9,3500
2006-06-21,CE,3800.0,1.45,2923.45,2006-06-29,2923.45,8,3500
2006-06-22,CE,3800.0,0.45,2994.75,2006-06-29,2994.75,7,3500
2006-06-23,CE,3800.0,1.9,3042.7,2006-06-29,3042.7,6,3500
2006-06-25,CE,3800.0,1.9,3050.3,2006-06-29,3050.3,4,3500
2006-06-26,CE,3800.0,0.35,2943.2,2006-06-29,2943.2,3,3500
2006-06-27,CE,3800.0,0.55,2982.45,2006-06-29,2982.45,2,3500
2006-06-28,CE,3800.0,0.5,2981.1,2006-06-29,2981.1,1,3500
2006-06-29,CE,3800.0,0.1,2997.9,2006-06-29,2997.9,0,3500
2006-05-02,PE,3600.0,216.25,3605.45,2006-07-27,3605.45,86,3500
2006-05-03,PE,3600.0,216.25,3634.25,2006-07-27,3634.25,85,3500
2006-05-04,PE,3600.0,111.0,3648.4,2006-07-27,3648.4,84,3500
2006-05-05,PE,3600.0,111.0,3663.95,2006-07-27,3663.95,83,3500
2006-05-08,PE,3600.0,111.0,3693.15,2006-07-27,3693.15,80,3500
2006-05-09,PE,3600.0,121.5,3720.55,2006-07-27,3720.55,79,3500
2006-05-10,PE,3600.0,115.4,3754.25,2006-07-27,3754.25,78,3500
2006-05-11,PE,3600.0,115.4,3701.05,2006-07-27,3701.05,77,3500
2006-05-12,PE,3600.0,115.4,3650.05,2006-07-27,3650.05,76,3500
2006-05-15,PE,3600.0,201.0,3502.95,2006-07-27,3502.95,73,3500
2006-05-16,PE,3600.0,201.0,3523.3,2006-07-27,3523.3,72,3500
2006-05-17,PE,3600.0,201.0,3635.1,2006-07-27,3635.1,71,3500
2006-05-18,PE,3600.0,201.0,3388.9,2006-07-27,3388.9,70,3500
2006-05-19,PE,3600.0,201.0,3246.9,2006-07-27,3246.9,69,3500
2006-05-22,PE,3600.0,201.0,3081.35,2006-07-27,3081.35,66,3500
2006-05-23,PE,3600.0,201.0,3199.35,2006-07-27,3199.35,65,3500
2006-05-24,PE,3600.0,201.0,3115.55,2006-07-27,3115.55,64,3500
2006-05-25,PE,3600.0,625.0,3177.7,2006-07-27,3177.7,63,3500
2006-05-26,PE,3600.0,625.0,3209.6,2006-07-27,3209.6,62,3500
2006-05-29,PE,3600.0,630.0,3214.9,2006-07-27,3214.9,59,3500
2006-05-30,PE,3600.0,499.8,3185.3,2006-07-27,3185.3,58,3500
2006-05-31,PE,3600.0,499.8,3071.05,2006-07-27,3071.05,57,3500
2006-06-01,PE,3600.0,499.8,2962.25,2006-07-27,2962.25,56,3500
2006-06-02,PE,3600.0,499.8,3091.35,2006-07-27,3091.35,55,3500
2006-06-05,PE,3600.0,499.8,3016.65,2006-07-27,3016.65,52,3500
2006-06-06,PE,3600.0,720.0,2937.3,2006-07-27,2937.3,51,3500
2006-06-07,PE,3600.0,720.0,2860.45,2006-07-27,2860.45,50,3500
2006-06-08,PE,3600.0,720.0,2724.35,2006-07-27,2724.35,49,3500
2006-06-09,PE,3600.0,720.0,2866.3,2006-07-27,2866.3,48,3500
2006-06-12,PE,3600.0,1025.5,2776.85,2006-07-27,2776.85,45,3500
2006-06-13,PE,3600.0,990.25,2663.3,2006-07-27,2663.3,44,3500
2006-06-14,PE,3600.0,990.25,2632.8,2006-07-27,2632.8,43,3500
2006-06-15,PE,3600.0,911.5,2798.8,2006-07-27,2798.8,42,3500
2006-06-16,PE,3600.0,702.0,2890.35,2006-07-27,2890.35,41,3500
2006-06-19,PE,3600.0,720.05,2916.9,2006-07-27,2916.9,38,3500
2006-06-20,PE,3600.0,808.0,2861.3,2006-07-27,2861.3,37,3500
2006-06-21,PE,3600.0,735.0,2923.45,2006-07-27,2923.45,36,3500
2006-06-22,PE,3600.0,646.85,2994.75,2006-07-27,2994.75,35,3500
2006-06-23,PE,3600.0,607.5,3042.7,2006-07-27,3042.7,34,3500
2006-06-25,PE,3600.0,594.0,3050.3,2006-07-27,3050.3,32,3500
2006-06-26,PE,3600.0,641.0,2943.2,2006-07-27,2943.2,31,3500
2006-06-27,PE,3600.0,641.0,2982.45,2006-07-27,2982.45,30,3500
2006-06-28,PE,3600.0,692.0,2981.1,2006-07-27,2981.1,29,3500
2006-06-29,PE,3600.0,619.95,2997.9,2006-07-27,2997.9,28,3500
2006-06-30,PE,3600.0,500.0,3128.2,2006-07-27,3128.2,27,3500
2006-07-03,PE,3600.0,500.0,3150.95,2006-07-27,3150.95,24,3500
2006-07-04,PE,3600.0,500.0,3138.65,2006-07-27,3138.65,23,3500
2006-07-05,PE,3600.0,500.0,3197.1,2006-07-27,3197.1,22,3500
2006-07-06,PE,3600.0,500.0,3156.4,2006-07-27,3156.4,21,3500
2006-07-07,PE,3600.0,559.95,3075.85,2006-07-27,3075.85,20,3500
2006-07-10,PE,3600.0,559.95,3142.0,2006-07-27,3142.0,17,3500
2006-07-11,PE,3600.0,559.95,3116.15,2006-07-27,3116.15,16,3500
2006-07-12,PE,3600.0,559.95,3195.9,2006-07-27,3195.9,15,3500
2006-07-13,PE,3600.0,559.95,3169.3,2006-07-27,3169.3,14,3500
2006-07-14,PE,3600.0,559.95,3123.35,2006-07-27,3123.35,13,3500
2006-07-17,PE,3600.0,559.95,3007.55,2006-07-27,3007.55,10,3500
2006-07-18,PE,3600.0,559.95,2993.65,2006-07-27,2993.65,9,3500
2006-07-19,PE,3600.0,559.95,2932.75,2006-07-27,2932.75,8,3500
2006-07-20,PE,3600.0,559.95,3023.05,2006-07-27,3023.05,7,3500
