Date,Open,High,Low,Close,Volume,Turnover,Symbol,Expiry,Last,Settle Price,Number of Contracts,Open Interest,Change in OI,Underlying
2011-07-11,5648.05,5652.9,5601.7,5616.1,78899703.0,35796300000.0,,,,,,,,
2011-07-12,5556.9,5580.25,5496.95,5526.15,104907108.0,52941300000.0,,,,,,,,
2011-07-13,5542.05,5596.15,5541.4,5585.45,106019573.0,47020500000.0,,,,,,,,
2011-07-14,5569.0,5653.95,5541.7,5599.8,123015471.0,53904399999.99999,,,,,,,,
2011-07-15,5602.95,5631.7,5562.75,5581.1,80426784.0,36684200000.0,,,,,,,,
2011-07-18,5581.75,5596.6,5550.95,5567.05,73604991.0,33053400000.0,,,,,,,,
2011-07-19,5569.85,5627.65,5557.2,5613.55,86555649.0,39832800000.0,,,,,,,,
2011-07-20,5642.05,5645.4,5555.1,5567.05,87093214.0,38254500000.0,,,,,,,,
2011-07-21,5554.6,5578.9,5532.7,5541.6,76327640.0,36810700000.0,,,,,,,,
2011-07-22,5576.95,5642.2,5567.1,5633.95,106781617.0,50404300000.0,,,,,,,,
2011-07-25,5633.8,5700.55,5616.7,5680.3,142008190.0,56224399999.99999,,,,,,,,
2011-07-26,5688.45,5702.25,5560.15,5574.85,134108563.0,62703300000.0,,,,,,,,
2011-07-27,5588.55,5591.7,5521.5,5546.8,122321153.0,53583600000.0,,,,,,,,
2011-07-28,5492.4,5512.1,5475.65,5487.75,164522151.0,68831800000.0,,,,,,,,
2011-07-29,5479.0,5520.3,5453.95,5482.0,156128914.0,59015300000.0,,,,,,,,
2011-08-01,5527.5,5551.9,5486.45,5516.8,98962726.0,40489800000.0,,,,,,,,
2011-08-02,5493.2,5496.3,5433.65,5456.55,110372244.0,42364100000.0,,,,,,,,
2011-08-03,5402.0,5422.6,5378.85,5404.8,133223864.0,53392500000.0,,,,,,,,
2011-08-04,5412.4,5434.5,5323.15,5331.8,118482440.0,48200700000.0,,,,,,,,
2011-08-05,5204.35,5229.65,5116.45,5211.25,196016865.0,75434400000.0,,,,,,,,
2011-08-08,5083.85,5204.2,5054.05,5118.5,188307028.0,73269300000.0,,,,,,,,
2011-08-09,4947.9,5167.0,4946.45,5072.85,233869015.0,93850100000.0,,,,,,,,
2011-08-10,5196.55,5197.95,5123.35,5161.0,158404456.0,62894100000.0,,,,,,,,
2011-08-11,5128.0,5184.95,5121.0,5138.3,113043482.0,47230100000.0,,,,,,,,
2011-08-12,5194.4,5194.45,5053.35,5072.95,128834807.0,59099100000.0,,,,,,,,
2011-08-16,5125.75,5132.2,5015.4,5035.8,130896704.0,50816100000.0,,,,,,,,
2011-08-17,5030.3,5112.15,5017.25,5056.6,143342008.0,54726300000.0,,,,,,,,
2011-08-18,5077.95,5078.6,4932.15,4944.15,139816131.0,56862200000.0,,,,,,,,
2011-08-19,4859.3,4893.6,4796.1,4845.65,166702431.0,73173300000.0,,,,,,,,
2011-08-22,4843.7,4910.05,4808.75,4898.8,123813921.0,51860400000.0,,,,,,,,
2011-08-23,4925.15,4965.8,4863.8,4948.9,130010440.0,55193600000.0,,,,,,,,
2011-08-24,4934.35,4962.4,4875.3,4888.9,129410652.0,52415000000.0,,,,,,,,
2011-08-25,4914.65,4915.85,4825.05,4839.6,184913414.0,79211100000.0,,,,,,,,
2011-07-01,5705.75,5705.8,5609.75,5627.2,141092473.0,55902800000.0,,,,,,,,
2011-07-04,5679.55,5679.65,5633.1,5650.5,103528865.0,42666200000.0,,,,,,,,
2011-07-05,5659.85,5659.85,5612.3,5632.1,100776400.0,49381899999.99999,,,,,,,,
2011-07-06,5622.7,5655.4,5610.75,5625.45,86109914.0,42399799999.99999,,,,,,,,
2011-07-07,5633.35,5737.15,5632.95,5728.95,112220298.0,54395500000.0,,,,,,,,
2011-07-08,5734.65,5740.4,5651.05,5660.65,129276449.0,56595300000.0,,,,,,,,
2011-07-11,5648.05,5652.9,5601.7,5616.1,78899703.0,35796300000.0,,,,,,,,
2011-07-12,5556.9,5580.25,5496.95,5526.15,104907108.0,52941300000.0,,,,,,,,
2011-07-13,5542.05,5596.15,5541.4,5585.45,106019573.0,47020500000.0,,,,,,,,
2011-07-14,5569.0,5653.95,5541.7,5599.8,123015471.0,53904399999.99999,,,,,,,,
2011-07-15,5602.95,5631.7,5562.75,5581.1,80426784.0,36684200000.0,,,,,,,,
2011-07-18,5581.75,5596.6,5550.95,5567.05,73604991.0,33053400000.0,,,,,,,,
2011-07-19,5569.85,5627.65,5557.2,5613.55,86555649.0,39832800000.0,,,,,,,,
2011-07-20,5642.05,5645.4,5555.1,5567.05,87093214.0,38254500000.0,,,,,,,,
2011-07-21,5554.6,5578.9,5532.7,5541.6,76327640.0,36810700000.0,,,,,,,,
2011-07-22,5576.95,5642.2,5567.1,5633.95,106781617.0,50404300000.0,,,,,,,,
2011-07-25,5633.8,5700.55,5616.7,5680.3,142008190.0,56224399999.99999,,,,,,,,
2011-07-26,5688.45,5702.25,5560.15,5574.85,134108563.0,62703300000.0,,,,,,,,
2011-07-27,5588.55,5591.7,5521.5,5546.8,122321153.0,53583600000.0,,,,,,,,
2011-07-28,5492.4,5512.1,5475.65,5487.75,164522151.0,68831800000.0,,,,,,,,
2011-07-29,5479.0,5520.3,5453.95,5482.0,156128914.0,59015300000.0,,,,,,,,
2011-08-01,5527.5,5551.9,5486.45,5516.8,98962726.0,40489800000.0,,,,,,,,
2011-08-02,5493.2,5496.3,5433.65,5456.55,110372244.0,42364100000.0,,,,,,,,
2011-08-03,5402.0,5422.6,5378.85,5404.8,133223864.0,53392500000.0,,,,,,,,
2011-08-04,5412.4,5434.5,5323.15,5331.8,118482440.0,48200700000.0,,,,,,,,
2011-08-05,5204.35,5229.65,5116.45,5211.25,196016865.0,75434400000.0,,,,,,,,
2011-08-08,5083.85,5204.2,5054.05,5118.5,188307028.0,73269300000.0,,,,,,,,
2011-08-09,4947.9,5167.0,4946.45,5072.85,233869015.0,93850100000.0,,,,,,,,
2011-08-10,5196.55,5197.95,5123.35,5161.0,158404456.0,62894100000.0,,,,,,,,
2011-08-11,5128.0,5184.95,5121.0,5138.3,113043482.0,47230100000.0,,,,,,,,
2011-08-12,5194.4,5194.45,5053.35,5072.95,128834807.0,59099100000.0,,,,,,,,
2011-08-16,5125.75,5132.2,5015.4,5035.8,130896704.0,50816100000.0,,,,,,,,
2011-08-17,5030.3,5112.15,5017.25,5056.6,143342008.0,54726300000.0,,,,,,,,
2011-08-18,5077.95,5078.6,4932.15,4944.15,139816131.0,56862200000.0,,,,,,,,
2011-08-19,4859.3,4893.6,4796.1,4845.65,166702431.0,73173300000.0,,,,,,,,
2011-08-22,4843.7,4910.05,4808.75,4898.8,123813921.0,51860400000.0,,,,,,,,
2011-08-23,4925.15,4965.8,4863.8,4948.9,130010440.0,55193600000.0,,,,,,,,
2011-08-24,4934.35,4962.4,4875.3,4888.9,129410652.0,52415000000.0,,,,,,,,
2011-08-25,4914.65,4915.85,4825.05,4839.6,184913414.0,79211100000.0,,,,,,,,
2011-08-26,4839.25,4872.0,4720.0,4747.8,149717732.0,58508400000.0,,,,,,,,
2011-08-29,4806.2,4934.4,4806.05,4919.6,145125304.0,55767100000.0,,,,,,,,
2011-08-30,4973.25,5016.25,4927.55,5001.0,181539730.0,70517700000.0,,,,,,,,
2011-09-02,5109.8,5113.7,4993.35,5040.0,195055967.0,76897000000.0,,,,,,,,
2011-09-05,4998.9,5030.3,4964.45,5017.2,162898218.0,63595900000.0,,,,,,,,
2011-09-06,4993.35,5072.9,4942.9,5064.3,183680006.0,72780000000.0,,,,,,,,
2011-09-07,5080.15,5154.5,5076.3,5124.65,193856202.0,68831600000.0,,,,,,,,
2011-09-08,5139.2,5169.25,5098.25,5153.25,140855342.0,60937800000.0,,,,,,,,
2011-09-09,5161.3,5163.75,5046.8,5059.45,158713071.0,64822700000.00001,,,,,,,,
2011-09-12,4981.7,4985.6,4911.25,4946.8,135500219.0,51755100000.0,,,,,,,,
2011-09-13,4977.8,5030.15,4911.05,4940.95,146005268.0,53058700000.0,,,,,,,,
2011-09-14,4965.05,5026.15,4917.4,5012.55,154276761.0,64165700000.0,,,,,,,,
2011-09-15,5062.35,5091.45,4967.45,5075.7,153648925.0,59358800000.0,,,,,,,,
2011-09-16,5123.35,5143.6,5068.1,5084.25,225187238.0,83795600000.0,,,,,,,,
2011-09-19,5068.4,5068.4,5019.25,5031.95,115737842.0,40422700000.0,,,,,,,,
2011-09-20,5042.55,5149.9,5035.25,5140.2,146599496.0,55046899999.99999,,,,,,,,
2011-09-21,5153.75,5168.4,5109.85,5133.25,132918171.0,51420100000.0,,,,,,,,
2011-09-22,5054.45,5059.85,4907.75,4923.65,147608376.0,56753500000.0,,,,,,,,
2011-09-23,4873.75,4930.25,4829.6,4867.75,205769423.0,73646500000.0,,,,,,,,
2011-09-26,4878.6,4879.8,4758.85,4835.4,156079487.0,54756400000.0,,,,,,,,
2011-09-27,4905.15,4982.95,4905.15,4971.25,151313966.0,52846600000.0,,,,,,,,
2011-09-28,5005.5,5006.05,4918.45,4945.9,166872414.0,60784900000.0,,,,,,,,
2011-09-29,4924.2,5034.25,4906.0,5015.45,216156088.0,82849700000.0,,,,,,,,
2011-08-01,5527.5,5551.9,5486.45,5516.8,98962726.0,40489800000.0,,,,,,,,
2011-08-02,5493.2,5496.3,5433.65,5456.55,110372244.0,42364100000.0,,,,,,,,
2011-08-03,5402.0,5422.6,5378.85,5404.8,133223864.0,53392500000.0,,,,,,,,
2011-08-04,5412.4,5434.5,5323.15,5331.8,118482440.0,48200700000.0,,,,,,,,
2011-08-05,5204.35,5229.65,5116.45,5211.25,196016865.0,75434400000.0,,,,,,,,
2011-08-08,5083.85,5204.2,5054.05,5118.5,188307028.0,73269300000.0,,,,,,,,
2011-08-09,4947.9,5167.0,4946.45,5072.85,233869015.0,93850100000.0,,,,,,,,
2011-08-10,5196.55,5197.95,5123.35,5161.0,158404456.0,62894100000.0,,,,,,,,
2011-08-11,5128.0,5184.95,5121.0,5138.3,113043482.0,47230100000.0,,,,,,,,
2011-08-12,5194.4,5194.45,5053.35,5072.95,128834807.0,59099100000.0,,,,,,,,
2011-08-16,5125.75,5132.2,5015.4,5035.8,130896704.0,50816100000.0,,,,,,,,
2011-08-17,5030.3,5112.15,5017.25,5056.6,143342008.0,54726300000.0,,,,,,,,
2011-08-18,5077.95,5078.6,4932.15,4944.15,139816131.0,56862200000.0,,,,,,,,
2011-08-19,4859.3,4893.6,4796.1,4845.65,166702431.0,73173300000.0,,,,,,,,
2011-08-22,4843.7,4910.05,4808.75,4898.8,123813921.0,51860400000.0,,,,,,,,
2011-08-23,4925.15,4965.8,4863.8,4948.9,130010440.0,55193600000.0,,,,,,,,
2011-08-24,4934.35,4962.4,4875.3,4888.9,129410652.0,52415000000.0,,,,,,,,
2011-08-25,4914.65,4915.85,4825.05,4839.6,184913414.0,79211100000.0,,,,,,,,
2011-08-26,4839.25,4872.0,4720.0,4747.8,149717732.0,58508400000.0,,,,,,,,
2011-08-29,4806.2,4934.4,4806.05,4919.6,145125304.0,55767100000.0,,,,,,,,
2011-08-30,4973.25,5016.25,4927.55,5001.0,181539730.0,70517700000.0,,,,,,,,
2011-09-02,5109.8,5113.7,4993.35,5040.0,195055967.0,76897000000.0,,,,,,,,
2011-09-05,4998.9,5030.3,4964.45,5017.2,162898218.0,63595900000.0,,,,,,,,
2011-09-06,4993.35,5072.9,4942.9,5064.3,183680006.0,72780000000.0,,,,,,,,
2011-09-07,5080.15,5154.5,5076.3,5124.65,193856202.0,68831600000.0,,,,,,,,
2011-09-08,5139.2,5169.25,5098.25,5153.25,140855342.0,60937800000.0,,,,,,,,
2011-09-09,5161.3,5163.75,5046.8,5059.45,158713071.0,64822700000.00001,,,,,,,,
2011-09-12,4981.7,4985.6,4911.25,4946.8,135500219.0,51755100000.0,,,,,,,,
2011-09-13,4977.8,5030.15,4911.05,4940.95,146005268.0,53058700000.0,,,,,,,,
2011-09-14,4965.05,5026.15,4917.4,5012.55,154276761.0,64165700000.0,,,,,,,,
2011-09-15,5062.35,5091.45,4967.45,5075.7,153648925.0,59358800000.0,,,,,,,,
2011-09-16,5123.35,5143.6,5068.1,5084.25,225187238.0,83795600000.0,,,,,,,,
2011-09-19,5068.4,5068.4,5019.25,5031.95,115737842.0,40422700000.0,,,,,,,,
2011-09-20,5042.55,5149.9,5035.25,5140.2,146599496.0,55046899999.99999,,,,,,,,
2011-09-21,5153.75,5168.4,5109.85,5133.25,132918171.0,51420100000.0,,,,,,,,
2011-09-22,5054.45,5059.85,4907.75,4923.65,147608376.0,56753500000.0,,,,,,,,
2011-09-23,4873.75,4930.25,4829.6,4867.75,205769423.0,73646500000.0,,,,,,,,
2011-09-26,4878.6,4879.8,4758.85,4835.4,156079487.0,54756400000.0,,,,,,,,
2011-09-27,4905.15,4982.95,4905.15,4971.25,151313966.0,52846600000.0,,,,,,,,
2011-09-28,5005.5,5006.05,4918.45,4945.9,166872414.0,60784900000.0,,,,,,,,
2011-09-29,4924.2,5034.25,4906.0,5015.45,216156088.0,82849700000.0,,,,,,,,
2011-09-30,4990.15,5025.55,4924.3,4943.25,201962105.0,67641200000.0,,,,,,,,
2011-10-03,4874.4,4879.15,4823.9,4849.5,148921569.0,52301700000.0,,,,,,,,
2011-10-04,4823.5,4869.75,4728.3,4772.15,184413296.0,67368700000.0,,,,,,,,
2011-10-05,4791.3,4827.8,4741.0,4751.3,179140481.0,63853500000.0,,,,,,,,
2011-10-07,4883.65,4922.6,4861.2,4888.05,198288782.0,69146200000.0,,,,,,,,
2011-10-10,4886.85,4991.15,4882.05,4979.6,188839545.0,62472100000.0,,,,,,,,
2011-10-11,5019.9,5045.1,4964.0,4974.35,182038763.0,63868000000.0,,,,,,,,
2011-10-12,5011.2,5109.8,4997.65,5099.4,188008562.0,75280900000.0,,,,,,,,
2011-10-13,5130.8,5136.95,5067.65,5077.85,157302816.0,63198200000.0,,,,,,,,
2011-10-14,5057.35,5141.4,5056.6,5132.3,157781872.0,61402700000.00001,,,,,,,,
2011-10-17,5156.2,5160.2,5084.5,5118.25,130460983.0,50291300000.0,,,,,,,,
2011-10-18,5049.45,5057.5,5011.05,5037.5,125550565.0,51488600000.0,,,,,,,,
2011-10-19,5080.45,5148.05,5075.3,5139.15,117468754.0,47760900000.0,,,,,,,,
2011-10-20,5086.55,5099.0,5033.95,5091.9,119333986.0,45824700000.0,,,,,,,,
2011-10-21,5106.6,5120.75,5037.95,5049.95,109893599.0,47337100000.0,,,,,,,,
2011-10-24,5114.7,5145.65,5084.75,5098.35,126073195.0,49274300000.0,,,,,,,,
2011-10-25,5137.9,5211.0,5085.55,5191.6,221084588.0,99672400000.0,,,,,,,,
2011-09-02,5109.8,5113.7,4993.35,5040.0,195055967.0,76897000000.0,,,,,,,,
2011-09-05,4998.9,5030.3,4964.45,5017.2,162898218.0,63595900000.0,,,,,,,,
2011-09-06,4993.35,5072.9,4942.9,5064.3,183680006.0,72780000000.0,,,,,,,,
2011-09-07,5080.15,5154.5,5076.3,5124.65,193856202.0,68831600000.0,,,,,,,,
2011-09-08,5139.2,5169.25,5098.25,5153.25,140855342.0,60937800000.0,,,,,,,,
2011-09-09,5161.3,5163.75,5046.8,5059.45,158713071.0,64822700000.00001,,,,,,,,
2011-09-12,4981.7,4985.6,4911.25,4946.8,135500219.0,51755100000.0,,,,,,,,
2011-09-13,4977.8,5030.15,4911.05,4940.95,146005268.0,53058700000.0,,,,,,,,
2011-09-14,4965.05,5026.15,4917.4,5012.55,154276761.0,64165700000.0,,,,,,,,
2011-09-15,5062.35,5091.45,4967.45,5075.7,153648925.0,59358800000.0,,,,,,,,
2011-09-16,5123.35,5143.6,5068.1,5084.25,225187238.0,83795600000.0,,,,,,,,
2011-09-19,5068.4,5068.4,5019.25,5031.95,115737842.0,40422700000.0,,,,,,,,
2011-09-20,5042.55,5149.9,5035.25,5140.2,146599496.0,55046899999.99999,,,,,,,,
2011-09-21,5153.75,5168.4,5109.85,5133.25,132918171.0,51420100000.0,,,,,,,,
2011-09-22,5054.45,5059.85,4907.75,4923.65,147608376.0,56753500000.0,,,,,,,,
2011-09-23,4873.75,4930.25,4829.6,4867.75,205769423.0,73646500000.0,,,,,,,,
2011-09-26,4878.6,4879.8,4758.85,4835.4,156079487.0,54756400000.0,,,,,,,,
2011-09-27,4905.15,4982.95,4905.15,4971.25,151313966.0,52846600000.0,,,,,,,,
2011-09-28,5005.5,5006.05,4918.45,4945.9,166872414.0,60784900000.0,,,,,,,,
2011-09-29,4924.2,5034.25,4906.0,5015.45,216156088.0,82849700000.0,,,,,,,,
2011-09-30,4990.15,5025.55,4924.3,4943.25,201962105.0,67641200000.0,,,,,,,,
2011-10-03,4874.4,4879.15,4823.9,4849.5,148921569.0,52301700000.0,,,,,,,,
2011-10-04,4823.5,4869.75,4728.3,4772.15,184413296.0,67368700000.0,,,,,,,,
2011-10-05,4791.3,4827.8,4741.0,4751.3,179140481.0,63853500000.0,,,,,,,,
2011-10-07,4883.65,4922.6,4861.2,4888.05,198288782.0,69146200000.0,,,,,,,,
2011-10-10,4886.85,4991.15,4882.05,4979.6,188839545.0,62472100000.0,,,,,,,,
2011-10-11,5019.9,5045.1,4964.0,4974.35,182038763.0,63868000000.0,,,,,,,,
2011-10-12,5011.2,5109.8,4997.65,5099.4,188008562.0,75280900000.0,,,,,,,,
2011-10-13,5130.8,5136.95,5067.65,5077.85,157302816.0,63198200000.0,,,,,,,,
2011-10-14,5057.35,5141.4,5056.6,5132.3,157781872.0,61402700000.00001,,,,,,,,
2011-10-17,5156.2,5160.2,5084.5,5118.25,130460983.0,50291300000.0,,,,,,,,
2011-10-18,5049.45,5057.5,5011.05,5037.5,125550565.0,51488600000.0,,,,,,,,
2011-10-19,5080.45,5148.05,5075.3,5139.15,117468754.0,47760900000.0,,,,,,,,
2011-10-20,5086.55,5099.0,5033.95,5091.9,119333986.0,45824700000.0,,,,,,,,
2011-10-21,5106.6,5120.75,5037.95,5049.95,109893599.0,47337100000.0,,,,,,,,
2011-10-24,5114.7,5145.65,5084.75,5098.35,126073195.0,49274300000.0,,,,,,,,
2011-10-25,5137.9,5211.0,5085.55,5191.6,221084588.0,99672400000.0,,,,,,,,
2011-10-26,5214.95,5219.25,5196.15,5201.8,27496887.0,10594600000.0,,,,,,,,
2011-10-28,5341.9,5399.7,5322.8,5360.7,246078412.0,91512000000.0,,,,,,,,
2011-10-31,5358.9,5360.25,5314.6,5326.6,149483502.0,59379900000.0,,,,,,,,
2011-11-01,5278.6,5310.85,5238.3,5257.95,152491922.0,56516700000.0,,,,,,,,
2011-11-02,5216.75,5300.1,5204.95,5258.45,144375106.0,49183400000.0,,,,,,,,
2011-11-03,5241.55,5281.6,5201.85,5265.75,160282802.0,57161700000.0,,,,,,,,
2011-11-04,5325.4,5326.45,5256.8,5284.2,149015829.0,54011300000.0,,,,,,,,
2011-11-08,5292.25,5304.25,5252.0,5289.35,120652007.0,41597500000.0,,,,,,,,
2011-11-09,5309.7,5317.5,5211.75,5221.05,146428609.0,67208300000.0,,,,,,,,
2011-11-11,5159.75,5198.6,5142.25,5168.85,168514208.0,69298500000.0,,,,,,,,
2011-11-14,5217.35,5228.9,5140.55,5148.35,134448100.0,52638100000.00001,,,,,,,,
2011-11-15,5131.2,5158.75,5052.85,5068.5,149592578.0,52012100000.0,,,,,,,,
2011-11-16,5059.1,5065.2,4989.5,5030.45,161406885.0,57578100000.00001,,,,,,,,
2011-11-17,5027.1,5036.8,4919.45,4934.75,149238976.0,52776500000.0,,,,,,,,
2011-11-18,4899.15,4915.9,4837.95,4905.8,192274363.0,64811700000.0,,,,,,,,
2011-11-21,4873.8,4873.8,4764.8,4778.35,154119333.0,55095300000.0,,,,,,,,
2011-11-22,4794.85,4854.0,4782.55,4812.35,174212435.0,62758600000.0,,,,,,,,
2011-11-23,4779.5,4779.5,4640.95,4706.45,178819371.0,61993100000.00001,,,,,,,,
2011-11-24,4707.55,4771.1,4639.1,4756.45,213363083.0,73275200000.0,,,,,,,,
2011-10-03,4874.4,4879.15,4823.9,4849.5,148921569.0,52301700000.0,,,,,,,,
2011-10-04,4823.5,4869.75,4728.3,4772.15,184413296.0,67368700000.0,,,,,,,,
2011-10-05,4791.3,4827.8,4741.0,4751.3,179140481.0,63853500000.0,,,,,,,,
2011-10-07,4883.65,4922.6,4861.2,4888.05,198288782.0,69146200000.0,,,,,,,,
2011-10-10,4886.85,4991.15,4882.05,4979.6,188839545.0,62472100000.0,,,,,,,,
2011-10-11,5019.9,5045.1,4964.0,4974.35,182038763.0,63868000000.0,,,,,,,,
2011-10-12,5011.2,5109.8,4997.65,5099.4,188008562.0,75280900000.0,,,,,,,,
2011-10-13,5130.8,5136.95,5067.65,5077.85,157302816.0,63198200000.0,,,,,,,,
2011-10-14,5057.35,5141.4,5056.6,5132.3,157781872.0,61402700000.00001,,,,,,,,
2011-10-17,5156.2,5160.2,5084.5,5118.25,130460983.0,50291300000.0,,,,,,,,
2011-10-18,5049.45,5057.5,5011.05,5037.5,125550565.0,51488600000.0,,,,,,,,
2011-10-19,5080.45,5148.05,5075.3,5139.15,117468754.0,47760900000.0,,,,,,,,
2011-10-20,5086.55,5099.0,5033.95,5091.9,119333986.0,45824700000.0,,,,,,,,
2011-10-21,5106.6,5120.75,5037.95,5049.95,109893599.0,47337100000.0,,,,,,,,
2011-10-24,5114.7,5145.65,5084.75,5098.35,126073195.0,49274300000.0,,,,,,,,
2011-10-25,5137.9,5211.0,5085.55,5191.6,221084588.0,99672400000.0,,,,,,,,
2011-10-26,5214.95,5219.25,5196.15,5201.8,27496887.0,10594600000.0,,,,,,,,
2011-10-28,5341.9,5399.7,5322.8,5360.7,246078412.0,91512000000.0,,,,,,,,
2011-10-31,5358.9,5360.25,5314.6,5326.6,149483502.0,59379900000.0,,,,,,,,
2011-11-01,5278.6,5310.85,5238.3,5257.95,152491922.0,56516700000.0,,,,,,,,
2011-11-02,5216.75,5300.1,5204.95,5258.45,144375106.0,49183400000.0,,,,,,,,
2011-11-03,5241.55,5281.6,5201.85,5265.75,160282802.0,57161700000.0,,,,,,,,
2011-11-04,5325.4,5326.45,5256.8,5284.2,149015829.0,54011300000.0,,,,,,,,
2011-11-08,5292.25,5304.25,5252.0,5289.35,120652007.0,41597500000.0,,,,,,,,
2011-11-09,5309.7,5317.5,5211.75,5221.05,146428609.0,67208300000.0,,,,,,,,
2011-11-11,5159.75,5198.6,5142.25,5168.85,168514208.0,69298500000.0,,,,,,,,
2011-11-14,5217.35,5228.9,5140.55,5148.35,134448100.0,52638100000.00001,,,,,,,,
2011-11-15,5131.2,5158.75,5052.85,5068.5,149592578.0,52012100000.0,,,,,,,,
2011-11-16,5059.1,5065.2,4989.5,5030.45,161406885.0,57578100000.00001,,,,,,,,
2011-11-17,5027.1,5036.8,4919.45,4934.75,149238976.0,52776500000.0,,,,,,,,
2011-11-18,4899.15,4915.9,4837.95,4905.8,192274363.0,64811700000.0,,,,,,,,
2011-11-21,4873.8,4873.8,4764.8,4778.35,154119333.0,55095300000.0,,,,,,,,
2011-11-22,4794.85,4854.0,4782.55,4812.35,174212435.0,62758600000.0,,,,,,,,
2011-11-23,4779.5,4779.5,4640.95,4706.45,178819371.0,61993100000.00001,,,,,,,,
2011-11-24,4707.55,4771.1,4639.1,4756.45,213363083.0,73275200000.0,,,,,,,,
2011-11-25,4731.3,4767.3,4693.1,4710.05,162839558.0,58126100000.0,,,,,,,,
2011-11-28,4769.3,4859.1,4766.4,4851.3,145259101.0,48694100000.0,,,,,,,,
2011-11-29,4864.2,4866.1,4787.1,4805.1,155570321.0,57868300000.0,,,,,,,,
2011-11-30,4766.15,4851.55,4754.8,4832.05,282217865.0,113931900000.0,,,,,,,,
2011-12-01,4970.85,5011.9,4916.7,4936.85,183915785.0,66993300000.0,,,,,,,,
2011-12-02,4940.85,5062.55,4918.4,5050.15,180190935.0,65274300000.0,,,,,,,,
2011-12-05,5036.5,5055.4,5002.55,5039.15,137254409.0,46895800000.0,,,,,,,,
2011-12-07,5050.1,5099.25,5032.25,5062.6,169428273.0,60052100000.0,,,,,,,,
2011-12-08,5037.4,5049.05,4921.45,4943.65,178853365.0,60296800000.0,,,,,,,,
2011-12-09,4870.75,4918.35,4841.75,4866.7,173612823.0,60402200000.0,,,,,,,,
2011-12-12,4906.85,4910.25,4755.55,4764.6,178338170.0,59260000000.0,,,,,,,,
2011-12-13,4733.6,4824.7,4728.5,4800.6,181043707.0,58163800000.0,,,,,,,,
2011-12-14,4788.7,4839.55,4750.4,4763.25,176252160.0,63248600000.0,,,,,,,,
2011-12-15,4712.8,4768.65,4673.85,4746.35,200317864.0,69766800000.0,,,,,,,,
2011-12-16,4752.5,4818.85,4628.2,4651.6,202060039.0,72849300000.0,,,,,,,,
2011-12-19,4623.15,4623.15,4555.9,4613.1,176447660.0,63022900000.0,,,,,,,,
2011-12-20,4635.8,4637.25,4531.15,4544.2,195304596.0,62790100000.0,,,,,,,,
2011-12-21,4636.45,4707.35,4601.95,4693.15,211310871.0,66898200000.0,,,,,,,,
2011-12-22,4636.9,4740.6,4632.95,4733.85,170789015.0,60170000000.0,,,,,,,,
2011-12-23,4763.2,4763.45,4693.2,4714.0,141982548.0,46767500000.0,,,,,,,,
2011-12-26,4718.15,4787.25,4718.15,4779.0,90847991.0,30343900000.0,,,,,,,,
2011-12-27,4780.2,4800.5,4723.65,4750.5,104828343.0,33421500000.0,,,,,,,,
2011-12-28,4756.2,4756.2,4685.65,4705.8,117463489.0,36575200000.0,,,,,,,,
2011-12-29,4681.15,4701.8,4639.05,4646.25,146003804.0,51372800000.0,,,,,,,,
2011-11-01,5278.6,5310.85,5238.3,5257.95,152491922.0,56516700000.0,,,,,,,,
2011-11-02,5216.75,5300.1,5204.95,5258.45,144375106.0,49183400000.0,,,,,,,,
2011-11-03,5241.55,5281.6,5201.85,5265.75,160282802.0,57161700000.0,,,,,,,,
2011-11-04,5325.4,5326.45,5256.8,5284.2,149015829.0,54011300000.0,,,,,,,,
2011-11-08,5292.25,5304.25,5252.0,5289.35,120652007.0,41597500000.0,,,,,,,,
2011-11-09,5309.7,5317.5,5211.75,5221.05,146428609.0,67208300000.0,,,,,,,,
2011-11-11,5159.75,5198.6,5142.25,5168.85,168514208.0,69298500000.0,,,,,,,,
2011-11-14,5217.35,5228.9,5140.55,5148.35,134448100.0,52638100000.00001,,,,,,,,
2011-11-15,5131.2,5158.75,5052.85,5068.5,149592578.0,52012100000.0,,,,,,,,
2011-11-16,5059.1,5065.2,4989.5,5030.45,161406885.0,57578100000.00001,,,,,,,,
2011-11-17,5027.1,5036.8,4919.45,4934.75,149238976.0,52776500000.0,,,,,,,,
2011-11-18,4899.15,4915.9,4837.95,4905.8,192274363.0,64811700000.0,,,,,,,,
2011-11-21,4873.8,4873.8,4764.8,4778.35,154119333.0,55095300000.0,,,,,,,,
2011-11-22,4794.85,4854.0,4782.55,4812.35,174212435.0,62758600000.0,,,,,,,,
2011-11-23,4779.5,4779.5,4640.95,4706.45,178819371.0,61993100000.00001,,,,,,,,
2011-11-24,4707.55,4771.1,4639.1,4756.45,213363083.0,73275200000.0,,,,,,,,
2011-11-25,4731.3,4767.3,4693.1,4710.05,162839558.0,58126100000.0,,,,,,,,
2011-11-28,4769.3,4859.1,4766.4,4851.3,145259101.0,48694100000.0,,,,,,,,
2011-11-29,4864.2,4866.1,4787.1,4805.1,155570321.0,57868300000.0,,,,,,,,
2011-11-30,4766.15,4851.55,4754.8,4832.05,282217865.0,113931900000.0,,,,,,,,
2011-12-01,4970.85,5011.9,4916.7,4936.85,183915785.0,66993300000.0,,,,,,,,
