,Date,Open,High,Low,Close,Volume,Turnover,daily_change,2day_change,3day_change
839,2008-05-13,5008.6,5066.0,4943.75,4957.8,158521953,72431400000.0,-54.849999999999454,-24.800000000000185,-123.89999999999964
840,2008-05-14,4958.45,5026.1,4932.05,5011.75,147937974,67313000000.0,53.94999999999982,-0.8999999999996362,29.149999999999643
841,2008-05-15,5010.9,5118.55,4999.6,5115.25,150871774,78403800000.0,103.5,157.44999999999982,102.60000000000036
842,2008-05-16,5115.65,5167.4,5106.4,5157.7,152622286,67757299999.999985,42.44999999999982,145.94999999999982,199.8999999999996
843,2008-05-20,5157.0,5160.05,5072.4,5104.95,158813241,70329100000.0,-52.75,-10.300000000000182,93.1999999999998
844,2008-05-21,5105.7,5135.55,5048.7,5117.65,163032543,71587700000.0,12.699999999999818,-40.05000000000018,2.3999999999996358
845,2008-05-22,5117.0,5118.9,5010.7,5025.45,113544128,56930600000.000015,-92.1999999999998,-79.5,-132.25
846,2008-05-23,5026.55,5059.05,4940.7,4946.55,152368191,65934500000.0,-78.89999999999964,-171.09999999999945,-158.3999999999996
847,2008-05-26,4953.6,4953.6,4858.0,4875.05,124506200,60989600000.0,-71.5,-150.3999999999996,-242.59999999999943
848,2008-05-27,4877.15,4932.0,4846.2,4859.8,120401073,55710700000.0,-15.25,-86.75,-165.6499999999996
849,2008-05-28,4862.7,4926.9,4835.65,4918.35,140737265,68921300000.0,58.55000000000018,43.30000000000018,-28.199999999999815
850,2008-05-29,4926.3,4957.4,4801.9,4835.3,194902303,98388799999.99997,-83.0500000000002,-24.5,-39.75
851,2008-05-30,4844.05,4908.85,4833.45,4870.1,138696130,77226700000.0,34.80000000000018,-48.25,10.300000000000182
852,2008-06-02,4869.25,4908.8,4713.0,4739.6,118396812,59912000000.0,-130.5,-95.6999999999998,-178.75
853,2008-06-03,4739.3,4739.3,4634.0,4715.9,140745401,67641300000.0,-23.70000000000073,-154.20000000000073,-119.40000000000056
854,2008-06-04,4718.7,4731.5,4564.5,4585.6,154838181,73088100000.0,-130.29999999999927,-154.0,-284.5
855,2008-06-05,4586.95,4690.6,4536.25,4676.95,169638133,95606000000.0,91.34999999999944,-38.94999999999982,-62.650000000000546
856,2008-06-06,4680.55,4746.3,4614.25,4627.8,132088975,70524700000.0,-49.149999999999636,42.19999999999982,-88.09999999999944
857,2008-06-09,4626.45,4626.45,4411.6,4500.95,175247907,84313400000.0,-126.85000000000036,-176.0,-84.65000000000055
858,2008-06-10,4522.0,4522.55,4369.8,4449.8,165412516,82147000000.0,-51.149999999999636,-178.0,-227.1499999999996
859,2008-06-11,4469.65,4541.05,4468.05,4523.6,166416446,81262600000.0,73.8000000000002,22.65000000000055,-104.1999999999998
860,2008-06-12,4524.4,4550.0,4392.0,4539.35,164247033,76535600000.0,15.75,89.5500000000002,38.400000000000546
861,2008-06-13,4539.5,4563.35,4491.35,4517.1,139532826,63398000000.0,-22.25,-6.5,67.30000000000018
862,2008-06-16,4536.3,4617.7,4536.3,4572.5,111415055,56522800000.0,55.399999999999636,33.14999999999964,48.899999999999636
863,2008-06-17,4572.5,4664.05,4561.75,4653.0,107221118,55118800000.0,80.5,135.89999999999964,113.64999999999964
864,2008-06-18,4652.8,4679.75,4569.9,4582.4,136923928,61358400000.0,-70.60000000000036,9.899999999999636,65.29999999999927
865,2008-06-19,4582.55,4585.7,4488.95,4504.25,102266764,49549700000.0,-78.14999999999964,-148.75,-68.25
866,2008-06-20,4504.2,4532.0,4333.6,4347.55,133685260,69110300000.0,-156.69999999999982,-234.84999999999943,-305.4499999999998
867,2008-06-23,4351.15,4351.15,4225.5,4266.4,126376126,61215200000.000015,-81.15000000000055,-237.85000000000042,-316.0
868,2008-06-24,4271.05,4305.9,4156.1,4191.1,132477086,64968100000.000015,-75.29999999999927,-156.44999999999982,-313.14999999999964
869,2008-06-25,4189.6,4264.55,4093.2,4252.65,152437781,69603600000.0,61.54999999999927,-13.75,-94.90000000000056
870,2008-06-26,4252.6,4324.75,4230.0,4315.85,196473131,93524300000.0,63.20000000000073,124.75,49.45000000000073
871,2008-06-27,4315.3,4315.3,4119.2,4136.65,177324470,78831600000.0,-179.20000000000073,-116.0,-54.45000000000073
872,2008-06-30,4136.25,4163.0,4021.7,4040.55,144491241,65238600000.0,-96.09999999999944,-275.3000000000002,-212.09999999999943
873,2008-07-01,4039.75,4075.4,3878.2,3896.75,164469220,69399300000.0,-143.80000000000018,-239.8999999999996,-419.10000000000036
874,2008-07-02,3895.3,4107.15,3848.25,4093.35,199920144,89094400000.0,196.59999999999994,52.79999999999972,-43.29999999999972
875,2008-07-03,4094.6,4097.35,3874.85,3925.75,154573765,71014200000.0,-167.5999999999999,29.0,-114.8000000000002
876,2008-07-04,3926.65,4033.5,3896.4,4016.0,152045352,65633600000.0,90.25,-77.34999999999991,119.25
877,2008-07-07,4002.0,4114.5,4002.0,4030.0,125737237,55172100000.0,14.0,104.25,-63.3499999999999
878,2008-07-08,4028.7,4028.7,3896.05,3988.55,135090953,61668300000.0,-41.44999999999982,-27.449999999999815,62.80000000000018
879,2008-07-09,3990.9,4169.4,3990.9,4157.1,144597409,65956100000.0,168.55000000000018,127.10000000000036,141.1000000000004
880,2008-07-10,4155.65,4187.95,4110.4,4162.2,146458190,63547900000.0,5.099999999999454,173.6499999999996,132.19999999999982
881,2008-07-11,4166.0,4215.5,4014.45,4049.0,137337875,69475300000.0,-113.1999999999998,-108.10000000000036,60.44999999999982
882,2008-07-14,4047.45,4118.1,4004.25,4039.7,126882896,60628700000.0,-9.300000000000182,-122.5,-117.40000000000056
883,2008-07-15,4039.3,4040.7,3835.5,3861.1,142682247,66455600000.000015,-178.59999999999994,-187.90000000000006,-301.0999999999999
884,2008-07-16,3861.55,3920.05,3790.2,3816.7,185428595,74728800000.0,-44.4000000000001,-223.0,-232.30000000000015
885,2008-07-17,3823.15,3968.75,3823.15,3947.2,180239171,72887600000.0,130.5,86.09999999999991,-92.5
886,2008-07-18,3962.95,4110.55,3926.3,4092.25,175068345,78952100000.0,145.05000000000018,275.5500000000002,231.15000000000006
887,2008-07-21,4092.2,4168.15,4072.75,4159.5,136720904,64872400000.0,67.25,212.30000000000015,342.8000000000002
888,2008-07-22,4158.45,4262.45,4137.95,4240.1,165666075,75604100000.0,80.60000000000036,147.8500000000004,292.9000000000005
889,2008-07-23,4246.7,4491.55,4246.7,4476.8,233619126,117722600000.0,236.69999999999985,317.3000000000002,384.5500000000001
890,2008-07-24,4476.2,4539.45,4385.85,4433.55,177026127,92733900000.0,-43.25,193.44999999999985,274.0500000000002
891,2008-07-25,4440.85,4440.85,4297.15,4311.85,161681204,85160000000.0,-121.6999999999998,-164.94999999999982,71.75
892,2008-07-28,4282.25,4352.65,4282.25,4332.1,111107965,63739799999.999985,20.25,-101.4499999999998,-144.69999999999982
893,2008-07-29,4332.2,4332.2,4159.15,4189.85,125806260,66199000000.0,-142.25,-122.0,-243.69999999999985
894,2008-07-30,4191.2,4327.0,4191.2,4313.55,151936263,69614500000.0,123.6999999999998,-18.550000000000182,1.699999999999818
895,2008-07-31,4314.35,4342.0,4285.55,4332.95,199677047,86963100000.0,19.39999999999964,143.09999999999945,0.8499999999994543
896,2008-08-01,4331.6,4422.95,4235.7,4413.55,178077599,88476299999.99997,80.60000000000036,100.0,223.69999999999985
897,2008-08-04,4426.1,4436.15,4362.9,4395.35,131343663,64864799999.999985,-18.199999999999818,62.400000000000546,81.8000000000002
898,2008-08-05,4395.8,4515.15,4376.0,4502.85,194984174,96055600000.0,107.5,89.3000000000002,169.90000000000055
899,2008-08-06,4506.25,4615.9,4503.9,4517.55,175692787,102749400000.0,14.699999999999818,122.1999999999998,104.0
900,2008-08-07,4515.25,4580.15,4493.7,4523.85,133711940,68896100000.0,6.300000000000183,21.0,128.5
901,2008-08-08,4518.35,4546.35,4464.0,4529.5,114202272,62710900000.0,5.649999999999636,11.949999999999818,26.649999999999643
902,2008-08-11,4529.35,4625.2,4529.35,4620.4,112939704,66252100000.0,90.89999999999964,96.54999999999927,102.84999999999944
903,2008-08-12,4620.95,4649.85,4525.75,4552.25,123375933,74220100000.0,-68.14999999999964,22.75,28.399999999999643
904,2008-08-13,4548.05,4572.65,4497.25,4529.05,105825121,58394799999.999985,-23.199999999999815,-91.34999999999944,-0.4499999999998181
905,2008-08-14,4524.2,4529.8,4421.25,4430.7,95028617,55049000000.0,-98.35000000000036,-121.5500000000002,-189.69999999999985
906,2008-08-18,4430.7,4447.4,4379.85,4393.05,96897991,49858400000.0,-37.64999999999964,-136.0,-159.19999999999982
907,2008-08-19,4393.1,4393.7,4316.55,4368.25,96476193,45165500000.0,-24.800000000000185,-62.44999999999982,-160.80000000000018
908,2008-08-20,4365.45,4434.9,4365.45,4415.75,89434446,44251000000.0,47.5,22.699999999999815,-14.949999999999818
909,2008-08-21,4416.2,4418.55,4271.3,4283.85,91313625,43236800000.0,-131.89999999999964,-84.39999999999964,-109.1999999999998
910,2008-08-22,4283.85,4337.0,4248.0,4327.45,101435362,52262400000.0,43.599999999999454,-88.3000000000002,-40.80000000000018
911,2008-08-25,4317.95,4398.8,4317.95,4335.35,79239792,38846800000.0,7.900000000000546,51.5,-80.39999999999964
912,2008-08-26,4335.2,4345.05,4283.3,4337.5,86937484,47755700000.0,2.149999999999636,10.050000000000182,53.649999999999636
913,2008-08-27,4336.85,4364.25,4282.65,4292.1,84380597,45994900000.0,-45.399999999999636,-43.25,-35.349999999999454
914,2008-08-28,4290.75,4304.5,4201.85,4214.0,161197240,75786200000.0,-78.10000000000036,-123.5,-121.35000000000036
915,2008-08-29,4230.6,4368.8,4230.6,4360.0,111455760,55934300000.0,146.0,67.89999999999964,22.5
916,2008-09-01,4356.1,4365.0,4281.35,4348.65,82996531,42200100000.0,-11.350000000000366,134.64999999999964,56.54999999999927
917,2008-09-02,4358.85,4522.4,4343.1,4504.0,129292702,69215800000.0,155.3500000000004,144.0,290.0
918,2008-09-04,4512.95,4514.6,4419.45,4447.75,114713208,65355000000.0,-56.25,99.10000000000036,87.75
919,2008-09-05,4444.7,4444.7,4328.9,4352.3,108583037,61267800000.0,-95.4499999999998,-151.69999999999982,3.6500000000005457
920,2008-09-08,4358.3,4558.0,4358.3,4482.3,117351175,66156700000.0,130.0,34.55000000000018,-21.699999999999815
921,2008-09-09,4485.15,4497.5,4418.95,4468.7,95544721,54882000000.0,-13.600000000000366,116.39999999999964,20.949999999999818
922,2008-09-10,4467.5,4467.5,4382.35,4400.25,134790277,67817400000.0,-68.44999999999982,-82.0500000000002,47.94999999999982
923,2008-09-11,4397.25,4399.3,4272.75,4290.3,116723061,65379500000.0,-109.9499999999998,-178.3999999999996,-192.0
924,2008-09-12,4291.6,4323.9,4200.15,4228.45,145748456,79803700000.0,-61.85000000000037,-171.80000000000018,-240.25
925,2008-09-15,4231.95,4237.25,3955.4,4072.9,147158815,71140000000.0,-155.54999999999973,-217.40000000000006,-327.3499999999999
926,2008-09-16,4072.55,4090.1,3919.35,4074.9,159518028,77271900000.0,2.0,-153.54999999999973,-215.40000000000006
927,2008-09-17,4074.8,4116.7,3974.6,4008.25,153414046,76749000000.0,-66.65000000000009,-64.65000000000009,-220.19999999999985
928,2008-09-18,4005.25,4050.1,3799.55,4038.15,203882671,101259500000.0,29.90000000000009,-36.75,-34.75
929,2008-09-19,4040.8,4262.65,4040.8,4245.25,206052260,102219900000.0,207.09999999999994,237.0,170.3499999999999
930,2008-09-22,4248.95,4303.25,4202.4,4223.05,137082447,68598100000.000015,-22.199999999999815,184.90000000000006,214.80000000000015
931,2008-09-23,4223.9,4224.7,4117.9,4126.9,125527290,62378700000.0,-96.15000000000056,-118.35000000000036,88.74999999999955
932,2008-09-24,4125.75,4207.95,4115.85,4161.25,156072253,72608700000.0,34.350000000000364,-61.80000000000018,-84.0
933,2008-09-25,4162.15,4172.6,4077.5,4110.55,217958856,92358300000.0,-50.69999999999982,-16.349999999999454,-112.5
934,2008-09-26,4108.75,4110.7,3970.35,3985.25,133851369,59687800000.0,-125.3000000000002,-176.0,-141.6499999999996
935,2008-09-29,3990.2,3997.55,3777.3,3850.05,187237452,83869800000.0,-135.19999999999982,-260.5,-311.1999999999998
936,2008-09-30,3848.7,3966.85,3715.05,3921.2,217095428,96590900000.0,71.14999999999964,-64.05000000000018,-189.35000000000042
937,2008-10-01,3921.85,4000.5,3861.25,3950.75,149863209,64483700000.0,29.550000000000185,100.6999999999998,-34.5
938,2008-10-03,3953.55,3969.55,3804.85,3818.3,172679745,79194600000.0,-132.44999999999982,-102.89999999999964,-31.75
939,2008-10-06,3817.3,3820.85,3581.6,3602.35,157489980,65655600000.000015,-215.95000000000027,-348.40000000000015,-318.8499999999999
940,2008-10-07,3606.95,3732.65,3537.0,3606.6,210246893,82911299999.99997,4.25,-211.70000000000027,-344.15000000000015
941,2008-10-08,3604.4,3604.4,3329.45,3513.65,228575994,86499500000.0,-92.9499999999998,-88.6999999999998,-304.6500000000001
942,2008-10-10,3502.05,3502.05,3198.95,3279.95,283977364,108579200000.0,-233.70000000000027,-326.6500000000001,-322.4000000000001
943,2008-10-13,3272.9,3510.2,3272.9,3490.7,195385035,77068300000.0,210.75,-22.950000000000273,-115.90000000000008
944,2008-10-14,3494.1,3648.25,3491.5,3518.65,177533438,74295400000.0,27.950000000000273,238.70000000000027,5.0
945,2008-10-15,3517.9,3518.5,3324.55,3338.4,163717675,66022500000.0,-180.25,-152.29999999999973,58.45000000000028
946,2008-10-16,3333.85,3333.85,3099.9,3269.3,234077842,86312600000.0,-69.09999999999991,-249.34999999999994,-221.3999999999996
947,2008-10-17,3269.05,3335.95,3046.6,3074.35,194265455,70531800000.0,-194.95000000000027,-264.0500000000002,-444.3000000000001
948,2008-10-20,3108.2,3238.4,3058.95,3122.8,186324892,65445300000.0,48.45000000000028,-146.5,-215.59999999999994
949,2008-10-21,3125.4,3254.85,3117.35,3234.9,225718997,74485800000.0,112.09999999999992,160.55000000000018,-34.40000000000009
950,2008-10-22,3234.7,3235.75,3051.8,3065.15,171324331,56225700000.0,-169.75,-57.6500000000001,-9.199999999999818
951,2008-10-23,3064.8,3085.1,2917.15,2943.15,234116773,72709100000.0,-122.0,-291.75,-179.65000000000006
952,2008-10-24,2936.25,2936.25,2525.05,2584.0,348595400,78434200000.0,-359.15000000000015,-481.15000000000015,-650.9000000000002
953,2008-10-27,2583.75,2585.3,2252.75,2524.2,341552313,70127800000.0,-59.80000000000018,-418.95000000000033,-540.9500000000003
954,2008-10-28,2526.2,2695.95,2526.2,2684.6,51206468,10382400000.0,160.4000000000001,100.59999999999992,-258.5500000000002
955,2008-10-29,2685.3,2781.25,2631.9,2697.05,361640496,81647600000.0,12.450000000000275,172.8500000000004,113.0500000000002
956,2008-10-31,2696.3,2921.35,2696.3,2885.6,320836935,89639599999.99997,188.54999999999973,201.0,361.40000000000015
957,2008-11-03,2885.4,3062.05,2885.4,3043.85,240443755,66425300000.0,158.25,346.79999999999967,359.25
958,2008-11-04,3050.25,3152.3,2985.0,3142.1,304637885,74784400000.0,98.25,256.5,445.04999999999967
959,2008-11-05,3155.75,3240.55,2971.0,2994.95,305687563,85311900000.0,-147.1500000000001,-48.9000000000001,109.34999999999992
960,2008-11-06,2998.45,3007.8,2860.25,2892.65,268176655,71782400000.0,-102.29999999999971,-249.44999999999985,-151.19999999999982
961,2008-11-07,2893.25,3010.0,2860.1,2973.0,246638152,61403300000.0,80.34999999999991,-21.949999999999815,-169.0999999999999
962,2008-11-10,2973.3,3161.25,2973.3,3148.25,251108020,59854600000.0,175.25,255.59999999999994,153.30000000000018
963,2008-11-11,3147.2,3147.2,2919.45,2938.65,221654127,58570100000.0,-209.59999999999994,-34.34999999999991,46.0
964,2008-11-12,2937.9,2975.2,2794.95,2848.45,250791310,70106600000.0,-90.20000000000029,-299.8000000000002,-124.5500000000002
965,2008-11-14,2848.0,2938.8,2778.8,2810.35,257081847,74236200000.0,-38.0999999999999,-128.30000000000018,-337.9000000000001
966,2008-11-17,2813.4,2835.7,2694.5,2799.55,251219581,63679200000.0,-10.799999999999725,-48.899999999999636,-139.0999999999999
967,2008-11-18,2802.45,2802.45,2664.3,2683.15,220347375,57425300000.0,-116.40000000000008,-127.1999999999998,-165.29999999999973
968,2008-11-19,2682.75,2772.4,2617.9,2635.0,230509310,64473500000.0,-48.1500000000001,-164.55000000000018,-175.34999999999994
969,2008-11-20,2634.2,2634.2,2502.9,2553.15,204791432,53306100000.0,-81.84999999999991,-130.0,-246.40000000000006
970,2008-11-21,2553.6,2718.6,2539.8,2693.45,281247780,67002500000.0,140.29999999999973,58.44999999999982,10.299999999999727
971,2008-11-24,2690.85,2740.35,2633.8,2708.25,236797126,59987900000.0,14.800000000000182,155.0999999999999,73.25
972,2008-11-25,2708.3,2790.7,2638.2,2654.0,214273358,56192700000.000015,-54.25,-39.44999999999982,100.84999999999992
973,2008-11-26,2652.45,2762.6,2643.35,2752.25,269948758,64292400000.0,98.25,44.0,58.80000000000018
974,2008-11-28,2745.7,2779.0,2690.3,2755.1,296322562,72377800000.0,2.8499999999999086,101.09999999999992,46.8499999999999
975,2008-12-01,2755.15,2832.85,2669.5,2682.9,257834565,61220200000.000015,-72.1999999999998,-69.34999999999991,28.90000000000009
976,2008-12-02,2672.9,2672.9,2570.7,2657.8,261046123,56513100000.000015,-25.09999999999991,-97.29999999999971,-94.4499999999998
977,2008-12-03,2657.5,2693.65,2611.95,2656.45,282545081,59128200000.0,-1.3500000000003638,-26.450000000000273,-98.65000000000008
978,2008-12-04,2656.5,2793.8,2646.35,2788.0,324695285,65385300000.0,131.55000000000018,130.19999999999982,105.09999999999992
979,2008-12-05,2786.65,2821.15,2701.35,2714.4,319248265,64486100000.0,-73.59999999999991,57.95000000000028,56.5999999999999
980,2008-12-08,2714.7,2861.55,2714.7,2784.0,311403332,69519900000.0,69.59999999999991,-4.0,127.5500000000002
981,2008-12-10,2785.7,2940.15,2785.7,2928.25,370599341,81307900000.0,144.25,213.84999999999994,140.25
982,2008-12-11,2934.05,2945.3,2861.55,2920.15,352245716,78449100000.0,-8.099999999999909,136.1500000000001,205.75
983,2008-12-12,2915.35,2936.8,2812.55,2921.35,284387903,71030300000.0,1.1999999999998179,-6.900000000000091,137.3499999999999
984,2008-12-15,2917.9,3012.1,2917.9,2981.2,293737834,71330800000.0,59.8499999999999,61.04999999999972,52.94999999999982
985,2008-12-16,2983.6,3052.55,2963.3,3041.75,270617321,68930600000.0,60.55000000000018,120.40000000000008,121.59999999999992
986,2008-12-17,3040.45,3076.2,2943.5,2954.35,344614834,85676000000.0,-87.40000000000009,-26.84999999999991,33.0
987,2008-12-18,2955.35,3072.55,2922.65,3060.75,377032468,90421900000.0,106.40000000000008,19.0,79.5500000000002
988,2008-12-19,3063.0,3106.8,3036.3,3077.5,386314136,83448200000.0,16.75,123.15000000000008,35.75
989,2008-12-22,3077.25,3110.45,3027.8,3039.3,315828829,61013600000.0,-38.19999999999982,-21.449999999999818,84.95000000000027
990,2008-12-23,3039.25,3040.0,2957.05,2968.65,303129447,57053800000.0,-70.65000000000009,-108.84999999999992,-92.09999999999992
991,2008-12-24,2967.4,2968.0,2900.45,2916.85,380460882,69757100000.0,-51.80000000000018,-122.45000000000029,-160.6500000000001
992,2008-12-26,2919.85,2960.95,2844.8,2857.25,237935397,45589000000.0,-59.5999999999999,-111.40000000000008,-182.05000000000015
993,2008-12-29,2857.15,2931.8,2812.9,2922.2,335171811,63675500000.0,64.94999999999982,5.349999999999909,-46.45000000000028
994,2008-12-30,2922.55,2999.15,2899.75,2979.5,302749136,58195000000.0,57.30000000000018,122.25,62.6500000000001
995,2008-12-31,2979.8,3002.65,2937.35,2959.15,288826411,57077500000.0,-20.34999999999991,36.95000000000027,101.90000000000008
996,2009-01-01,2963.3,3039.25,2963.3,3033.45,226681072,43025400000.0,74.29999999999973,53.94999999999982,111.25
997,2009-01-02,3034.6,3079.85,3021.8,3046.75,318672508,61327200000.0,13.300000000000182,87.59999999999991,67.25
998,2009-01-05,3058.75,3131.95,3056.45,3121.45,311929372,67379399999.999985,74.6999999999998,88.0,162.29999999999973
999,2009-01-06,3121.5,3141.8,3056.1,3112.8,340452916,80917400000.0,-8.649999999999636,66.05000000000018,79.35000000000036
1000,2009-01-07,3112.8,3147.2,2888.2,2920.4,686898999,108655500000.0,-192.40000000000006,-201.04999999999973,-126.34999999999992
1001,2009-01-09,2919.95,2929.85,2810.25,2873.0,591981660,90808400000.0,-47.4000000000001,-239.80000000000015,-248.44999999999985
1002,2009-01-12,2868.85,2869.2,2748.55,2773.1,272867140,68175200000.000015,-99.90000000000008,-147.30000000000018,-339.70000000000033
1003,2009-01-13,2775.0,2802.6,2720.8,2744.95,252698258,64075800000.0,-28.15000000000009,-128.05000000000018,-175.45000000000027
1004,2009-01-14,2748.4,2853.25,2748.4,2835.3,217953716,56834100000.0,90.35000000000036,62.20000000000028,-37.69999999999982
1005,2009-01-15,2832.3,2832.3,2701.75,2736.7,218127929,56704300000.0,-98.60000000000036,-8.25,-36.4000000000001
1006,2009-01-16,2737.0,2835.65,2724.2,2828.45,229499649,48179200000.0,91.75,-6.850000000000364,83.5
1007,2009-01-19,2828.7,2868.2,2819.9,2846.2,328336119,45315000000.0,17.75,109.5,10.899999999999638
1008,2009-01-20,2842.9,2842.9,2758.0,2796.6,233289325,46007900000.0,-49.5999999999999,-31.84999999999991,59.9000000000001
1009,2009-01-21,2777.4,2787.3,2690.2,2706.15,220067231,52540600000.000015,-90.4499999999998,-140.04999999999973,-122.29999999999971
1010,2009-01-22,2714.7,2744.85,2681.4,2713.8,229581189,53195200000.000015,7.650000000000091,-82.79999999999973,-132.39999999999964
1011,2009-01-23,2705.45,2765.55,2661.65,2678.55,211289358,50908800000.0,-35.25,-27.59999999999991,-118.04999999999971
1012,2009-01-27,2686.05,2777.3,2685.25,2771.35,220453539,52079500000.0,92.79999999999971,57.54999999999972,65.19999999999982
1013,2009-01-28,2771.1,2855.4,2765.6,2849.5,280820341,55615900000.0,78.15000000000009,170.94999999999982,135.69999999999982
1014,2009-01-29,2849.35,2873.85,2795.35,2823.95,347987447,71892700000.0,-25.550000000000185,52.5999999999999,145.3999999999996
1015,2009-01-30,2824.05,2881.0,2774.1,2874.8,295045380,62006600000.0,50.85000000000037,25.300000000000185,103.45000000000029
1016,2009-02-02,2872.35,2873.45,2760.7,2766.65,235281717,51516700000.0,-108.15000000000008,-57.29999999999972,-82.84999999999991
1017,2009-02-03,2773.5,2831.7,2752.9,2783.9,256264668,59010600000.000015,17.25,-90.90000000000008,-40.04999999999973
1018,2009-02-04,2780.7,2842.2,2780.7,2803.05,204148860,46738000000.0,19.15000000000009,36.4000000000001,-71.75
1019,2009-02-05,2802.75,2816.8,2754.85,2780.05,178583516,41691300000.0,-23.0,-3.8499999999999086,13.400000000000093
1020,2009-02-06,2779.35,2852.5,2778.65,2843.1,187961190,40008200000.0,63.04999999999972,40.04999999999973,59.19999999999982
1021,2009-02-09,2843.05,2926.75,2840.15,2919.9,186517519,44850400000.0,76.8000000000002,139.8499999999999,116.84999999999992
1022,2009-02-10,2919.7,2957.4,2891.75,2934.5,302564116,61226899999.999985,14.599999999999907,91.40000000000008,154.44999999999982
1023,2009-02-11,2933.0,2937.5,2877.6,2925.7,243376977,48985800000.0,-8.800000000000182,5.799999999999727,82.59999999999991
1024,2009-02-12,2927.4,2939.0,2886.55,2893.05,214711779,43468900000.0,-32.64999999999964,-41.44999999999982,-26.84999999999991
1025,2009-02-13,2896.95,2969.75,2896.85,2948.35,195741802,46816000000.0,55.29999999999972,22.65000000000009,13.849999999999907
1026,2009-02-16,2948.25,2953.2,2839.1,2848.5,246055796,50494100000.0,-99.84999999999992,-44.55000000000018,-77.1999999999998
1027,2009-02-17,2853.85,2854.65,2757.3,2770.5,191473117,44959900000.0,-78.0,-177.84999999999994,-122.5500000000002
1028,2009-02-18,2755.15,2806.5,2736.65,2776.15,214170731,49408900000.0,5.650000000000091,-72.34999999999991,-172.19999999999982
1029,2009-02-19,2776.7,2802.15,2767.6,2789.35,174587983,41629600000.0,13.199999999999818,18.84999999999991,-59.1500000000001
1030,2009-02-20,2789.3,2789.3,2709.3,2736.45,154745737,38821700000.0,-52.9000000000001,-39.70000000000027,-34.05000000000018
1031,2009-02-24,2737.25,2746.2,2677.55,2733.9,182727347,44071400000.0,-2.549999999999727,-55.44999999999982,-42.25
1032,2009-02-25,2733.45,2789.35,2733.45,2762.5,176810272,43236700000.0,28.59999999999991,26.050000000000185,-26.84999999999991
1033,2009-02-26,2762.2,2797.8,2731.9,2785.65,250274333,60464399999.999985,23.15000000000009,51.75,49.20000000000028
1034,2009-02-27,2785.7,2787.2,2708.45,2763.65,231597805,60844600000.0,-22.0,1.1500000000000907,29.75
1035,2009-03-02,2764.6,2764.6,2659.55,2674.6,194233262,46442100000.0,-89.0500000000002,-111.0500000000002,-87.90000000000009
1036,2009-03-03,2672.15,2688.5,2611.55,2622.4,217640315,51810000000.0,-52.19999999999982,-141.25,-163.25
1037,2009-03-04,2611.95,2655.7,2611.95,2645.2,202951378,53632500000.0,22.799999999999727,-29.40000000000009,-118.45000000000029
1038,2009-03-05,2645.9,2663.9,2564.1,2576.7,247491627,63197900000.0,-68.5,-45.70000000000028,-97.90000000000008
1039,2009-03-06,2576.75,2628.1,2539.45,2620.15,242507546,63441200000.0,43.45000000000028,-25.049999999999727,-2.25
1040,2009-03-09,2620.1,2621.25,2555.6,2573.15,166405852,40480800000.0,-47.0,-3.549999999999727,-72.04999999999973
1041,2009-03-12,2574.5,2646.1,2574.5,2617.45,213787846,59496300000.0,44.29999999999972,-2.700000000000273,40.75
1042,2009-03-13,2616.6,2726.15,2616.6,2719.25,263891931,67950900000.0,101.8000000000002,146.0999999999999,99.09999999999992
1043,2009-03-16,2716.05,2781.95,2701.95,2777.25,263151493,60596400000.0,58.0,159.80000000000018,204.09999999999994
1044,2009-03-17,2776.35,2805.6,2738.7,2757.45,288783952,62244900000.0,-19.800000000000182,38.19999999999982,140.0
1045,2009-03-18,2757.65,2836.05,2752.25,2794.7,261792179,61738600000.0,37.25,17.449999999999818,75.4499999999998
1046,2009-03-19,2797.05,2822.25,2771.35,2807.15,223408426,53940700000.0,12.450000000000275,49.70000000000028,29.90000000000009
1047,2009-03-20,2807.35,2816.1,2773.65,2807.05,186838911,50439600000.0,-0.09999999999990904,12.350000000000366,49.60000000000037
1048,2009-03-23,2807.25,2949.75,2807.25,2939.9,251175674,63047600000.0,132.8499999999999,132.75,145.20000000000027
1049,2009-03-24,2923.8,3017.4,2914.5,2938.7,383117195,88711200000.00003,-1.2000000000002728,131.64999999999964,131.54999999999973
1050,2009-03-25,2938.8,2996.5,2923.3,2984.35,383648320,85132600000.0,45.6500000000001,44.44999999999982,177.29999999999973
1051,2009-03-26,2982.25,3103.35,2982.25,3082.25,416183641,104180000000.0,97.90000000000008,143.55000000000018,142.3499999999999
1052,2009-03-27,3079.4,3123.35,3055.9,3108.65,326572500,85996500000.0,26.40000000000009,124.3000000000002,169.95000000000027
1053,2009-03-30,3108.75,3110.2,2962.4,2978.15,275780455,71002700000.0,-130.5,-104.09999999999992,-6.199999999999817
1054,2009-03-31,2981.7,3054.3,2966.4,3020.95,341399212,90225200000.0,42.79999999999973,-87.70000000000027,-61.30000000000018
1055,2009-04-01,3023.85,3069.3,2965.7,3060.35,319442080,80111600000.0,39.4000000000001,82.1999999999998,-48.30000000000018
1056,2009-04-02,3061.05,3228.75,3061.05,3211.05,370836234,95586700000.0,150.70000000000027,190.10000000000042,232.90000000000006
1057,2009-04-06,3211.35,3303.9,3211.35,3256.6,357065601,94994800000.0,45.54999999999972,196.25,235.65000000000006
